FolderNumber,Category,Type,Subject,Status,Latitude,Longitude,URL,KMLDescription
BP120590,Building Permits,Single / Two Family Alteration,166 Heritage Drive - Drawings scanned & attached,COMPLETED,49.2382588,-123.9899361,https://www.nanaimo.ca/whatsbuilding/folder/BP120590,TYPE: Single / Two Family Alteration   SUBJECT: 166 Heritage Drive - Drawings scanned & attached   STATUS: COMPLETED
BP120591,Building Permits,Service Permit,1795 Stewart Avenue,COMPLETED,49.1878483,-123.9512064,https://www.nanaimo.ca/whatsbuilding/folder/BP120591,TYPE: Service Permit   SUBJECT: 1795 Stewart Avenue   STATUS: COMPLETED
BP120593,Building Permits,Access Permit,1755 Harvest Place,COMPLETED,49.1146035,-123.9285870,https://www.nanaimo.ca/whatsbuilding/folder/BP120593,TYPE: Access Permit   SUBJECT: 1755 Harvest Place   STATUS: COMPLETED
BP120592,Building Permits,Commercial / Multi / Industrial,1900 Tulsa Road,COMPLETED,49.1876642,-123.9904447,https://www.nanaimo.ca/whatsbuilding/folder/BP120592,TYPE: Commercial / Multi / Industrial   SUBJECT: 1900 Tulsa Road   STATUS: COMPLETED
BP120594,Building Permits,Retaining Wall,6259 Icarus Drive,COMPLETED,49.2470468,-124.0376510,https://www.nanaimo.ca/whatsbuilding/folder/BP120594,TYPE: Retaining Wall   SUBJECT: 6259 Icarus Drive   STATUS: COMPLETED
BP120595,Building Permits,Leasehold Improvements,117 Nicol Street,COMPLETED,49.1596261,-123.9337631,https://www.nanaimo.ca/whatsbuilding/folder/BP120595,TYPE: Leasehold Improvements   SUBJECT: 117 Nicol Street   STATUS: COMPLETED
BP120596,Building Permits,Single / Two Family Alteration,4545 Woodwinds Crescent,COMPLETED,49.2204089,-124.0175031,https://www.nanaimo.ca/whatsbuilding/folder/BP120596,TYPE: Single / Two Family Alteration   SUBJECT: 4545 Woodwinds Crescent   STATUS: COMPLETED
BP120597,Building Permits,Accessory Building,3785 Hammond Bay Road,COMPLETED,49.2257384,-123.9567543,https://www.nanaimo.ca/whatsbuilding/folder/BP120597,TYPE: Accessory Building   SUBJECT: 3785 Hammond Bay Road   STATUS: COMPLETED
BP120598,Building Permits,Single / Two Family Dwelling,1408 Kaz Court,COMPLETED,49.1620915,-123.9852601,https://www.nanaimo.ca/whatsbuilding/folder/BP120598,TYPE: Single / Two Family Dwelling   SUBJECT: 1408 Kaz Court   STATUS: COMPLETED
BP120599,Building Permits,Single / Two Family Alteration,538 Wentworth Street,COMPLETED,49.1670253,-123.9444633,https://www.nanaimo.ca/whatsbuilding/folder/BP120599,TYPE: Single / Two Family Alteration   SUBJECT: 538 Wentworth Street   STATUS: COMPLETED
BP120600,Building Permits,Single / Two Family Dwelling,3864 Gulfview Drive,COMPLETED,49.2266892,-123.9611920,https://www.nanaimo.ca/whatsbuilding/folder/BP120600,TYPE: Single / Two Family Dwelling   SUBJECT: 3864 Gulfview Drive   STATUS: COMPLETED
BP120601,Building Permits,Single / Two Family Alteration,3352 Stephenson Point Road,COMPLETED,49.2120235,-123.9450779,https://www.nanaimo.ca/whatsbuilding/folder/BP120601,TYPE: Single / Two Family Alteration   SUBJECT: 3352 Stephenson Point Road   STATUS: COMPLETED
BP120602,Building Permits,Single / Two Family Alteration,4827 Fillinger Crescent,COMPLETED,49.2360717,-123.9774759,https://www.nanaimo.ca/whatsbuilding/folder/BP120602,TYPE: Single / Two Family Alteration   SUBJECT: 4827 Fillinger Crescent   STATUS: COMPLETED
BP120603,Building Permits,Single / Two Family Alteration,107 St George Street,COMPLETED,49.1814923,-123.9465558,https://www.nanaimo.ca/whatsbuilding/folder/BP120603,TYPE: Single / Two Family Alteration   SUBJECT: 107 St George Street   STATUS: COMPLETED
BP120604,Building Permits,Leasehold Improvements,3 1420 Wingrove Street,COMPLETED,49.2040529,-123.9715539,https://www.nanaimo.ca/whatsbuilding/folder/BP120604,TYPE: Leasehold Improvements   SUBJECT: 3 1420 Wingrove Street   STATUS: COMPLETED
BP120605,Building Permits,Single / Two Family Dwelling,2216 Belwood Road,COMPLETED,49.1654698,-123.9950764,https://www.nanaimo.ca/whatsbuilding/folder/BP120605,TYPE: Single / Two Family Dwelling   SUBJECT: 2216 Belwood Road   STATUS: COMPLETED
BP120606,Building Permits,Demolition Permit,100 12th Street,COMPLETED,49.1295045,-123.9253104,https://www.nanaimo.ca/whatsbuilding/folder/BP120606,TYPE: Demolition Permit   SUBJECT: 100 12th Street   STATUS: COMPLETED
BP120607,Building Permits,Single / Two Family Alteration,3235 Serabi Place,COMPLETED,49.2129385,-123.9523930,https://www.nanaimo.ca/whatsbuilding/folder/BP120607,TYPE: Single / Two Family Alteration   SUBJECT: 3235 Serabi Place   STATUS: COMPLETED
BP120608,Building Permits,Garage / Carport Permit,133 McKeown Way,COMPLETED,49.1220943,-123.9235346,https://www.nanaimo.ca/whatsbuilding/folder/BP120608,TYPE: Garage / Carport Permit   SUBJECT: 133 McKeown Way   STATUS: COMPLETED
BP120610,Building Permits,Single / Two Family Alteration,5767 Quarry Crescent,COMPLETED,49.2199852,-124.0492372,https://www.nanaimo.ca/whatsbuilding/folder/BP120610,TYPE: Single / Two Family Alteration   SUBJECT: 5767 Quarry Crescent   STATUS: COMPLETED
BP120609,Building Permits,Single / Two Family Dwelling,489 Seventh Street,COMPLETED,49.1472669,-123.9485670,https://www.nanaimo.ca/whatsbuilding/folder/BP120609,TYPE: Single / Two Family Dwelling   SUBJECT: 489 Seventh Street   STATUS: COMPLETED
BP120611,Building Permits,Leasehold Improvements,K2 3200 Island Hwy,COMPLETED,49.2063104,-124.0055781,https://www.nanaimo.ca/whatsbuilding/folder/BP120611,TYPE: Leasehold Improvements   SUBJECT: K2 3200 Island Hwy   STATUS: COMPLETED
BP120612,Building Permits,Commercial / Multi-Res Alteration,36 6631 Island Hwy,COMPLETED,49.2368341,-124.0504615,https://www.nanaimo.ca/whatsbuilding/folder/BP120612,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 36 6631 Island Hwy   STATUS: COMPLETED
BP120614,Building Permits,Sign Permit,1621 Dufferin Crescent,COMPLETED,49.1828222,-123.9731015,https://www.nanaimo.ca/whatsbuilding/folder/BP120614,TYPE: Sign Permit   SUBJECT: 1621 Dufferin Crescent   STATUS: COMPLETED
BP120613,Building Permits,Temporary Location,25 Front Street,COMPLETED,49.1692512,-123.9378620,https://www.nanaimo.ca/whatsbuilding/folder/BP120613,TYPE: Temporary Location   SUBJECT: 25 Front Street   STATUS: COMPLETED
BP120615,Building Permits,Demolition Permit,3240 Fieldstone,COMPLETED,49.2131903,-123.9808393,https://www.nanaimo.ca/whatsbuilding/folder/BP120615,TYPE: Demolition Permit   SUBJECT: 3240 Fieldstone   STATUS: COMPLETED
BP120616,Building Permits,Single / Two Family Dwelling,643 Howard Avenue   (ORIGINALLY addressed as 647 Howard Avenue),COMPLETED,49.1535876,-123.9558298,https://www.nanaimo.ca/whatsbuilding/folder/BP120616,TYPE: Single / Two Family Dwelling   SUBJECT: 643 Howard Avenue   (ORIGINALLY addressed as 647 Howard Avenue)   STATUS: COMPLETED
BP120617,Building Permits,Sign Permit,60 Terminal,COMPLETED,49.1689373,-123.9401871,https://www.nanaimo.ca/whatsbuilding/folder/BP120617,TYPE: Sign Permit   SUBJECT: 60 Terminal   STATUS: COMPLETED
BP120618,Building Permits,Garage / Carport Permit,3569 Hillside Avenue,COMPLETED,49.2169240,-124.0037604,https://www.nanaimo.ca/whatsbuilding/folder/BP120618,TYPE: Garage / Carport Permit   SUBJECT: 3569 Hillside Avenue   STATUS: COMPLETED
BP120619,Building Permits,Access Permit,17 Pine Street,CANCELLED,49.1701656,-123.9521603,https://www.nanaimo.ca/whatsbuilding/folder/BP120619,TYPE: Access Permit   SUBJECT: 17 Pine Street   STATUS: CANCELLED
BP120621,Building Permits,Single / Two Family Dwelling,2212 Belwood Road - Drawings Attached,COMPLETED,49.1654690,-123.9948351,https://www.nanaimo.ca/whatsbuilding/folder/BP120621,TYPE: Single / Two Family Dwelling   SUBJECT: 2212 Belwood Road - Drawings Attached   STATUS: COMPLETED
BP120620,Building Permits,Single / Two Family Dwelling,645 Howard Avenue   (ORIGINALLY addressed as 651 Howard Avenue),COMPLETED,49.1534904,-123.9558306,https://www.nanaimo.ca/whatsbuilding/folder/BP120620,TYPE: Single / Two Family Dwelling   SUBJECT: 645 Howard Avenue   (ORIGINALLY addressed as 651 Howard Avenue)   STATUS: COMPLETED
BP120622,Building Permits,Single / Two Family Dwelling,900 Darshan Place,COMPLETED,49.1434002,-123.9528154,https://www.nanaimo.ca/whatsbuilding/folder/BP120622,TYPE: Single / Two Family Dwelling   SUBJECT: 900 Darshan Place   STATUS: COMPLETED
BP120623,Building Permits,Commercial / Multi-Res Alteration,103 - 1825 Bowen Road,COMPLETED,49.1829209,-123.9827356,https://www.nanaimo.ca/whatsbuilding/folder/BP120623,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 103 - 1825 Bowen Road   STATUS: COMPLETED
BP120624,Building Permits,Commercial / Multi-Res Alteration,2260 McGarrigle Road,COMPLETED,49.1960004,-123.9838162,https://www.nanaimo.ca/whatsbuilding/folder/BP120624,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 2260 McGarrigle Road   STATUS: COMPLETED
BP120627,Building Permits,Single / Two Family Alteration,3676 Overlook Drive,COMPLETED,49.2243664,-123.9540520,https://www.nanaimo.ca/whatsbuilding/folder/BP120627,TYPE: Single / Two Family Alteration   SUBJECT: 3676 Overlook Drive   STATUS: COMPLETED
BP120625,Building Permits,Service Permit,5103 Dunn Place (formerly 5045 Hammond Bay),COMPLETED,49.2319946,-123.9900703,https://www.nanaimo.ca/whatsbuilding/folder/BP120625,TYPE: Service Permit   SUBJECT: 5103 Dunn Place (formerly 5045 Hammond Bay)   STATUS: COMPLETED
BP120626,Building Permits,Service Permit,4981 Dunn Place (formerly 5007 Hammond Bay),COMPLETED,49.2314015,-123.988511,https://www.nanaimo.ca/whatsbuilding/folder/BP120626,TYPE: Service Permit   SUBJECT: 4981 Dunn Place (formerly 5007 Hammond Bay)   STATUS: COMPLETED
BP120628,Building Permits,Single / Two Family Dwelling,904 Darshan Place,COMPLETED,49.1431782,-123.9527664,https://www.nanaimo.ca/whatsbuilding/folder/BP120628,TYPE: Single / Two Family Dwelling   SUBJECT: 904 Darshan Place   STATUS: COMPLETED
BP120629,Building Permits,Commercial / Multi-Res Alteration,3290 Island Hwy North - Drawings Scanned & Attached,COMPLETED,49.2063104,-124.0055781,https://www.nanaimo.ca/whatsbuilding/folder/BP120629,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 3290 Island Hwy North - Drawings Scanned & Attached   STATUS: COMPLETED
BP120630,Building Permits,Commercial / Multi-Res Alteration,3394 Norwell Drive,COMPLETED,49.2077309,-124.0054442,https://www.nanaimo.ca/whatsbuilding/folder/BP120630,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 3394 Norwell Drive   STATUS: COMPLETED
BP120631,Building Permits,Leasehold Improvements,Building P - 690 Comox Road,COMPLETED,49.1710331,-123.9467514,https://www.nanaimo.ca/whatsbuilding/folder/BP120631,TYPE: Leasehold Improvements   SUBJECT: Building P - 690 Comox Road   STATUS: COMPLETED
BP120632,Building Permits,Single / Two Family Dwelling,4701/4703 McGuffie Road,RETIRED,49.2332609,-123.9746228,https://www.nanaimo.ca/whatsbuilding/folder/BP120632,TYPE: Single / Two Family Dwelling   SUBJECT: 4701/4703 McGuffie Road   STATUS: RETIRED
BP120633,Building Permits,Single / Two Family Alteration,316 Albion Street,COMPLETED,49.1572824,-123.9510203,https://www.nanaimo.ca/whatsbuilding/folder/BP120633,TYPE: Single / Two Family Alteration   SUBJECT: 316 Albion Street   STATUS: COMPLETED
BP120634,Building Permits,Single / Two Family Dwelling,4619 Sheridan Ridge Road,COMPLETED,49.2296231,-123.9800011,https://www.nanaimo.ca/whatsbuilding/folder/BP120634,TYPE: Single / Two Family Dwelling   SUBJECT: 4619 Sheridan Ridge Road   STATUS: COMPLETED
BP120635,Building Permits,Single / Two Family Alteration,5974 Sunset Road,COMPLETED,49.2393817,-124.0228575,https://www.nanaimo.ca/whatsbuilding/folder/BP120635,TYPE: Single / Two Family Alteration   SUBJECT: 5974 Sunset Road   STATUS: COMPLETED
BP120636,Building Permits,Single / Two Family Alteration,488 Park Avenue,COMPLETED,49.1556985,-123.9434253,https://www.nanaimo.ca/whatsbuilding/folder/BP120636,TYPE: Single / Two Family Alteration   SUBJECT: 488 Park Avenue   STATUS: COMPLETED
BP120637,Building Permits,Commercial / Multi-Res Alteration,500 Bowen Road,COMPLETED,49.1746137,-123.9594671,https://www.nanaimo.ca/whatsbuilding/folder/BP120637,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 500 Bowen Road   STATUS: COMPLETED
BP120638,Building Permits,Sign Permit,11 1925 Bowen,COMPLETED,49.1854516,-123.9847022,https://www.nanaimo.ca/whatsbuilding/folder/BP120638,TYPE: Sign Permit   SUBJECT: 11 1925 Bowen   STATUS: COMPLETED
BP120639,Building Permits,Sign Permit,6750 Island Highway North,COMPLETED,49.2377285,-124.0464325,https://www.nanaimo.ca/whatsbuilding/folder/BP120639,TYPE: Sign Permit   SUBJECT: 6750 Island Highway North   STATUS: COMPLETED
BP120640,Building Permits,Single / Two Family Dwelling,3806 Glen Oaks Drive,COMPLETED,49.2224146,-123.9636723,https://www.nanaimo.ca/whatsbuilding/folder/BP120640,TYPE: Single / Two Family Dwelling   SUBJECT: 3806 Glen Oaks Drive   STATUS: COMPLETED
BP120641,Building Permits,Sign Permit,750 Jackson Road,COMPLETED,49.1460842,-123.8786006,https://www.nanaimo.ca/whatsbuilding/folder/BP120641,TYPE: Sign Permit   SUBJECT: 750 Jackson Road   STATUS: COMPLETED
BP120642,Building Permits,Single / Two Family Alteration,1466 Rose Ann Drive,COMPLETED,49.2109999,-123.9644419,https://www.nanaimo.ca/whatsbuilding/folder/BP120642,TYPE: Single / Two Family Alteration   SUBJECT: 1466 Rose Ann Drive   STATUS: COMPLETED
BP120643,Building Permits,Single / Two Family Dwelling,5702 Amsterdam Crescent,HOLDBACK,49.2213620,-124.0385432,https://www.nanaimo.ca/whatsbuilding/folder/BP120643,TYPE: Single / Two Family Dwelling   SUBJECT: 5702 Amsterdam Crescent   STATUS: HOLDBACK
BP120644,Building Permits,Single / Two Family Dwelling,5600 Westdale Road - DRAWINGS ATTACHED,COMPLETED,49.2352204,-124.0100366,https://www.nanaimo.ca/whatsbuilding/folder/BP120644,TYPE: Single / Two Family Dwelling   SUBJECT: 5600 Westdale Road - DRAWINGS ATTACHED   STATUS: COMPLETED
BP120645,Building Permits,Single / Two Family Alteration,106 Pine Street - DRAWINGS ATTACHED,COMPLETED,49.1670430,-123.9505514,https://www.nanaimo.ca/whatsbuilding/folder/BP120645,TYPE: Single / Two Family Alteration   SUBJECT: 106 Pine Street - DRAWINGS ATTACHED   STATUS: COMPLETED
BP120646,Building Permits,Leasehold Improvements,101/102 - 495 Dunsmuir Place,COMPLETED,49.1630802,-123.9379890,https://www.nanaimo.ca/whatsbuilding/folder/BP120646,TYPE: Leasehold Improvements   SUBJECT: 101/102 - 495 Dunsmuir Place   STATUS: COMPLETED
BP120648,Building Permits,Single / Two Family Alteration,1645 Bay Street,COMPLETED,49.2064057,-123.9762792,https://www.nanaimo.ca/whatsbuilding/folder/BP120648,TYPE: Single / Two Family Alteration   SUBJECT: 1645 Bay Street   STATUS: COMPLETED
BP120647,Building Permits,Single / Two Family Alteration,5830 Hammond Bay,CANCELLED,49.2344435,-124.0183209,https://www.nanaimo.ca/whatsbuilding/folder/BP120647,TYPE: Single / Two Family Alteration   SUBJECT: 5830 Hammond Bay   STATUS: CANCELLED
BP120649,Building Permits,Single / Two Family Dwelling,4607 Sheridan Ridge Road,COMPLETED,49.2295990,-123.9791445,https://www.nanaimo.ca/whatsbuilding/folder/BP120649,TYPE: Single / Two Family Dwelling   SUBJECT: 4607 Sheridan Ridge Road   STATUS: COMPLETED
BP120650,Building Permits,Retaining Wall,1200 Dufferin Crescent,COMPLETED,49.1852320,-123.9688481,https://www.nanaimo.ca/whatsbuilding/folder/BP120650,TYPE: Retaining Wall   SUBJECT: 1200 Dufferin Crescent   STATUS: COMPLETED
BP120652,Building Permits,Single / Two Family Alteration,6715 Applecross Road,COMPLETED,49.2408763,-124.0431461,https://www.nanaimo.ca/whatsbuilding/folder/BP120652,TYPE: Single / Two Family Alteration   SUBJECT: 6715 Applecross Road   STATUS: COMPLETED
BP120653,Building Permits,Single / Two Family Alteration,6510 Portsmouth Road,COMPLETED,49.2400302,-124.0464775,https://www.nanaimo.ca/whatsbuilding/folder/BP120653,TYPE: Single / Two Family Alteration   SUBJECT: 6510 Portsmouth Road   STATUS: COMPLETED
BP120654,Building Permits,Single / Two Family Alteration,202 Victoria Road,RETIRED,49.1582048,-123.9357757,https://www.nanaimo.ca/whatsbuilding/folder/BP120654,TYPE: Single / Two Family Alteration   SUBJECT: 202 Victoria Road   STATUS: RETIRED
BP120655,Building Permits,Sign Permit,1860 Dufferin Crescent,COMPLETED,49.1834154,-123.9846897,https://www.nanaimo.ca/whatsbuilding/folder/BP120655,TYPE: Sign Permit   SUBJECT: 1860 Dufferin Crescent   STATUS: COMPLETED
BP120657,Building Permits,Sign Permit,2595 Bowen Road,COMPLETED,49.2038181,-124.0019462,https://www.nanaimo.ca/whatsbuilding/folder/BP120657,TYPE: Sign Permit   SUBJECT: 2595 Bowen Road   STATUS: COMPLETED
BP120658,Building Permits,Commercial / Multi-Res Alteration,100 Chapel Street,COMPLETED,49.1677652,-123.9372646,https://www.nanaimo.ca/whatsbuilding/folder/BP120658,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 100 Chapel Street   STATUS: COMPLETED
BP120659,Building Permits,Single / Two Family Dwelling,2220 Belwood Road,COMPLETED,49.1654497,-123.9953440,https://www.nanaimo.ca/whatsbuilding/folder/BP120659,TYPE: Single / Two Family Dwelling   SUBJECT: 2220 Belwood Road   STATUS: COMPLETED
BP120660,Building Permits,Commercial / Multi-Res Alteration,459 Prideaux Street,COMPLETED,49.1607738,-123.9405152,https://www.nanaimo.ca/whatsbuilding/folder/BP120660,TYPE: Commercial / Multi-Res Alteration   SUBJECT: 459 Prideaux Street   STATUS: COMPLETED
BP120661,Building Permits,Single / Two Family Dwelling,119 Armins Place,COMPLETED,49.2244399,-124.0492071,https://www.nanaimo.ca/whatsbuilding/folder/BP120661,TYPE: Single / Two Family Dwelling   SUBJECT: 119 Armins Place   STATUS: COMPLETED
BP120662,Building Permits,Single / Two Family Dwelling,Units 5 & 6  1637 Bowen Road,COMPLETED,49.1796104,-123.9775150,https://www.nanaimo.ca/whatsbuilding/folder/BP120662,TYPE: Single / Two Family Dwelling   SUBJECT: Units 5 & 6  1637 Bowen Road   STATUS: COMPLETED
BP120663,Building Permits,Swimming Pool,3580 Monterey Drive,COMPLETED,49.1999546,-124.0393074,https://www.nanaimo.ca/whatsbuilding/folder/BP120663,TYPE: Swimming Pool   SUBJECT: 3580 Monterey Drive   STATUS: COMPLETED
BP120664,Building Permits,Demolition Permit,170 Selby Street,COMPLETED,49.1671619,-123.9431236,https://www.nanaimo.ca/whatsbuilding/folder/BP120664,TYPE: Demolition Permit   SUBJECT: 170 Selby Street   STATUS: COMPLETED
BP120665,Building Permits,Single / Two Family Dwelling,646 Alyssa Place (formerly 644),COMPLETED,49.1535251,-123.9564990,https://www.nanaimo.ca/whatsbuilding/folder/BP120665,TYPE: Single / Two Family Dwelling   SUBJECT: 646 Alyssa Place (formerly 644)   STATUS: COMPLETED
BP120666,Building Permits,Sign Permit,3026 Ross Road,COMPLETED,49.2080792,-124.0050176,https://www.nanaimo.ca/whatsbuilding/folder/BP120666,TYPE: Sign Permit   SUBJECT: 3026 Ross Road   STATUS: COMPLETED
BP120667,Building Permits,Single / Two Family Alteration,6224 Forrest Road,COMPLETED,49.2399150,-124.0170334,https://www.nanaimo.ca/whatsbuilding/folder/BP120667,TYPE: Single / Two Family Alteration   SUBJECT: 6224 Forrest Road   STATUS: COMPLETED
