FolderNumber,FolderCategory,Type,ReportCode,DateIssued,DateApproved,DateExpired,DateCompleted,Status,Subject,Unit,Address,StreetName,Value,ESRI_OID,CreationDate,Creator,EditDate,Editor
BP039818,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun  1 2018 12:00AM,2018-06-01T07:00:00.000Z,Jun  1 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,4075,HUENE DR,661480,3328,,,,
BP039819,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Aug  2 2018 12:00AM,2018-08-02T07:00:00.000Z,Aug  3 2020 12:00AM,,ACTIVE,Detached Garage,,200,GORDON CRES,39744,3329,,,,
BP039820,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,May 30 2018 12:00AM,2018-05-30T07:00:00.000Z,May 29 2020 12:00AM,2019-01-17T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2743,LINKS DR,695584,3330,,,,
BP039822,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,MOBILE NEW,Jun  5 2018 12:00AM,2018-06-05T07:00:00.000Z,Jun  4 2020 12:00AM,2018-07-03T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4366,AUSTIN RD W,190000,3331,,,,
BP039823,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jul 10 2018 12:00AM,2018-07-10T07:00:00.000Z,Jul  9 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,246,PEARDON RD,26789.250000,3332,,,,
BP039824,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jun  7 2018 12:00AM,2018-06-07T07:00:00.000Z,Jun  8 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,3672,RAINBOW DR,30912,3333,,,,
BP039825,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun  7 2018 12:00AM,2018-06-07T07:00:00.000Z,Jun  8 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,1115,MONARCH CRT,793432,3334,,,,
BP039827,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jun  6 2018 12:00AM,2018-06-06T07:00:00.000Z,Jun  5 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,237,PATRICIA BLVD,229134,3335,,,,
BP039828,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jun  7 2018 12:00AM,2018-06-07T07:00:00.000Z,Jun  8 2020 12:00AM,2018-09-05T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,4062,4064,KNIGHT CRES,32970,3336,,,,
BP039829,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jul 18 2018 12:00AM,2018-07-18T07:00:00.000Z,Jul 17 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,1126,CENTRAL ST E,10000,3337,,,,
BP039830,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun 20 2018 12:00AM,2018-06-20T07:00:00.000Z,Jun 19 2020 12:00AM,,ACTIVE,New Single Family Dwelling,,4161,MEARS CRT,641632,3338,,,,
BP039831,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jun 20 2018 12:00AM,2018-06-20T07:00:00.000Z,Jun 19 2020 12:00AM,,ACTIVE,Secondary Suite,,4161,MEARS CRT,17955,3339,,,,
BP039832,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun  6 2018 12:00AM,2018-06-06T07:00:00.000Z,Jun  5 2020 12:00AM,2018-09-27T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,5416,5414,WOODVALLEY DR,382088,3340,,,,
BP039833,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun  7 2018 12:00AM,2018-06-07T07:00:00.000Z,Jun  8 2020 12:00AM,2018-11-21T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,5152,WOODVALLEY DR,427544,3341,,,,
BP039834,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun  8 2018 12:00AM,2018-06-08T07:00:00.000Z,Jun  8 2020 12:00AM,2018-12-03T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4679,PARKSIDE DR,495776,3342,,,,
BP039835,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun 13 2018 12:00AM,2018-06-13T07:00:00.000Z,Jun 12 2020 12:00AM,,ACTIVE,New Single Family Dwelling,,7780,OTWAY RD,811748,3343,,,,
BP039838,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jun  7 2018 12:00AM,2018-06-07T07:00:00.000Z,Jun  8 2020 12:00AM,2018-08-23T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4533,ZRAL RD,15456,3344,,,,
BP039839,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Aug 15 2018 12:00AM,2018-08-15T07:00:00.000Z,Aug 14 2020 12:00AM,2018-10-04T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2130,MCBRIDE CRES,18768,3345,,,,
BP039840,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun 20 2018 12:00AM,2018-06-20T07:00:00.000Z,Jun 19 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,4855,PARKSIDE DR,540232,3346,,,,
BP039841,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jun 26 2018 12:00AM,2018-06-26T07:00:00.000Z,Jun 25 2020 12:00AM,2019-01-31T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,9060,NORTH NECHAKO RD,57960,3347,,,,
BP039842,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun 14 2018 12:00AM,2018-06-14T07:00:00.000Z,Jun 15 2020 12:00AM,2019-02-07T08:00:00.000Z,COMPLETED,New SFD,,5215,WOODVALLEY DR,473468,3348,,,,
BP039844,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun 12 2018 12:00AM,2018-06-12T07:00:00.000Z,Jun 11 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2467,GRAFTON PL,659544,3349,,,,
BP039845,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jul 11 2018 12:00AM,2018-07-11T07:00:00.000Z,Jul 10 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,1951,INGLEDEW ST,25200,3350,,,,
BP039846,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jun 14 2018 12:00AM,2018-06-14T07:00:00.000Z,Jun 15 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,1729,HOFERKAMP RD,88320,3351,,,,
BP039847,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Aug 13 2018 12:00AM,2018-08-13T07:00:00.000Z,Aug 12 2020 12:00AM,,ACTIVE,Detached Garage,,9253,INGLEWOOD RD,88320,3352,,,,
BP039848,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Sep 26 2018 12:00AM,2018-09-26T07:00:00.000Z,Sep 25 2020 12:00AM,2019-03-28T07:00:00.000Z,EXPIRED,Detached Garage,,2015,CROFT RD,39744,3353,,,,
BP039849,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jul 17 2018 12:00AM,2018-07-17T07:00:00.000Z,Jul 16 2020 12:00AM,2019-01-11T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,1342,1340,VILLAGE AVE,92000,3354,,,,
BP039851,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 24 2018 12:00AM,2018-07-24T07:00:00.000Z,Jul 23 2020 12:00AM,,ACTIVE,Barn - Foundation Permit,,4230,DOLLARD RD,74520,3355,,,,
BP039859,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 19 2018 12:00AM,2018-07-19T07:00:00.000Z,Jul 20 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,3210,BELLAMY RD,62928,3356,,,,
BP039860,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Aug 30 2018 12:00AM,2018-08-30T07:00:00.000Z,Aug 31 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,10686,JUTLAND RD,107640,3357,,,,
BP039861,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jun 26 2018 12:00AM,2018-06-26T07:00:00.000Z,Jun 25 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,3037,OAKRIDGE CRES,15000,3358,,,,
BP039863,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jun 26 2018 12:00AM,2018-06-26T07:00:00.000Z,Jun 25 2020 12:00AM,,ACTIVE,Detached Garage,,2187,MACDONALD AVE,43056,3359,,,,
BP039864,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jun 21 2018 12:00AM,2018-06-21T07:00:00.000Z,Jun 22 2020 12:00AM,2018-10-15T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,8213,8211,PETER RD,32970,3360,,,,
BP039865,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 12 2018 12:00AM,2018-07-12T07:00:00.000Z,Jul 13 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,399,BURDEN ST,51750,3361,,,,
BP039866,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 10 2018 12:00AM,2018-07-10T07:00:00.000Z,Jul  9 2020 12:00AM,,ACTIVE,Carport,,6547,DRIFTWOOD RD,15000,3362,,,,
BP039867,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jun 28 2018 12:00AM,2018-06-28T07:00:00.000Z,Jun 29 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2485,PANORAMA CRES,100000,3363,,,,
BP039868,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jun 28 2018 12:00AM,2018-06-28T07:00:00.000Z,Jun 29 2020 12:00AM,2019-02-06T08:00:00.000Z,COMPLETED,New SFD,,5262,WOODVALLEY DR,422036,3364,,,,
BP039869,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 11 2018 12:00AM,2018-07-11T07:00:00.000Z,Jul 10 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,609,PILOT ST,33120,3365,,,,
BP039870,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jun 19 2018 12:00AM,2018-06-19T07:00:00.000Z,Jun 18 2020 12:00AM,2018-07-09T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,314,KILLOREN CRES,30000,3366,,,,
BP039872,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jul 24 2018 12:00AM,2018-07-24T07:00:00.000Z,Jul 23 2020 12:00AM,2018-11-22T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,7221,IRENE RD,41952,3367,,,,
BP039873,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jul 17 2018 12:00AM,2018-07-17T07:00:00.000Z,Jul 16 2020 12:00AM,2019-01-11T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,1342,1340,VILLAGE AVE,59,3368,,,,
BP039874,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul  5 2018 12:00AM,2018-07-05T07:00:00.000Z,Jul  6 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,4599,GRAY DR,39468,3369,,,,
BP039876,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jul  5 2018 12:00AM,2018-07-05T07:00:00.000Z,Jul  6 2020 12:00AM,,ACTIVE,Basement Finish,5031,5029,PARKSIDE DR,44022,3370,,,,
BP039878,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jun 28 2018 12:00AM,2018-06-28T07:00:00.000Z,Jun 29 2020 12:00AM,2019-05-30T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,3220,EMBREE PL,9000,3371,,,,
BP039880,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jul 10 2018 12:00AM,2018-07-10T07:00:00.000Z,Jul  9 2020 12:00AM,2018-07-23T07:00:00.000Z,CANCELLED,To Construct or alter a Single Family Dwelling or Accessory Building,,5305,DALHOUSIE DR,13248,3372,,,,
BP039881,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jan 17 2019 12:00AM,2019-01-17T08:00:00.000Z,Jan 18 2021 12:00AM,,ACTIVE,New Single Family Dwelling,,424,TARA PL,783484,3373,,,,
BP039882,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,MOBILE NEW,Jul 24 2018 12:00AM,2018-07-24T07:00:00.000Z,Jul 23 2020 12:00AM,2018-09-14T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,2115,MCLAREN RD W,140448,3374,,,,
BP039883,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 12 2018 12:00AM,2018-07-12T07:00:00.000Z,Jul 13 2020 12:00AM,2018-10-16T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,7714,LEMOYNE PL,39744,3375,,,,
BP039886,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jul 10 2018 12:00AM,2018-07-10T07:00:00.000Z,Jul  9 2020 12:00AM,2018-07-16T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,3555,3557,PARKVIEW CRES,37398,3376,,,,
BP039887,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 18 2018 12:00AM,2018-07-18T07:00:00.000Z,Jul 17 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2876,VISTA RIDGE DR,642060,3377,,,,
BP039888,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jul 10 2018 12:00AM,2018-07-10T07:00:00.000Z,Jul  9 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,7682,SOUTHRIDGE AVE,37398,3378,,,,
BP039889,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jul 10 2018 12:00AM,2018-07-10T07:00:00.000Z,Jul  9 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,7682,SOUTHRIDGE AVE,5175,3379,,,,
BP039890,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 13 2018 12:00AM,2018-07-13T07:00:00.000Z,Jul 13 2020 12:00AM,2018-12-06T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,5184,WOODVALLEY DR,517328,3380,,,,
BP039892,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 23 2018 12:00AM,2018-07-23T07:00:00.000Z,Jul 22 2020 12:00AM,,ACTIVE,New Dwelling,,2462,CARMICHAEL PL,660208,3381,,,,
BP039893,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 24 2018 12:00AM,2018-07-24T07:00:00.000Z,Jul 23 2020 12:00AM,,ACTIVE,Barn - Completion Permit,,4230,DOLLARD RD,118335,3382,,,,
BP039894,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Feb  7 2019 12:00AM,2019-02-07T08:00:00.000Z,Feb  8 2021 12:00AM,,ACTIVE,Sundeck,,3149,MONAHAN CRES,4600,3383,,,,
BP039896,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 20 2018 12:00AM,2018-07-20T07:00:00.000Z,Jul 20 2020 12:00AM,2019-03-15T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,897,HORNBY RD,59616,3384,,,,
BP039897,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,MOBILE NEW,Jul 11 2018 12:00AM,2018-07-11T07:00:00.000Z,Jul 10 2020 12:00AM,2019-04-18T07:00:00.000Z,COMPLETED,New Mobile Home,,4074,NORDIC DR,160512,3385,,,,
BP039898,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 25 2018 12:00AM,2018-07-25T07:00:00.000Z,Jul 24 2020 12:00AM,,ACTIVE,New Single Family Dwelling,,2772,MAURICE DR,705896,3386,,,,
BP039899,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 17 2018 12:00AM,2018-07-17T07:00:00.000Z,Jul 16 2020 12:00AM,2019-02-15T08:00:00.000Z,COMPLETED,New Single Family Dwelling,,5136,WOODVALLEY DR,441884,3387,,,,
BP039900,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 13 2018 12:00AM,2018-07-13T07:00:00.000Z,Jul 13 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2085,SOMMERVILLE RD,66240,3388,,,,
BP039901,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 19 2018 12:00AM,2018-07-19T07:00:00.000Z,Jul 20 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,4842,PARKSIDE DR,387936,3389,,,,
BP039902,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Aug  2 2018 12:00AM,2018-08-02T07:00:00.000Z,Aug  3 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,4842,PARKSIDE DR,18130,3390,,,,
BP039904,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 27 2018 12:00AM,2018-07-27T07:00:00.000Z,Jul 27 2020 12:00AM,,ACTIVE,New Single Family Dwelling,,2444,GRAFTON PL,675152,3391,,,,
BP039905,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jul 27 2018 12:00AM,2018-07-27T07:00:00.000Z,Jul 27 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2444,GRAFTON PL,25305,3392,,,,
BP039906,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 18 2018 12:00AM,2018-07-18T07:00:00.000Z,Jul 17 2020 12:00AM,2018-11-09T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,837,HERITAGE CRES,19320,3393,,,,
BP039907,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 18 2018 12:00AM,2018-07-18T07:00:00.000Z,Jul 17 2020 12:00AM,2018-11-26T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,5168,WOODVALLEY DR,435728,3394,,,,
BP039908,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 23 2018 12:00AM,2018-07-23T07:00:00.000Z,Jul 22 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,4772,SHELLBROOK RD,49680,3395,,,,
BP039909,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 25 2018 12:00AM,2018-07-25T07:00:00.000Z,Jul 24 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2288,PERTH RD,22080,3396,,,,
BP039911,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Sep 10 2018 12:00AM,2018-09-10T07:00:00.000Z,Sep  9 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2050,CHURCHILL PL,102144,3397,,,,
BP039912,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 31 2018 12:00AM,2018-07-31T07:00:00.000Z,Jul 30 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,6260,ORBIN PL,563252,3398,,,,
BP039913,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Jul 23 2018 12:00AM,2018-07-23T07:00:00.000Z,Jul 22 2020 12:00AM,2019-02-13T08:00:00.000Z,COMPLETED,New Single Family Dwelling,,3980,BRINK DR,475688,3399,,,,
BP039914,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,MOBILE NEW,Jul 24 2018 12:00AM,2018-07-24T07:00:00.000Z,Jul 23 2020 12:00AM,2018-09-26T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,4824,BLAZER RD,184832,3400,,,,
BP039915,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jul 23 2018 12:00AM,2018-07-23T07:00:00.000Z,Jul 22 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,3949,BARNES DR,41055,3401,,,,
BP039916,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Aug 14 2018 12:00AM,2018-08-14T07:00:00.000Z,Aug 13 2020 12:00AM,2019-02-04T08:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,7661,MILLER CRES,382200,3402,,,,
BP039917,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 24 2018 12:00AM,2018-07-24T07:00:00.000Z,Jul 23 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2345,WEBBER CRES,36432,3403,,,,
BP039918,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Aug  9 2018 12:00AM,2018-08-09T07:00:00.000Z,Aug 10 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,4393,COWART RD,457540,3404,,,,
BP039919,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Jul 31 2018 12:00AM,2018-07-31T07:00:00.000Z,Jul 30 2020 12:00AM,2019-04-12T07:00:00.000Z,COMPLETED,Detached Garage,,6923,ST STEPHANIE PL,39744,3405,,,,
BP039920,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Aug  2 2018 12:00AM,2018-08-02T07:00:00.000Z,Aug  3 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,7908,MELBOURNE PL,44160,3406,,,,
BP039923,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Jul 23 2018 12:00AM,2018-07-23T07:00:00.000Z,Jul 22 2020 12:00AM,2019-05-16T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,5541,MADDEN PL,5000,3407,,,,
BP039936,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Aug  2 2018 12:00AM,2018-08-02T07:00:00.000Z,Aug  3 2020 12:00AM,,ACTIVE,Attached Garage,,6369,BERGER CRES,53820,3408,,,,
BP039937,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Aug  2 2018 12:00AM,2018-08-02T07:00:00.000Z,Aug  3 2020 12:00AM,2018-10-05T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,6955,LANGER CRES,39744,3409,,,,
BP039939,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jul 25 2018 12:00AM,2018-07-25T07:00:00.000Z,Jul 24 2020 12:00AM,2018-10-10T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,5416,5414,WOODVALLEY DR,64515,3410,,,,
BP039942,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Jul 31 2018 12:00AM,2018-07-31T07:00:00.000Z,Jul 30 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,5240,WOODVALLEY DR,39938,3411,,,,
BP039943,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,GAR / CAR,Aug 15 2018 12:00AM,2018-08-15T07:00:00.000Z,Aug 14 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2704,FAIRVIEW CRES,16560,3412,,,,
BP039944,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Aug 20 2018 12:00AM,2018-08-20T07:00:00.000Z,Aug 19 2020 12:00AM,2019-03-18T07:00:00.000Z,COMPLETED,New Single Family Dwelling,8133,8135,PETER RD,531088,3413,,,,
BP039945,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,MOBILE NEW,Aug  7 2018 12:00AM,2018-08-07T07:00:00.000Z,Aug  6 2020 12:00AM,2018-09-06T07:00:00.000Z,COMPLETED,To Construct or alter a Single Family Dwelling or Accessory Building,,8091,FLAMINGO RD,180880,3414,,,,
BP039946,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD  NEW,Aug 20 2018 12:00AM,2018-08-20T07:00:00.000Z,Aug 19 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,7720,CREEKSIDE WAY,862576,3415,,,,
BP039948,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Aug 14 2018 12:00AM,2018-08-14T07:00:00.000Z,Aug 13 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,4736,CROCUS CRES,15000,3416,,,,
BP039949,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD ADD/AL,Aug  3 2018 12:00AM,2018-08-03T07:00:00.000Z,Aug  3 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,2436,BORDEN CRES,26680,3417,,,,
BP039950,BUILDING PERMITS,BUILDING PERMIT- SINGLE FAMILY,SFD SC/STE,Oct  4 2018 12:00AM,2018-10-09T07:00:00.000Z,Oct  5 2020 12:00AM,,ACTIVE,To Construct or alter a Single Family Dwelling or Accessory Building,,7720,CREEKSIDE WAY,30275,3418,,,,
