"þÿ""School #""",School name,Division Name,Division Code,Address Line 1,Address Line 2,city,postalCode,email,infoString,gradeString,trackString,fax,phone,ISCED010,ISCED020,ISCED1,ISCED2,ISCED3
1679,GLENDALE SCHOOL,ROLLING RIVER SCHOOL DIVISION,156,HILLSIDE COLONY,GENERAL DELIVERY,JUSTICE,R0K 1C0,glendale@rrsd.mb.ca,(  2)-1679-0156, K-12, ,2047634963.0,2047634963,0,1,1,1,1
1501,MINNEDOSA COLLEGIATE,ROLLING RIVER SCHOOL DIVISION,156,BOX 1230,,MINNEDOSA,R0J 1E0,mci@rrsd.mb.ca,( 12)-1501-0156, 9-12, ,2048675170.0,2048672794,0,0,0,1,1
2139,OAK RIVER COLONY SCHOOL,ROLLING RIVER SCHOOL DIVISION,156,BOX 38,,OAK RIVER,R0K 1T0,oakrivercolony@rrsd.mb.ca,(  1)-2139-0156, K-12, ,2042728052.0,2042728051,0,1,1,1,1
1158,OAK RIVER ELEMENTARY,ROLLING RIVER SCHOOL DIVISION,156,BOX 89,,OAK RIVER,R0K 1T0,oakriverelem@rrsd.mb.ca,(  3)-1158-0156, K-6, ,2045662118.0,2045662167,0,1,1,0,0
1924,ONANOLE ELEMENTARY,ROLLING RIVER SCHOOL DIVISION,156,BOX 8,,ONANOLE,R0J 1N0,onanoleelem@rrsd.mb.ca,(  7)-1924-0156, K-8, ,2048482182.0,2048482402,0,1,1,1,0
1324,RAPID CITY SCHOOL,ROLLING RIVER SCHOOL DIVISION,156,BOX 100,,RAPID CITY,R0K 1W0,rcelem@rrsd.mb.ca,(  9)-1324-0156, K-8, ,2048262305.0,2048262824,0,1,1,1,0
1794,RIVERS COLLEGIATE,ROLLING RIVER SCHOOL DIVISION,156,BOX 519,,RIVERS,R0K 1X0,riverscoll@rrsd.mb.ca,( 13)-1794-0156, 7-12, ,2043287592.0,2043285364,0,0,0,1,1
1636,RIVERS ELEMENTARY,ROLLING RIVER SCHOOL DIVISION,156,BOX 610,,RIVERS,R0K 1X0,res@rrsd.mb.ca,( 17)-1636-0156, K-6, ,2043287918.0,2043287416,0,1,1,0,0
1560,TANNER'S CROSSING SCHOOL,ROLLING RIVER SCHOOL DIVISION,156,BOX 1110,,MINNEDOSA,R0J 1E0,tcs@rrsd.mb.ca,( 28)-1560-0156, K-8, ,2048672959.0,2048672591,0,1,1,1,0
2297,WESTVIEW COLONY SCHOOL,ROLLING RIVER SCHOOL DIVISION,156,BOX 250,,NEWDALE,R0J 1J0,westview@rrsd.mb.ca,(  2)-2297-0156, K-12, ,,2045662149,0,1,1,1,1
1649,ARBORGATE SCHOOL,SEINE RIVER SCHOOL DIVISION,136,71 NORMANDEAU BAY,,LA BROQUERIE,R0A 0W0,arb@srsd.ca,( 31)-1649-0136, K-8, ,2044245206.0,2044245607,0,1,1,1,0
1115,COLLÈGE LORETTE COLLEGIATE,SEINE RIVER SCHOOL DIVISION,136,1082 DAWSON ROAD,,LORETTE,R0A 0Y0,clc@srsd.ca,( 38)-1115-0136, 9-12, IM,2048783582.0,2048782887,0,0,0,1,1
1475,COLLÈGE SAINT-NORBERT COLLEGIATE,SEINE RIVER SCHOOL DIVISION,136,870 STE. THERESE AVENUE,,ST. NORBERT,R3V 1H8,csnc@srsd.ca,( 31)-1475-0136, 9-12, IM,2042699969.0,2042694920,0,0,0,1,1
1316,DAWSON TRAIL SCHOOL,SEINE RIVER SCHOOL DIVISION,136,P.O. BOX 70,425 SENEZ STREET,LORETTE,R0A 0Y0,dts@srsd.ca,( 29)-1316-0136, K-8, ,2048783576.0,2048782929,0,1,1,1,0
1702,ÉCOLE ÎLE-DES-CHÊNES SCHOOL,SEINE RIVER SCHOOL DIVISION,136,BOX 520,455 D'AUTEUIL STREET,ILE DES CHENES,R0A 0T0,,( 19)-1702-0136, K-8, IM,2048783491.0,2048782898,0,1,1,1,0
2138,ÉCOLE LORETTE IMMERSION,SEINE RIVER SCHOOL DIVISION,136,475 RUE SENEZ,,LORETTE,R0A 0Y0,eli@srsd.ca,( 22)-2138-0136, M-8, IM,2048784237.0,2048784233,0,1,1,1,0
1622,ÉCOLE SAINT-NORBERT IMMERSION,SEINE RIVER SCHOOL DIVISION,136,900 AVENUE SAINTE-THÉRÈSE,,ST. NORBERT,R3V 1H8,sni@srsd.ca,( 17)-1622-0136, M-8, IM,2042690925.0,2042614430,0,1,1,1,0
1609,ÉCOLE SAINTE-ANNE IMMERSION,SEINE RIVER SCHOOL DIVISION,136,167 AVENUE ST-ALPHONSE,,STE. ANNE,R5H 1G3,sai@srsd.ca,( 18)-1609-0136, M-8, IM,2044228498.0,2044228762,0,1,1,1,0
1632,ÉCOLE ST. ADOLPHE SCHOOL,SEINE RIVER SCHOOL DIVISION,136,444 LA SEINE STREET,,ST. ADOLPHE,R5A 1C2,sas@srsd.ca,( 15)-1632-0136, K-8, IM,2048832612.0,2048832182,0,1,1,1,0
2115,LA BARRIERE CROSSINGS SCHOOL,SEINE RIVER SCHOOL DIVISION,136,245 LEMAIRE STREET,,ST. NORBERT,R3V 1M2,lbc@srsd.ca,( 12)-2115-0136, 5-8, ,2042756299.0,2042755048,0,0,1,1,0
1785,LA SALLE SCHOOL,SEINE RIVER SCHOOL DIVISION,136,43 BEAUDRY STREET,,LA SALLE,R0G 0A1,lss@srsd.ca,( 24)-1785-0136, K-8, ,2047362709.0,2047364366,0,1,1,1,0
1716,PARC LA SALLE SCHOOL,SEINE RIVER SCHOOL DIVISION,136,190 HOUDE DRIVE,,ST. NORBERT,R3V 1C5,pls@srsd.ca,( 17)-1716-0136, K-4, ,2042614626.0,2042691503,0,1,1,0,0
1600,RICHER SCHOOL,SEINE RIVER SCHOOL DIVISION,136,BOX 9,DAWSON ROAD,RICHER,R0E 1S0,rch@srsd.ca,( 16)-1600-0136, K-8, ,2044228625.0,2044225490,0,1,1,1,0
2089,STE. ANNE COLLEGIATE,SEINE RIVER SCHOOL DIVISION,136,197 ST. ALPHONSE AVENUE,,STE ANNE,R5H 1G3,sac@srsd.ca,( 27)-2089-0136, 9-12, ,2044225614.0,2044225417,0,0,0,1,1
1442,STE. ANNE ELEMENTARY SCHOOL,SEINE RIVER SCHOOL DIVISION,136,177 ST. ALPHONSE AVENUE,,STE. ANNE,R5H 1G3,sae@srsd.ca,( 18)-1442-0136, K-8, ,2044228262.0,2044228776,0,1,1,1,0
2294,AMBER TRAILS COMMUNITY SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,1575 TEMPLETON AVENUE,,WINNIPEG,R2P 2T5,,( 53)-2294-0118, K-8, ,2046324899.0,2046975965,0,1,1,1,0
1088,ARTHUR E. WRIGHT COMMUNITY SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,1520 JEFFERSON AVENUE,,WINNIPEG,R2P 1K1,,( 37)-1088-0118, K-8, ,2046326198.0,2046326314,0,1,1,1,0
1564,COLLÈGE GARDEN CITY COLLEGIATE,SEVEN OAKS SCHOOL DIVISION,118,711 JEFFERSON AVENUE,,WINNIPEG,R2V 0P7,,( 96)-1564-0118, 9-12, IM,2043347252.0,2043392058,0,0,0,1,1
1410,COLLICUTT SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,75 COTTINGHAM STREET,,WINNIPEG,R2V 3B5,,( 12)-1410-0118, K-5, ,2046638481.0,2043387937,0,1,1,0,0
1940,ÉCOLE BELMONT,SEVEN OAKS SCHOOL DIVISION,118,525 AVENUE BELMONT,,WINNIPEG,R2V 0Z6,,( 18)-1940-0118, M-5, IM,2043347110.0,2043387893,0,1,1,0,0
2019,ÉCOLE CONSTABLE EDWARD FINNEY SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,25 ANGLIA AVENUE,,WINNIPEG,R2P 2R1,julieann.lodge@7oaks.org,( 31)-2019-0118, K-5, IM,2046970139.0,2046948688,0,1,1,0,0
1375,ÉCOLE JAMES NISBET COMMUNITY SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,70 DOUBLEDAY DRIVE,,WINNIPEG,R2P 0P4,,( 38)-1375-0118, K-5, IM,2046326136.0,2046338870,0,1,1,0,0
2064,ÉCOLE LEILA NORTH COMMUNITY SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,20 ALLAN BLYE DRIVE,,WINNIPEG,R2P 2S5,,( 43)-2064-0118, 6-8, IM,2046948383.0,2046948071,0,0,1,1,0
2303,ÉCOLE RIVIERE ROUGE,SEVEN OAKS SCHOOL DIVISION,118,55 SWINFORD WAY,,WINNIPEG,R2V 4X2,cheryl.gaudet@7oaks.org,( 28)-2303-0118, K-5, IM,2045892504.0,2046975962,0,1,1,0,0
2126,ÉCOLE SEVEN OAKS MIDDLE SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,800 SALTER STREET,,WINNIPEG,R2V 2E6,,( 34)-2126-0118, 6-8, IM,2045890121.0,2045860327,0,0,1,1,0
2259,EDMUND PARTRIDGE COMMUNITY SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,1874 MAIN STREET,,WINNIPEG,R2V 2A6,,( 27)-2259-0118, 6-8, ,2043340565.0,2043399889,0,0,1,1,0
1639,ELWICK COMMUNITY SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,30 MABERLEY ROAD,,WINNIPEG,R2P 0B2,,( 37)-1639-0118, K-8, ,2046337168.0,2046335641,0,1,1,1,0
1050,FOREST PARK SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,130 FOREST PARK DRIVE,,WINNIPEG,R2V 2R8,,( 17)-1050-0118, K-5, ,2043344808.0,2043389341,0,1,1,0,0
1295,GOVERNOR SEMPLE SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,150 HARTFORD AVENUE,,WINNIPEG,R2V 0V7,,( 11)-1295-0118, K-5, ,2043347356.0,2043397112,0,1,1,0,0
1333,H. C. AVERY MIDDLE SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,10 MARIGOLD BAY,,WINNIPEG,R2V 2M1,,( 31)-1333-0118, 6-8, ,2043348474.0,2043344391,0,0,1,1,0
1892,MAPLES COLLEGIATE,SEVEN OAKS SCHOOL DIVISION,118,1330 JEFFERSON AVENUE,,WINNIPEG,R2P 1L3,,(105)-1892-0118, 9-12, ,2046947229.0,2046326641,0,0,0,1,1
2306,MAPLES MET SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,1330 JEFFERSON AVENUE,,WINNIPEG,R2P 1L3,,( 11)-2306-0118, 9-12, ,2045892504.0,2045868061,0,0,0,1,1
1769,MARGARET PARK SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,385 CORK AVENUE,,WINNIPEG,R2V 1R6,,( 21)-1769-0118, K-6, ,2043346876.0,2043389384,0,1,1,0,0
2298,MET SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,640 JEFFERSON AVENUE,,WINNIPEG,R2V 0P7,,( 11)-2298-0118, 9-12, ,2043347293.0,2043365050,0,0,0,1,1
1080,O. V. JEWITT ELEMENTARY,SEVEN OAKS SCHOOL DIVISION,118,66 NEVILLE STREET,,WINNIPEG,R2P 1W3,,( 34)-1080-0118, K-8, ,2046941081.0,2046331714,0,1,1,1,0
2096,RIVERBEND COMMUNITY SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,123 RED RIVER BOULEVARD WEST,,WINNIPEG,R2V 3X9,,( 29)-2096-0118, K-5, ,2043349031.0,2043348417,0,1,1,0,0
1078,SHKOLA R.F. MORRISON SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,25 MORRISON STREET,,WINNIPEG,R2V 3B3,,( 23)-1078-0118, K-6, ,2043390540.0,2043387804,0,1,1,0,0
1079,VICTORY SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,395 JEFFERSON AVENUE,,WINNIPEG,R2V 0N3,,( 17)-1079-0118, K-5, ,2045894123.0,2045869716,0,1,1,0,0
1019,WEST KILDONAN COLLEGIATE,SEVEN OAKS SCHOOL DIVISION,118,101 RIDGECREST AVENUE,,WINNIPEG,R2V 4T6,,( 53)-1019-0118, 9-12, ,2043347116.0,2043396959,0,0,0,1,1
1508,WEST ST. PAUL SCHOOL,SEVEN OAKS SCHOOL DIVISION,118,3740 MAIN STREET,,WEST ST. PAUL,R4A 1A4,,( 29)-1508-0118, K-8, ,2043397204.0,2043391964,0,1,1,1,0
1594,DELORAINE SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 448,,DELORAINE,R0M 0M0,,( 17)-1594-0191, K-12, ,2047473956.0,2044836296,0,1,1,1,1
2049,GREEN ACRES COLONY SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 190,,WAWANESA,R0K 2G0,,(  5)-2049-0191, K-8, ,2048242112.0,2048242340,0,1,1,1,0
1153,HARTNEY SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 130,,HARTNEY,R0M 0X0,,( 14)-1153-0191, K-12, ,2048582156.0,2044836295,0,1,1,1,1
1372,MAPLE GROVE COLONY SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 40,,LAUDER,R0M 1C0,,(  5)-1372-0191, K-12, ,2048582204.0,2048582204,0,1,1,1,1
1385,MELITA SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 579,,MELITA,R0M 1L0,,( 15)-1385-0191, K-12, ,2045223126.0,2044836293,0,1,1,1,1
1186,NATURE VALLEY COLONY SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 308,,WAWANESA,R0K 2G0,,(  3)-1186-0191, K-12, ,2048242038.0,2048242038,0,1,1,1,1
1772,NEWDALE COLONY SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 396,,SOURIS,R0K 2C0,,(  5)-1772-0191, K-12, ,2047250412.0,2047250412,0,1,1,1,1
2314,OAKLAND SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 24,,CARROLL,R0K 0K0,,(  3)-2314-0191, K-12, ,2044837361.0,2044837337,0,1,1,1,1
1615,PIERSON SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 250,,PIERSON,R0M 1S0,,(  9)-1615-0191, K-12, ,2046342505.0,2044836292,0,1,1,1,1
1066,SOURIS RIVER COLONY SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 178,,SOURIS,R0K 2C0,,(  4)-1066-0191, K-12, ,2047692267.0,2047692267,0,1,1,1,1
1250,SOURIS SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 639,,SOURIS,R0K 2C0,,( 31)-1250-0191, K-12, ,2044832828.0,2044832161,0,1,1,1,1
1458,WASKADA SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 190,,WASKADA,R0M 2E0,,(  7)-1458-0191, K-12, ,2046732240.0,2044836297,0,1,1,1,1
1396,WAWANESA SCHOOL,SOUTHWEST HORIZON SCHOOL DIVISION,191,BOX 310,,WAWANESA,R0K 2G0,,( 21)-1396-0191, K-12, ,2048242659.0,2044836298,0,1,1,1,1
1466,ATHLONE SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,110 ATHLONE DRIVE,,WINNIPEG,R3J 3L4,athlone@sjsd.net,( 15)-1466-0114, K-5, ,2048852273.0,2048321373,0,1,1,0,0
1524,BROOKLANDS SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,1950 PACIFIC AVENUE W,,WINNIPEG,R2R 0G4,brooklands@sjsd.net,( 15)-1524-0114, K-5, ,2046337773.0,2046339630,0,1,1,0,0
1467,BRUCE MIDDLE SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,333 BOOTH DRIVE,,WINNIPEG,R3J 3M8,bruce@sjsd.net,( 18)-1467-0114, 6-8, ,2048881379.0,2048881990,0,0,1,1,0
1167,BUCHANAN SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,815 BUCHANAN BOULEVARD,,WINNIPEG,R2Y 1N1,buchanan@sjsd.net,( 19)-1167-0114, K-5, ,2048317124.0,2048880680,0,1,1,0,0
1135,COLLÈGE STURGEON HEIGHTS COLLEGIATE,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,2665 NESS AVENUE,,WINNIPEG,R3J 1A5,sturgeonheights@sjsd.net,( 80)-1135-0114, 9-12, IM,2048890796.0,2048880684,0,0,0,1,1
1358,CRESTVIEW SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,333 MORGAN CRESCENT,,WINNIPEG,R2Y 0C9,crestview@sjsd.net,( 19)-1358-0114, K-5, ,2048857711.0,2048857710,0,1,1,0,0
1432,ÉCOLE ASSINIBOINE,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,175 CHEMIN WINSTON,,WINNIPEG,R3J 1N1,assiniboine@sjsd.net,( 21)-1432-0114, M-5, IM,2048852217.0,2048852216,0,1,1,0,0
1548,ÉCOLE BANNATYNE,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,363 PROMENADE THOMPSON,,WINNIPEG,R3J 3E5,bannatyne@sjsd.net,( 24)-1548-0114, M-5, IM,2048329199.0,2048881101,0,1,1,0,0
1409,ÉCOLE NESS,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,3300 NESS AVENUE,,WINNIPEG,R2Y 0G6,ness@sjsd.net,( 25)-1409-0114, 6-8, IM,2048853497.0,2048371361,0,0,1,1,0
1922,ÉCOLE ROBERT-BROWNING,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,130 BOULEVARD BROWNING,,WINNIPEG,R3K 0L8,robertbrowning@sjsd.net,( 31)-1922-0114, M-5, IM,2048378382.0,2048378381,0,1,1,0,0
1002,EDUCATIONAL SUPPORT SERVICES,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,1 BRAINTREE CRESCENT,,WINNIPEG,R3J 1C7,ess@sjsd.net,( 52)-1002-0114, K-12, ,2048857594.0,2048851334,0,1,1,1,1
2107,GEORGE WATERS MIDDLE SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,190 FERRY ROAD,,WINNIPEG,R3J 1V7,georgewaters@sjsd.net,( 25)-2107-0114, 6-8, ,2048327657.0,2048884898,0,0,1,1,0
1627,GOLDEN GATE MIDDLE SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,330 BRUCE AVENUE,,WINNIPEG,R3J 0V8,goldengate@sjsd.net,( 22)-1627-0114, 6-8, ,2048899598.0,2048375808,0,0,1,1,0
1517,HEDGES MIDDLE SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,369 FAIRLANE AVENUE,,WINNIPEG,R2Y 0B6,hedges@sjsd.net,( 30)-1517-0114, 6-8, ,2048888093.0,2048375843,0,0,1,1,0
1760,HERITAGE SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,47 HERITAGE BOULEVARD,,WINNIPEG,R2Y 0N9,heritage@sjsd.net,( 16)-1760-0114, K-5, ,2048326676.0,2048371394,0,1,1,0,0
2260,JAMESWOOD ALTERNATIVE SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,1 BRAINTREE CRESCENT,,WINNIPEG,R3J 1C7,jas@sjsd.net,(  6)-2260-0114, 9-12, ,2048857594.0,2048859555,0,0,0,1,1
1342,JOHN TAYLOR COLLEGIATE,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,470 HAMILTON AVENUE,,WINNIPEG,R2Y 0H4,johntaylor@sjsd.net,( 35)-1342-0114, 9-12, ,2048899999.0,2048888930,0,0,0,1,1
1597,LAKEWOOD SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,55 KAY CRESCENT,,WINNIPEG,R2Y 1L1,lakewood@sjsd.net,( 16)-1597-0114, K-5, ,2048899361.0,2048899360,0,1,1,0,0
1307,LINCOLN MIDDLE SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,3180 MCBEY AVENUE,,WINNIPEG,R3K 0T7,lincoln@sjsd.net,( 26)-1307-0114, 6-8, ,2048853368.0,2048378397,0,0,1,1,0
1452,LINWOOD SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,266 LINWOOD STREET,,WINNIPEG,R3J 2C6,linwood@sjsd.net,( 15)-1452-0114, K-5, ,2048852234.0,2048899356,0,1,1,0,0
1197,PHOENIX SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,111 ALBORO STREET,,HEADINGLEY,R4J 1A3,phoenix@sjsd.net,( 12)-1197-0114, K-5, ,2048895060.0,2048895053,0,1,1,0,0
1655,SANSOME SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,181 SANSOME AVENUE,,WINNIPEG,R3K 0N8,sansome@sjsd.net,( 19)-1655-0114, K-5, ,2048896007.0,2048896000,0,1,1,0,0
1781,ST. JAMES COLLEGIATE,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,1900 PORTAGE AVENUE,,WINNIPEG,R3J 0J1,stjames@sjsd.net,( 31)-1781-0114, 9-12, ,2048890830.0,2048884867,0,0,0,1,1
1506,STEVENSON SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,1777 SILVER AVENUE,,WINNIPEG,R3J 1B1,stevenson@sjsd.net,( 21)-1506-0114, K-5, ,2048321350.0,2048321359,0,1,1,0,0
1895,STRATHMILLAN SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,339 STRATHMILLAN ROAD,,WINNIPEG,R3J 2V6,strathmillan@sjsd.net,( 27)-1895-0114, K-5, ,2048318166.0,2048880148,0,1,1,0,0
1252,VOYAGEUR SCHOOL,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,37 VOYAGEUR AVENUE,,WINNIPEG,R2Y 0H7,voyageur@sjsd.net,( 11)-1252-0114, K-5, ,2048883391.0,2048883390,0,1,1,0,0
1076,WESTWOOD COLLEGIATE,ST. JAMES-ASSINIBOIA SCHOOL DIVISION,114,360 ROUGE ROAD,,WINNIPEG,R3K 1K3,westwood@sjsd.net,( 41)-1076-0114, 9-12, ,2048890802.0,2048887650,0,0,0,1,1
1027,ANOLA SCHOOL,SUNRISE SCHOOL DIVISION,189,30 ACADEMY STREET,,ANOLA,R0E 0A0,bwelsh@sunrisesd.ca,( 14)-1027-0189, K-8, ,2048663177.0,2048662962,0,1,1,1,0
1361,CENTENNIAL SCHOOL,SUNRISE SCHOOL DIVISION,189,BOX 219,,LAC DU BONNET,R0E 1A0,dogren@sunrisesd.ca,( 15)-1361-0189, K-6, ,2043452458.0,2043452462,0,1,1,0,0
1749,ÉCOLE BEAUSÉJOUR EARLY YEARS,SUNRISE SCHOOL DIVISION,189,BOX 869,,BEAUSEJOUR,R0E 0C0,emyles@sunrisesd.ca,( 31)-1749-0189, K-5, IM,2042684256.0,2042682664,0,1,1,0,0
1888,ÉCOLE DUGALD SCHOOL,SUNRISE SCHOOL DIVISION,189,543 HOLLAND STREET,,DUGALD,R0E 0K0,,( 35)-1888-0189, K-8, IM,2048537395.0,2048537929,0,1,1,1,0
1360,ÉCOLE EDWARD-SCHREYER SCHOOL,SUNRISE SCHOOL DIVISION,189,BOX 20,,BEAUSEJOUR,R0E 0C0,pilchena@sunrisesd.ca,( 48)-1360-0189, 6-12, IM,2042681157.0,2042682423,0,0,1,1,1
1677,ÉCOLE POWERVIEW SCHOOL,SUNRISE SCHOOL DIVISION,189,P.O. BOX 157,,POWERVIEW,R0E 1P0,tried@sunrisesd.mb,( 39)-1677-0189, K-12, IM,2043672773.0,2043672296,0,1,1,1,1
1266,GILLIS SCHOOL,SUNRISE SCHOOL DIVISION,189,BOX 1,,TYNDALL,R0E 2B0,jwielgosh@sunrisesd.ca,( 17)-1266-0189, K-6, ,2042683989.0,2042684353,0,1,1,0,0
1094,GRAFTON SCHOOL,SUNRISE SCHOOL DIVISION,189,BOX 708,R.R. #1,ANOLA,R0E 0A0,scampbell1@sunrisesd.ca,(  1)-1094-0189, K-12, ,2042683451.0,2042682507,0,1,1,1,1
1881,GROSS COLONY SCHOOL,SUNRISE SCHOOL DIVISION,189,WHITESHELL COLONY,BOX 65,RIVER HILLS,R0E 1T0,drichardson@sunrisesd.mb,(  2)-1881-0189, K-12, ,2043482494.0,2043487055,0,1,1,1,1
1531,HAZELRIDGE SCHOOL,SUNRISE SCHOOL DIVISION,189,38 MYRTLE STREET,,HAZELRIDGE,R0E 0Y0,lgardner@sunrisesd.mb,(  6)-1531-0189, K-5, ,2047552374.0,2047552214,0,1,1,0,0
2106,HEARTLAND COLONY SCHOOL,SUNRISE SCHOOL DIVISION,189,BOX 61,,HAZELRIDGE,R0E 0Y0,dmarkham@sunrisesd.mb,(  4)-2106-0189, K-12, ,2047553383.0,2047552342,0,1,1,1,1
1809,HOFER SCHOOL,SUNRISE SCHOOL DIVISION,189,BOX 3140,R. R. #3,BEAUSEJOUR,R0E 0C0,jhofer@sunrisesd.mb,(  5)-1809-0189, K-12, ,2042653481.0,2042653522,0,1,1,1,1
1012,LAC DU BONNET SENIOR,SUNRISE SCHOOL DIVISION,189,BOX 908,,LAC DU BONNET,R0E 1A0,cviznaugh@sunrisesd.mb,( 19)-1012-0189, 7-12, ,2043456347.0,2043452585,0,0,0,1,1
1190,OAK BANK ELEMENTARY,SUNRISE SCHOOL DIVISION,189,826 CEDAR AVENUE,,OAKBANK,R0E 1J0,odeneka@sunrisesd.mb,( 34)-1190-0189, K-5, ,2044442953.0,2044442473,0,1,1,0,0
1352,RICHLAND SCHOOL,SUNRISE SCHOOL DIVISION,189,RIDGELAND COLONY,"R. R. #1, BOX 508",DUGALD,R0E 0K0,rpankratz@sunrisesd.mb,(  2)-1352-0189, K-12, ,2048664649.0,2048663293,0,1,1,1,1
1485,SPRINGFIELD COLLEGIATE,SUNRISE SCHOOL DIVISION,189,841 CEDAR AVENUE,,OAKBANK,R0E 1J1,jjulien@sunrisesd.mb,( 44)-1485-0189, 9-12, ,2044442533.0,2044442404,0,0,0,1,1
1296,SPRINGFIELD MIDDLE SCHOOL,SUNRISE SCHOOL DIVISION,189,860 CEDAR AVENUE,,OAKBANK,R0E 1J0,kdoell@sunrisesd.mb,( 24)-1296-0189, 6-8, ,2044442966.0,2044442995,0,0,1,1,0
1692,SPRINGWELL SCHOOL,SUNRISE SCHOOL DIVISION,189,BRIGHTSTONE COLONY,"BOX 880, RR1",LAC DU BONNET,R0E 1A0,gwaldner@sunrisesd.mb,(  3)-1692-0189, K-12, ,2043459223.0,2043456410,0,1,1,1,1
1699,WHITEMOUTH SCHOOL,SUNRISE SCHOOL DIVISION,189,BOX 187,,WHITEMOUTH,R0E 2G0,mcarter@sunrisesd.mb,( 19)-1699-0189, K-12, ,2043482714.0,2043482595,0,1,1,1,1
1487,BENITO SCHOOL,SWAN VALLEY SCHOOL DIVISION,120,BOX 430,,BENITO,R0L 0C0,BenitoPrincipal@svsd.ca,(  7)-1487-0120, K-8, ,2045392474.0,2045392466,0,1,1,1,0
1515,BIRCH RIVER SCHOOL,SWAN VALLEY SCHOOL DIVISION,120,BOX 310,,BIRCH RIVER,R0L 0E0,BirchPrincipal@svsd.ca,(  3)-1515-0120, K-6, ,2042364209.0,2042364382,0,1,1,0,0
1097,BOWSMAN SCHOOL,SWAN VALLEY SCHOOL DIVISION,120,BOX 248,,BOWSMAN,R0L 0H0,BowsmanPrincipal@svsd.ca,(  7)-1097-0120, K-8, ,2042384917.0,2047344506,0,1,1,1,0
1390,ÉCOLE SWAN RIVER SOUTH SCHOOL,SWAN VALLEY SCHOOL DIVISION,120,BOX 1059,,SWAN RIVER,R0L 1Z0,ESRSSPrincipal@svsd.ca,( 22)-1390-0120, K-8, IM,2047343969.0,2047344518,0,1,1,1,0
