,SV_TAXONOMY,TAXONOMY_NAME,RG_REFERENCE,RG_NAME,SV_REFERENCE,SV_NAME,SV_DESCRIPTION,SL_REFERENCE,LC_REFERENCE,PHONE_NUMBER,WEBSITE,EMAIL_ADDRESS,WHEELCHAIR_ACCESSIBLE,LANGUAGE,HOURS,STREET_NUMBER,STREET_NAME,STREET_TYPE,STREET_DIRECTION,CITY,PROVINCE,POSTAL_CODE,LATITUDE,LONGITUDE,811_LINK
625,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660604,17660603,6048790505.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.262289,-123.070109,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660603
626,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660606,17660605,2503657141.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.300929,-117.657858,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660605
627,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660612,17660611,2509926898.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,52.98053,-122.497141,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660611
628,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660616,17660615,2506278129.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,54.185373,-130.192353,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660615
629,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660618,17660617,6042910118.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.280341,-122.967243,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660617
630,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660620,17660619,2504932433.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.484649,-119.5863,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660619
631,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660622,17660621,6047325030.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.264053,-123.166959,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660621
632,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660632,17660631,6048580437.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.140749,-121.961432,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660631
633,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660638,17660637,6049310111.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00; Statutory holiday hours: 10:00 - 18:00,,,,,,,,49.262594,-122.887958,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660637
634,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660640,17660639,6045166547.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.222979,-122.914782,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660639
635,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660644,17660643,6046698131.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Sun 09:00 - 18:00;,,,,,,,,49.28598,-123.139903,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660643
636,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660648,17660647,6049884476.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.333439,-123.088373,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660647
637,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660652,17660651,2508474744.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Closed statutory holidays,,,,,,,,54.780041,-127.163714,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660651
638,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660654,17660653,6049262034.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.350655,-123.252605,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660653
639,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660656,17660655,6045965634.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.119484,-122.89171,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660655
640,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660660,17660659,6044391050.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.232685,-123.033236,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660659
641,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660662,17660661,6047319611.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.248394,-123.153262,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660661
642,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660668,17660667,2507829561.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,55.748995,-120.224481,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660667
643,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660672,17660671,6049241325.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.316024,-122.968888,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660671
644,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660674,17660673,6046830202.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.29102,-123.134986,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660673
645,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660678,17660677,6049887095.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.333344,-123.041595,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660677
646,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660682,17660681,6045319694.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.031301,-122.866509,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660681
647,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660684,17660683,2503769672.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,50.700177,-120.361287,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660683
648,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660688,17660687,6045344245.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.101362,-122.644384,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660687
649,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660690,17660689,6045222069.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.201091,-122.914144,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660689
650,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660696,17660695,2506351375.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,54.516896,-128.592373,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660695
651,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660698,17660697,2508600583.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.886322,-119.489838,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660697
652,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660700,17660699,6045895226.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.163547,-122.800883,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660699
653,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660704,17660703,2502615479.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 19:00; Fri 09:00 - 21:00; Sat 10:00 - 18:00;,,,,,,,,56.237736,-120.847547,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660703
654,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660708,17660707,6042414013.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.149648,-123.181303,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660707
655,LH-6600,Pharmacies,17660595,Safeway Food and Drug,17660596,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",17660710,17660709,2503683790.0,https://www.safeway.ca/pharmacy/,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 18:00; Sun 10:00 - 18:00;,,,,,,,,49.097647,-117.70148,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=17660596&SiteResourceAgencyNum=17660709
