X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.688154867,44.5899458330001,4724,137289304,436589,Nurse Practitioner Led Clinic,Site,Huronia, , , ,3331 Line 4 North,North, ,Hillsdale,L0L2L0,20210527135039,20210526122843
-80.881668304,43.038115406,4725,137289305,451858,Nurse Practitioner Led Clinic,Site,Ingersoll, , , ,19 King Street East, , ,Ingersoll,N5C1G3,20210527134202,20210526122843
-89.250014259,48.379694656,4726,137289306,436798,Nurse Practitioner Led Clinic,Site,Lakehead Nurse Practitioner-Led Clinic, , , ,325 Archibald Street South,Suite 101, ,Thunder Bay,P7E1G6,20210527134237,20210526122843
-82.699053603,42.292426285,4727,137289307,590606,Nurse Practitioner Led Clinic,Site,Lakeshore Community, , , ,330 Notre Dame Street,Suite 200, ,Lakeshore,N0R1A0,20210527134906,20210526122843
-79.443563653,46.2731933250001,4728,137289308,436802,Nurse Practitioner Led Clinic,Site,North Bay Nurse Practitioner-Led Clinic Inc., , , ,524 Lakeshore Drive,Unit 1, ,North Bay,P1A2E4,20210527134921,20210526122843
-83.562467582,46.2630294040001,4729,137289309,436891,Nurse Practitioner Led Clinic,Site,North Channel Nurse Practitioner-Led Clinic, , , ,135 Dawson Street, , ,Thessalon,P0R1L0,20210527134709,20210526122843
-79.220625986,45.32666278,4730,137289310,436803,Nurse Practitioner Led Clinic,Site,North Muskoka, , , ,5 Centre Street North, , ,Huntsville,P1H2C1,20210527134146,20210526122843
-85.280199035,48.5866859490001,4731,137289311,639897,Nurse Practitioner Led Clinic,Site,Northern Neighbours, , , ,102 Winnipeg Street, , ,White River,P0T2E0,20210527133642,20210526122844
-78.3193327,44.304262948,4732,137289312,652426,Nurse Practitioner Led Clinic,Site,Peterborough 360 Degree Nurse Practitioner-Led Clinic, , , ,360 George Street North,Suite 45, ,Peterborough,K9H7E7,20210527134135,20210526122844
-76.028352503,44.8975235510001,4733,137289313,436897,Nurse Practitioner Led Clinic,Site,Smiths Falls, , , ,52 Abbott Street North,Unit 5, ,Smiths Falls,K7A1W3,20210527134154,20210526122844
-80.993033182,46.4917406810001,4734,137289314,436807,Nurse Practitioner Led Clinic,Site,Sudbury District Nurse Practitioner Clinics, , , ,30 Ste Anne Road,3rd Floor, ,Greater Sudbury,P3C5E1,20210527134502,20210526122844
-82.408827275,42.969018519,4735,137289315,436860,Nurse Practitioner Led Clinic,Site,Twin Bridges, , , ,153 Christina Street South, , ,Sarnia,N7T2M9,20210527134722,20210526122844
-80.315218054,43.3594703900001,4736,137289316,436888,Nurse Practitioner Led Clinic,Site,Waterloo Region, , , ,13 Water Street North, , ,Cambridge,N1R3B2,20210527134807,20210526122845
-80.0170191449999,45.3410483430001,4737,137289317,8840,Nurse Practitioner Led Clinic,Site,West Parry Sound Health Centre, , , ,6 Albert Street, , ,Parry Sound,P2A3A4,20210527134221,20210526122845
-89.037406814,50.3036038270001,4738,137289318,9000000000,Nursing Station,Site,Armstrong Medical Clinic, ,NorWest Community Health Centres, ,105 Queen Street, ,Practice Location,Armstrong Station,P0T1A0,20210527134234,20210526122845
-87.9601466509999,49.5998908110001,4739,137289319,9000000001,Nursing Station,Site,Beardmore Regional Health Centre, ,Nipigon District Memorial Hospital, ,285 Main Street,Postal Office Box 99,Practice Location,Beardmore,P0T1G0,20210527134905,20210526122845
-84.548988765,48.3465653600001,4740,137289320,9000000002,Nursing Station,Site,Dubreuilville Nursing Clinic, ,Lady Dunn Health Centre, ,851 St. Joseph Street,Postal Office Box 250,Practice Location,Dubreuilville,P0S1B0,20210527134211,20210526122846
-84.0599824769999,48.123832958,4741,137289321,9000000003,Nursing Station,Site,Missanabie Nursing Clinic, ,Lady Dunn Health Centre, ,Ontario 651,Postal Office Box 8,Practice Location,Missanabie,P0M2H0,20210527134437,20210526122846
-80.3309301049999,47.7307052100001,4742,137289322,9000000004,Nursing Station,Site,Elk Lake Nursing Station, ,Timiskaming Health Unit, ,71 Front Street, ,Practice Location,Elk Lake,P0J1G0,20210527134748,20210526122846
-82.0355437709999,49.3077675500001,4743,137289323,9000000005,Nursing Station,Site,Fauquier-Strickland Health Center, ,Sensenbrenner Hospital, ,27 Grzela Road,Postal Office Box 40,Practice Location,Fauquier,P0L1G0,20210527134012,20210526122846
-82.441378964,48.242587171,4744,137289324,9000000006,Nursing Station,Site,Foleyet Nursing Station, ,Services de Santé de Chapleau Health Services, ,Sherry Avenue, ,Practice Location,Foleyet,P0M1T0,20210527134908,20210526122846
-81.723433558,47.6744991260001,4745,137289325,9000000007,Nursing Station,Site,Centre de soins infirmiers de Gogama, ,Centre de santé communautaire du Grand Sudbury, ,15-A rue Low,Boîte 21,Practice Location,Gogama,P0M1W0,20210527133755,20210526122846
-81.512371393,45.97214417,4746,137289326,9000000008,Nursing Station,Site,Killarney Health Centre, ,Killarney Health Centre Board, ,34 Commissioner Street,Unit A,Practice Location,Killarney,P0M2A0,20210527134655,20210526122846
-79.7724107459999,45.1343332210001,4747,137289327,9000000009,Nursing Station,Site,Mactier Health Centre, ,Wright Clinic (Rugged Shores Family Health), ,53 Haig Street, ,Practice Location,Mactier,P0C1H0,20210527134722,20210526122847
-80.646391234,47.9360817240001,4748,137289328,9000000010,Nursing Station,Site,Matachewan Health Centre, ,Timiskaming Health Unit, ,383 Matheson Street,Postal Office Box 8,Practice Location,Matachewan,P0K1M0,20210527134938,20210526122847
-83.248974517,49.60865922,4749,137289329,9000000011,Nursing Station,Site,Missinaibi-Mattice Clinic, ,Hôpital Notre-Dame Hospital, ,500 Ontario 11,Postal Bag,Practice Location,Mattice,P0L1T0,20210527134226,20210526122847
-94.671697991,49.98075055,4750,137289330,9000000012,Nursing Station,Site,Minaki Nursing Station, ,"Waasegiizhig Nanaadawe'iyewigamig - 
Kenora Area Heath Access Centre", ,276 Winnipeg Avenue,Postal Office Box 8,Practice Location,Minaki,P0X1J0,20210527134821,20210526122847
-86.707907543,50.1790011750001,4751,137289331,9000000013,Nursing Station,Site,Nakina Medical Clinic, ,Geraldton District Hospital, ,204 Thornton Street,"Unit A, Postal Office Box 135",Practice Location,Greenstone,P0T2H0,20210527133816,20210526122847
-82.688194352,41.7638433910001,4752,137289332,9000000014,Nursing Station,Site,Pelee Island Medical Clinic, ,Windsor Essex County Community Board, ,1047 West Shore Road, ,Practice Location,Pelee Island,N0R1M0,20210527134923,20210526122848
-94.071409198,49.387542126,4753,137289333,9000000015,Nursing Station,Site,Sioux Narrows-Nestor Falls Nursing Station, ,Township of Sioux Narrows-Nestor Falls, ,Fickas Road, ,Practice Location,Sioux Narrows,P0X1N0,20210527134717,20210526122848
-79.1023424859999,46.700641911,4754,137289334,9000000016,Nursing Station,Site,Thorne Nursing Station, ,Hôpital de Mattawa Hospital, ,99 Cedar Street,Postal Office Box 42,Practice Location,Thorne,P0H2J0,20210527134121,20210526122848
-90.456991946,49.0718073630001,4755,137289335,9000000017,Nursing Station,Site,Upsala Nursing Station, ,Thunder Bay Regional Health Sciences Centre, ,North Road,General Delivery,Practice Location,Upsala,P0T2Y0,20210527134550,20210526122848
-79.4412055239999,43.8916233240001,4756,137289336,1358,Pharmacy,RP,Richpoint Pharmacy, , , ,10815 Yonge Street, , ,Richmond Hill,L4C3E3,20210527134224,20210526122848
-79.163454525,43.7833110180001,4757,137289337,10375,Pharmacy,LTCF,Tony Stacey Ctr for Veterans C, , , ,59 Lawson Road, , ,Toronto,M1C2J1,20210527134108,20210526122849
-78.673383079,43.9111357630001,4758,137289338,14157,Pharmacy,RP,Metro Pharmacy #543, , , ,243 King Street East, , ,Bowmanville,L1C3X1,20210527134105,20210526122849
-79.626056257,43.6003987650001,4759,137289339,19152,Pharmacy,RP,Burnhamthorpe Medical Pharmacy, , , ,350 Burnhamthorpe Road East,Unit 4, ,Mississauga,L5A3S5,20210527134018,20210526122849
-84.321520256,46.5357223030001,4760,137289340,23236,Pharmacy,RP,Metro Pharmacy #520, , , ,248 Northern Avenue East, , ,Sault Ste. Marie,P6B4H6,20210527134818,20210526122849
-81.887451665,42.438634651,4761,137289341,24271,Pharmacy,RP,Shoppers Drug Mart #1039, , , ,22 Main Street West, , ,Chatham-Kent,N0P2C0,20210527134439,20210526122849
-79.561155238,43.6198625710001,4762,137289342,24459,Pharmacy,AS,"Patel, Piyush Dr", , , ,133 The West Mall,Unit 4, ,Toronto,M9C1C2,20210527133805,20210526122850
-81.138903945,44.7383315860001,4763,137289343,26590,Pharmacy,RP,Bayside Pharmacy, , , ,369 Mary Street,Allied Professional Serv Building, ,Wiarton,N0H2T0,20210527134525,20210526122850
-80.9032642459999,46.4324022760001,4764,137289344,27232,Pharmacy,RP,Loblaw Pharmacy#4086, , , ,5200 Ontario 69, , ,Greater Sudbury,P3P1Z3,20210527134049,20210526122850
-79.713815783,43.5820487570001,4765,137289345,32459,Pharmacy,RP,Robinson's Ida Pharmacy, , , ,181 Queen Street South, , ,Mississauga,L5M1L2,20210527134634,20210526122850
-75.70579484,45.4072210520001,4766,137289346,40137,Pharmacy,RP,Bell Pharmacy, , , ,737 Gladstone Avenue, , ,Ottawa,K1R6X4,20210527135028,20210526122850
-81.643928035,42.9557020550001,4767,137289347,40397,Pharmacy,LTCF,Strathmere Lodge, , , ,599 Albert Street, , ,Strathroy,N7G1X1,20210527134135,20210526122851
-79.8049441209999,43.68056927,4768,137289348,43599,Pharmacy,RP,Westbram Pharmasave, , , ,100 Pertosa Drive, , ,Brampton,L6X5E9,20210527134435,20210526122851
-80.355229298,43.71252925,4769,137289349,44437,Pharmacy,LTCF,Wellington Terrace Home, , , ,474 Wellington Road 18, , ,Fergus,N1M0A1,20210527134525,20210526122851
-81.15967957,42.804227451,4770,137289350,44758,Pharmacy,LTCF,Valleyview Home, , , ,350 Burwell Road, , ,St. Thomas,N5P0A3,20210527134436,20210526122851
-79.719279876,43.482896839,4771,137289351,51810,Pharmacy,RP,Wal-Mart Pharmacy, , , ,235 Hays Boulevard, , ,Oakville,L6H6M8,20210527133735,20210526122851
-82.648755305,46.386433175,4772,137289352,54354,Pharmacy,RP,Freitag's Pharmacy, , , ,36 Prince Edward Walk, , ,Elliot Lake,P5A1Z8,20210527133631,20210526122852
-75.931117703,45.268334119,4773,137289353,59974,Pharmacy,RP,Stittsville Drug Mart, , , ,1250 Stittsville Main Street,"Unit 21, Stittsville Shopping Centre", ,Ottawa,K2S1S9,20210527134840,20210526122852
-79.4658874409999,43.993998241,4774,137289354,62112,Pharmacy,RP,Aurora Medical Centre Pharmacy, , , ,15017 Yonge Street,Suite 204, ,Aurora,L4G1M5,20210527134224,20210526122852
-79.133109656,43.0893092970001,4775,137289355,69516,Pharmacy,RP,Orchard Grove Pharmacy, , , ,8123 Lundy's Lane, , ,Niagara Falls,L2H1H3,20210527134804,20210526122852
-80.5361222289999,43.4177807890001,4776,137289356,70997,Pharmacy,RP,Driftwood Pharmasave Pharmacy, , , ,450 Westheights Drive,Unit 12, ,Kitchener,N2N2B9,20210527134406,20210526122852
-78.345759506,44.2824668430001,4777,137289357,74056,Pharmacy,RP,Kashyap's Pharmacy, , , ,1040 Lansdowne Street West, , ,Peterborough,K9J2A1,20210527134736,20210526122853
-79.1999540799999,43.1238685000001,4778,137289358,77712,Pharmacy,RP,Pharma Viva Pharmacy, , , ,6 Clairmont Street, , ,Thorold,L2V1R1,20210527134356,20210526122853
-80.5600374379999,43.437871392,4779,137289359,79435,Pharmacy,RP,Cooks Pharmacy, , , ,520 University Avenue,Unit 101, ,Waterloo,N2T2Z6,20210527134338,20210526122853
-81.393225348,48.4748617650001,4780,137289360,82118,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1870 Riverside Drive, , ,Timmins,P4N7C3,20210527133809,20210526122853
-76.65574606,45.479625024,4781,137289361,82591,Pharmacy,RP,Wal-Mart Pharmacy, , , ,980 O'brien Road,R.R. 1, ,Renfrew,K7V3Z4,20210527135015,20210526122853
-75.5083913779999,45.451402968,4782,137289362,82911,Pharmacy,RP,Wal-Mart Pharmacy, , , ,3900 Innes Road, , ,Ottawa,K1C1T1,20210527134924,20210526122854
-79.288317073,43.868214127,4783,137289363,83876,Pharmacy,RP,Wal-Mart Pharmacy, , , ,5000 Highway 7, , ,Markham,L3R4M9,20210527134449,20210526122854
-79.812036592,43.3313917080001,4784,137289364,84615,Pharmacy,LTCF,Wellington Park Care Centre, , , ,802 Hager Avenue, , ,Burlington,L7S1Y2,20210527133733,20210526122854
-92.837654502,49.7864610730001,4785,137289365,85099,Pharmacy,RP,Wal-Mart Pharmacy, , , ,Highway 17 East, , ,Dryden,P8N2Y6,20210527133846,20210526122854
-80.2555873169999,43.1569188570001,4786,137289366,89736,Pharmacy,LTCF,Fox Ridge Care Community, , , ,389 West Street, , ,Brantford,N3R3V9,20210527135037,20210526122854
-82.218770567,42.4339469340001,4787,137289367,89790,Pharmacy,RP,Wal-Mart Pharmacy, , , ,881 Saint Clair Street, , ,Chatham-Kent,N7M5T7,20210527134701,20210526122855
-79.201761139,43.7976470190001,4788,137289368,93419,Pharmacy,RP,Wal-Mart Pharmacy, , , ,799 Milner Avenue, , ,Toronto,M1B3C3,20210527134817,20210526122855
-79.565878945,43.683046882,4789,137289369,101838,Pharmacy,RP,Shoppers Drug Mart #845, , , ,415 The Westway, , ,Toronto,M9R1H5,20210527134140,20210526122855
-79.702642504,43.854683305,4790,137289370,105237,Pharmacy,RP,Total Health Pharmacy, , , ,12295 Highway 50, , ,Caledon,L7E1M2,20210527135023,20210526122855
-79.7097539069999,43.8637274070001,4791,137289371,106192,Pharmacy,RP,Total Health Pharmacy, , , ,170 McEwan Drive East, , ,Caledon,L7E4C8,20210527134228,20210526122855
-79.930531462,44.7696650520001,4792,137289372,107654,Pharmacy,LTCF,Georgian Manor, , , ,7 Harriet Street, , ,Penetanguishene,L0K1P0,20210527133708,20210526122855
-80.948310771,46.5206084880001,4793,137289373,107716,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1349 Lasalle Boulevard, , ,Greater Sudbury,P3A1Z2,20210527134208,20210526122855
-82.3793570989999,49.402050843,4794,137289374,112915,Pharmacy,RP,Wal-Mart Pharmacy, , , ,350 Government Road, , ,Kapuskasing,P5N2X7,20210527134749,20210526122856
-79.6861707419999,44.331429289,4795,137289375,114995,Pharmacy,RP,Sobeys Pharmacy #7237, , , ,37 Mapleview Drive West, , ,Barrie,L4N9H5,20210527135019,20210526122856
-79.440666557,46.314641932,4796,137289376,119017,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1500 Fisher Street, , ,North Bay,P1B2H3,20210527134352,20210526122856
-76.660811054,44.2159143050001,4797,137289377,123912,Pharmacy,RP,Hunt's Pharmacy, , , ,6 Speers Boulevard,Unit K, ,Amherstview,K7N1Z6,20210527133701,20210526122856
-80.515022427,43.4701250000001,4798,137289378,126991,Pharmacy,RP,Sobeys Pharmacy # 7239, , , ,94 Bridgeport Road East, , ,Waterloo,N2J2J4,20210527134450,20210526122857
-75.7434628399999,45.2680609270001,4799,137289379,127071,Pharmacy,RP,The Drug Store Pharmacy #1035, , , ,3201 Greenbank Road, , ,Ottawa,K2J4H9,20210527134450,20210526122857
-79.733856797,43.6641849710001,4800,137289380,127632,Pharmacy,RP,Loblaw Pharmacy #2801, , , ,85 Steeles Avenue West, , ,Brampton,L6Y0K3,20210527134406,20210526122857
-81.2961439329999,43.0238379840001,4801,137289381,130192,Pharmacy,LTCF,Mcgarrell Place, , , ,355 Mcgarrell Drive, , ,London,N6G0B1,20210527133927,20210526122857
-82.5995692509999,42.052995348,4802,137289382,130753,Pharmacy,RP,Leamington Wellness Pharmacy, , , ,4 Talbot Street East, , ,Leamington,N8H1L2,20210527133839,20210526122857
-82.386803469,42.9861379230001,4803,137289383,132751,Pharmacy,RP,Shoppers Drug Mart #1032, , , ,510 Exmouth Street, , ,Sarnia,N7T5P3,20210527134248,20210526122858
-79.3867611869999,43.670726588,4804,137289384,135810,Pharmacy,LTCF,Willows Estate Nh (The), , , ,755 Yonge Street,R.R. 2, ,Toronto,L4G3G8,20210527134630,20210526122858
-79.439537211,43.756229101,4805,137289385,136276,Pharmacy,RP,Shoppers Drug Mart #804, , , ,598 Sheppard Avenue West, , ,Toronto,M3H2S1,20210527134927,20210526122858
-79.481289751,44.05395615,4806,137289386,137033,Pharmacy,RP,St George Medcare & Pharmacy, , , ,17480 Yonge Street,Unit C2B, ,Newmarket,L3Y8A7,20210527134527,20210526122858
-79.590546911,43.204199096,4807,137289387,138513,Pharmacy,RP,Drugstore Pharmacy #2806, , , ,361 South Service Road, , ,Grimsby,L3M4E8,20210527134727,20210526122858
-79.2408451489999,43.7750119130001,4808,137289388,141199,Pharmacy,RP,Healthcare Pharmacy, , , ,1920 Ellesmere Road,Unit 107, ,Toronto,M1H2V6,20210527133907,20210526122858
-79.762877668,43.2301714930001,4809,137289389,142679,Pharmacy,RP,Pharmaserve, , , ,68 Centennial Parkway North, , ,Hamilton,L8E1H6,20210527134228,20210526122859
-79.4482409559999,44.227086082,4810,137289390,145319,Pharmacy,RP,Loblaw Pharmacy #520, , , ,24018 Woodbine Avenue, , ,Georgina,L4P3E9,20210527134840,20210526122859
-79.4497353369999,44.015190745,4811,137289391,153675,Pharmacy,RP,Hollandview Pharmacy, , , ,372 Hollandview Trail, , ,Aurora,L4G7H2,20210527134646,20210526122859
-75.85720078,45.291941926,4812,137289392,154317,Pharmacy,RP,Bridlewood Drug Mart, , , ,64 Stonehaven Drive, , ,Ottawa,K2M2Y2,20210527133734,20210526122859
-79.386061986,43.6605061860001,4813,137289393,154834,Pharmacy,RP,Bay College Drug Mart, , , ,790 Bay Street, , ,Toronto,M5G1N8,20210527134132,20210526122900
-79.818822094,43.324493207,4814,137289394,159633,Pharmacy,RP,Shoppers Drug Mart #747, , , ,900 Maple Avenue,Unit A6A, ,Burlington,L7S2J8,20210527134935,20210526122900
-80.241051711,43.138860854,4815,137289395,161256,Pharmacy,RP,Loblaw Pharmacy #4042, , , ,603 Colborne Street, , ,Brantford,N3S7S8,20210527133716,20210526122900
-77.401127192,44.188659468,4816,137289396,161675,Pharmacy,RP,Shoppers Drug Mart #601, , , ,390 North Front Street, , ,Belleville,K8P3E1,20210527133912,20210526122900
-79.5096705299999,43.719652291,4817,137289397,162530,Pharmacy,RP,Drugstore Phcy #4327, , , ,1591 Wilson Avenue, , ,Toronto,M3L1A5,20210527134741,20210526122900
-81.275164923,42.9902441790001,4818,137289398,163913,Pharmacy,RP,Shoppers Drug Mart #968, , , ,301 Oxford Street West, , ,London,N6H1S6,20210527134805,20210526122900
