,idx,facility_name,facility_type,health_authority,longitude,latitude,province,phone,email,website,provider,filename
752,752,Pharmacy Services,Pharmacies,Save-On-Foods,-122.801197,49.056616,BC,6045385467.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
753,753,Pharmacy Services,Pharmacies,Save-On-Foods,-123.04047,49.308678,BC,6049832147.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
754,754,Pharmacy Services,Pharmacies,Save-On-Foods,-123.373043,48.455802,BC,2504753301.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
755,755,Pharmacy Services,Pharmacies,Save-On-Foods,-119.630867,49.828422,BC,2507682323.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
756,756,Pharmacy Services,Pharmacies,Save-On-Foods,-122.753981,49.271194,BC,6044645089.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
757,757,Pharmacy Services,Pharmacies,Save-On-Foods,-123.040939,49.335537,BC,6049804658.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
758,758,Pharmacy Services,Pharmacies,Save-On-Foods,-122.656486,49.219027,BC,6044658606.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
759,759,Pharmacy Services,Pharmacies,Save-On-Foods,-123.120599,49.273544,BC,6049757544.0,yaletown@urbanfare.com,https://www.urbanfare.com/store/yaletown,Province of British Columbia,BC_pharmacies.csv
760,760,Pharmacy Services,Pharmacies,Save-On-Foods,-122.885677,49.162289,BC,6045019354.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
761,761,Pharmacy Services,Pharmacies,Save-On-Foods,-122.894024,49.252634,BC,6044159992.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
762,762,Pharmacy Services,Pharmacies,Save-On-Foods,-123.333042,48.4695,BC,2504772433.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
763,763,Pharmacy Services,Pharmacies,Save-On-Foods,-123.182446,49.170039,BC,6042733939.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
764,764,Pharmacy Services,Pharmacies,Save-On-Foods,-123.006283,49.266698,BC,6042985173.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
765,765,Pharmacy Services,Pharmacies,Save-On-Foods,-122.746584,49.257169,BC,6044645046.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
766,766,Pharmacy Services,Pharmacies,Save-On-Foods,-124.052124,49.245173,BC,2503904613.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
767,767,Pharmacy Services,Pharmacies,Save-On-Foods,-120.353588,50.666914,BC,2503745558.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
768,768,Pharmacy Services,Pharmacies,Save-On-Foods,-119.443257,49.88046,BC,2507635510.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
769,769,Pharmacy Services,Pharmacies,Save-On-Foods,-119.486631,49.850239,BC,2508606646.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
770,770,Pharmacy Services,Pharmacies,Save-On-Foods,-123.078865,49.090224,BC,6049464474.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
771,771,Pharmacy Services,Pharmacies,Save-On-Foods,-122.795009,49.2769,BC,6044648811.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
772,772,Pharmacy Services,Pharmacies,Save-On-Foods,-122.890394,49.130674,BC,6045967784.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
773,773,Pharmacy Services,Pharmacies,Save-On-Foods,-128.650495,54.050654,BC,2506327262.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
774,774,Pharmacy Services,Pharmacies,Save-On-Foods,-122.845502,49.135886,BC,6045996702.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
775,775,Pharmacy Services,Pharmacies,Save-On-Foods,-122.778102,53.868809,BC,2509643839.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
776,776,Pharmacy Services,Pharmacies,Save-On-Foods,-122.637659,49.163084,BC,6048820883.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
777,777,Pharmacy Services,Pharmacies,Save-On-Foods,-123.109167,49.323908,BC,6049852150.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
778,778,Pharmacy Services,Pharmacies,Save-On-Foods,-122.782195,53.920157,BC,2505642168.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
779,779,Pharmacy Services,Pharmacies,Save-On-Foods,-123.380792,48.432322,BC,2503890131.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
780,780,Pharmacy Services,Pharmacies,Save-On-Foods,-122.956432,49.218624,BC,6045401389.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
781,781,Pharmacy Services,Pharmacies,Save-On-Foods,-122.495387,49.059923,BC,6046076550.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
782,782,Pharmacy Services,Pharmacies,Save-On-Foods,-115.753649,49.516397,BC,2504895711.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
783,783,Pharmacy Services,Pharmacies,Save-On-Foods,-123.094082,49.133312,BC,6044481203.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
784,784,Pharmacy Services,Pharmacies,Save-On-Foods,-122.661808,49.119029,BC,6045325833.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
785,785,Pharmacy Services,Pharmacies,Save-On-Foods,-119.298499,50.69431,BC,2508326551.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
786,786,Pharmacy Services,Pharmacies,Save-On-Foods,-121.305698,51.596638,BC,2503952139.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
787,787,Pharmacy Services,Pharmacies,Save-On-Foods,-122.223983,49.045782,BC,6048519626.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
788,788,Pharmacy Services,Pharmacies,Save-On-Foods,-122.318504,49.050298,BC,6048546293.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
789,789,Pharmacy Services,Pharmacies,Save-On-Foods,-125.249462,50.029134,BC,2502861532.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
790,790,Pharmacy Services,Pharmacies,Save-On-Foods,-121.954009,49.169362,BC,6047929156.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
791,791,Pharmacy Services,Pharmacies,Save-On-Foods,-123.498894,48.459027,BC,2504750438.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
792,792,Pharmacy Services,Pharmacies,Save-On-Foods,-120.340217,50.771258,BC,2505795218.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
793,793,Pharmacy Services,Pharmacies,Save-On-Foods,-124.34398,49.330779,BC,2502483260.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
794,794,Pharmacy Services,Pharmacies,Save-On-Foods,-119.593304,49.501136,BC,2504923455.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
795,795,Pharmacy Services,Pharmacies,Save-On-Foods,-122.760717,53.910442,BC,2505610240.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
796,796,Pharmacy Services,Pharmacies,Save-On-Foods,-122.79018,53.988869,BC,2509622662.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
797,797,Pharmacy Services,Pharmacies,Save-On-Foods,-122.506846,52.973408,BC,2509922291.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
798,798,Pharmacy Services,Pharmacies,Save-On-Foods,-123.152253,49.701606,BC,6048150743.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
799,799,Pharmacy Services,Pharmacies,Save-On-Foods,-128.594998,54.517028,BC,2506354021.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
800,800,Pharmacy Services,Pharmacies,Save-On-Foods,-123.114731,49.264782,BC,6048767085.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
801,801,Pharmacy Services,Pharmacies,Save-On-Foods,-123.235689,49.25501,BC,6042215152.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
802,802,Pharmacy Services,Pharmacies,Save-On-Foods,-119.266654,50.283591,BC,2505584854.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
803,803,Pharmacy Services,Pharmacies,Save-On-Foods,-122.13565,52.12837,BC,2503927266.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
804,804,Pharmacy Services,Pharmacies,Save-On-Foods,-123.070136,49.023435,BC,6049430514.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
805,805,Pharmacy Services,Pharmacies,Save-On-Foods,-130.329229,54.309415,BC,2506249032.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
806,806,Pharmacy Services,Pharmacies,Save-On-Foods,-122.921773,49.213484,BC,6045206087.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
807,807,Pharmacy Services,Pharmacies,Save-On-Foods,-122.892862,49.22475,BC,6045232583.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
808,808,Pharmacy Services,Pharmacies,Save-On-Foods,-122.844932,49.189566,BC,6049308773.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
809,809,Pharmacy Services,Pharmacies,Save-On-Foods,-122.801691,49.032523,BC,6045364522.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
810,810,Pharmacy Services,Pharmacies,Save-On-Foods,-122.731919,49.119722,BC,6045757164.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
811,811,Pharmacy Services,Pharmacies,Save-On-Foods,-122.703395,49.124222,BC,6045741231.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
812,812,Pharmacy Services,Pharmacies,Save-On-Foods,-123.96811,49.190951,BC,2507291091.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
813,813,Pharmacy Services,Pharmacies,Save-On-Foods,-122.662128,49.107052,BC,6045330400.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
814,814,Pharmacy Services,Pharmacies,Save-On-Foods,-122.980042,49.198574,BC,6044336314.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
815,815,Pharmacy Services,Pharmacies,Save-On-Foods,-123.09753,49.321369,BC,6049832299.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
816,816,Pharmacy Services,Pharmacies,Save-On-Foods,-123.075831,49.248963,BC,6047083922.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
817,817,Pharmacy Services,Pharmacies,Save-On-Foods,-122.799243,49.166972,BC,6049301060.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
818,818,Pharmacy Services,Pharmacies,Save-On-Foods,-119.441256,49.915513,BC,2507129581.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
819,819,Pharmacy Services,Pharmacies,Save-On-Foods,-118.44102,49.033563,BC,2504423147.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
820,820,Pharmacy Services,Pharmacies,Save-On-Foods,-115.05899,49.504854,BC,2504237704.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
821,821,Pharmacy Services,Pharmacies,Save-On-Foods,-123.395887,48.454453,BC,2503861641.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
822,822,Pharmacy Services,Pharmacies,Save-On-Foods,-123.402107,48.648273,BC,2506566659.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
823,823,Pharmacy Services,Pharmacies,Save-On-Foods,-123.323728,48.431038,BC,2503700772.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
824,824,Pharmacy Services,Pharmacies,Save-On-Foods,-122.698102,58.806558,BC,2502338914.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
825,825,Pharmacy Services,Pharmacies,Save-On-Foods,-122.691143,49.230617,BC,6044650426.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
826,826,Pharmacy Services,Pharmacies,Save-On-Foods,-124.79852,49.244113,BC,2507236204.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
827,827,Pharmacy Services,Pharmacies,Save-On-Foods,-124.516375,49.842458,BC,6044852629.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
828,828,Pharmacy Services,Pharmacies,Save-On-Foods,-116.51736,49.10536,BC,2504280030.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
829,829,Pharmacy Services,Pharmacies,Save-On-Foods,-123.699921,48.775344,BC,2507463655.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
830,830,Pharmacy Services,Pharmacies,Save-On-Foods,-122.817244,49.24872,BC,6049310503.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia,BC_pharmacies.csv
831,831,Pharmacy Services,Pharmacies,Fraser Pharmacy,-123.090699,49.226066,BC,6043258288.0,,,Province of British Columbia,BC_pharmacies.csv
832,832,Pharmacy Services,Pharmacies,SRx Pharmacy Solutions,-123.115266,49.258027,BC,6044283025.0,,https://srxhealth.ca/en/pharmacy/,Province of British Columbia,BC_pharmacies.csv
833,833,Pharmacy Services,Pharmacies,SRx Pharmacy Solutions,-119.49446,49.890264,BC,2507176600.0,,https://srxhealth.ca/en/pharmacy/,Province of British Columbia,BC_pharmacies.csv
834,834,Pharmacy Services,Pharmacies,SRx Pharmacy Solutions,-123.69859,48.78465,BC,2507480137.0,,https://srxhealth.ca/en/pharmacy/,Province of British Columbia,BC_pharmacies.csv
835,835,Pharmacy Services,Pharmacies,Langdon Pharmacy,-122.331146,49.050807,BC,6047467088.0,,https://www.pharmachoice.com/locations/langdon-pharmacy/,Province of British Columbia,BC_pharmacies.csv
836,836,Pharmacy Services,Pharmacies,Viva Care,-122.799227,49.126568,BC,7782184102.0,,https://vivacare.ca/services/pharmacy/,Province of British Columbia,BC_pharmacies.csv
837,837,Pharmacy Services,Pharmacies,Viva Care,-122.809736,49.191282,BC,7782932273.0,,https://vivacare.ca/services/pharmacy/,Province of British Columbia,BC_pharmacies.csv
838,838,Pharmacy Services,Pharmacies,Viva Care,-122.890471,49.118166,BC,6045999442.0,,https://vivacare.ca/locations/delta-bc/,Province of British Columbia,BC_pharmacies.csv
839,839,Pharmacy Services,Pharmacies,Medisave Pharmacy,-122.867242,49.126831,BC,6045017719.0,,http://rx.medisavepharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
840,840,Pharmacy Services,Pharmacies,Medisave Pharmacy,-122.888768,49.151768,BC,6045011114.0,,http://rx.medisavepharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
841,841,Pharmacy Services,Pharmacies,Medisave Pharmacy,-123.133093,49.172051,BC,6042320811.0,,http://rx.medisavepharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
842,842,Pharmacy Services,Pharmacies,Medisave Pharmacy,-122.845728,49.149205,BC,6045995403.0,,http://rx.medisavepharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
843,843,Pharmacy Services,Pharmacies,Fort Nelson Pharmacy,-122.700345,58.805002,BC,2507742323.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/fort-nelson/fort-nelson-pharmacy-7003591,Province of British Columbia,BC_pharmacies.csv
