INSTAL_COD,INSTAL_NOM,INSTAL_N_1,ETAB_CODE,ETAB_NOM,ETAB_NOM_A,RSS_CODE,RSS_NOM,ADRESSE,CASE_POST,CODE_POSTA,MUN_CODE,MUN_NOM,CLSC_CODE,CLSC_NOM,MRC_CODE,MRC_NOM,RLS_CODE,RLS_NOM,RUIS_CODE,RUIS_NOM,STATUT_COD,MD_CONS_CO,MD_FINAN_C,DESIGN_MIN,INSTANCE,DATE_INCOR,DATE_OUVER,LONGITUDE,LATITUDE,CHPSY,CHSGS,CHSLD,CLSC,CPEJ,CRDITED,CRDPA,CRDPM,CRDPV,CRDPL,CRJDA,CRMDA,CRD,DATE_MAJ
"51233070","CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE","CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE","12694659","Centre hospitalier universitaire Sainte-Justine","CHU Sainte-Justine","06","Montréal","5757, avenue Decelles"," ","H3S2C3","66023","Montréal","06224","Côte-des-Neiges","660","Montréal","0622","RLS de Côte-des-Neiges - Métro - Parc-Extension","3","RUISSS Université McGill","1","6","1","1","N","","2009-10-13",-73.626121521,45.5011482239,"Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233088","CENTRE DE RÉADAPTATION EN DÉFICIENCE PHYSIQUE DE NIVERVILLE","CR EN DÉFICIENCE PHYSIQUE DE NIVERVILLE","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","800, rue Niverville"," ","G9A2A8","37067","Trois-Rivières","04151","Trois-Rivières","371","Trois-Rivières","0415","RLS de Trois-Rivières","2","RUISSS Université de Montréal","1","2","1"," ","N","","2010-01-26",-72.5478057861,46.3460693359,"Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","2021-12-03"
"51233104","CENTRE D'HÉBERGEMENT CHAMPLAIN-DE-LA-ROSE-BLANCHE","CENTRE D'HÉBERGEMENT CHAMPLAIN-DE-LA-ROSE-BLANCHE","11044682","Groupe Champlain Inc","Groupe Champlain Inc.","05","Estrie","60, rue Jean-Maurice"," ","J1G1V5","43027","Sherbrooke","05151","Sherbrooke","430","Sherbrooke","0515","RLS de Sherbrooke","4","RUISSS Université de Sherbrooke","2","1","2"," ","N","2010-02-24","2009-12-08",-71.8807144165,45.3980255127,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233112","CENTRE DE PROTECTION ET DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE SAINT-HYACINTHE","CPRJDA DE SAINT-HYACINTHE","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","1050, boulevard Casavant Ouest,"," ","J2S8B9","54048","Saint-Hyacinthe","16222","Les Maskoutains","540","Les Maskoutains","1622","RLS de Richelieu-Yamaska","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2008-07-30",-72.9641265869,45.6381759644,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51233138","CHSLD DOMAINE SAINT-DOMINIQUE S.E.C.","CHSLD DOMAINE SAINT-DOMINIQUE S.E.C.","11044849","CHSLD Domaine Saint-Dominique S.E.C.","CHSLD Domaine Saint-Dominique S.E.C.","03","Capitale-Nationale","1045, boulevard René-Lévesque Ouest"," ","G1S1V3","23027","Québec","03123","Sainte-Foy - Sillery","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","2","0","4"," ","N","2012-05-15","2010-09-01",-71.2416000366,46.7950134277,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233146","FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION L'EXPLORATEUR","FOYER DE GROUPE POUR JDA L'EXPLORATEUR","11045309","Centre intégré de santé et de services sociaux de la Montérégie-Est","CISSS de la Montérégie-Est","16","Montérégie","459, rue Principale"," ","J3N1K5","57020","Saint-Basile-le-Grand","16221","Saint-Bruno - Beloeil - Saint-Hilaire","570","La Vallée-du-Richelieu","1622","RLS de Richelieu-Yamaska","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2010-08-18",-73.3152542114,45.5152854919,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51233153","CENTRE D'HÉBERGEMENT ET DE SOINS DE LONGUE DURÉE DE SAINT-LAMBERT-SUR-LE-GOLF","CHSLD DE SAINT-LAMBERT-SUR-LE-GOLF","11044864","Centre d'hébergement et de soins de longue durée de Saint-Lambert-sur-le-Golf Inc.","CHSLD de Saint-Lambert-sur-le-Golf Inc.","16","Montérégie","555, chemin Tiffin"," ","J4P3G2","58012","Saint-Lambert","16111","Brossard - Saint-Lambert","580","Longueuil","1611","RLS de Champlain","2","RUISSS Université de Montréal","2","6","4"," ","N","2012-05-15","2010-10-01",-73.501739502,45.5104255676,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233179","CLSC MEILLEUR DE L'ÉPIPHANIE","CLSC MEILLEUR DE L'ÉPIPHANIE","11045275","Centre intégré de santé et de services sociaux de Lanaudière","CISSS de Lanaudière","14","Lanaudière","16, rue Leblanc, bureau 200"," ","J5X4R9","60037","L'Épiphanie","14122","L'Assomption","600","L'Assomption","1412","RLS de Lanaudière-Sud","2","RUISSS Université de Montréal","1","2","1"," ","N","","2009-09-28",-73.4847335815,45.8475646973,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233187","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLE DU SPECTRE DE L'AUTISME SAINT-PATRICK","CRDI-TSA SAINT-PATRICK","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","2475, rue Saint-Patrick"," ","H3K1B3","66023","Montréal","06314","Pointe-Saint-Charles","660","Montréal","0631","RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles","2","RUISSS Université de Montréal","1","2","1"," ","N","","2010-08-03",-73.5700302124,45.4815254211,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233229","CLSC DE PONT-ROUGE","CLSC DE PONT-ROUGE","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","3, rue du Jardin"," ","G3H0A8","34017","Pont-Rouge","03111","Portneuf","340","Portneuf","0311","RLS de Portneuf","1","RUISSS Université Laval","1","2","1"," ","N","","2009-11-23",-71.6913833618,46.7461013794,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233237","CLSC DE RIVIÈRE-À-PIERRE","CLSC DE RIVIÈRE-À-PIERRE","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","605, rue de l'Église Est"," ","G0A3A0","34135","Rivière-à-Pierre","03111","Portneuf","340","Portneuf","0311","RLS de Portneuf","1","RUISSS Université Laval","1","2","1"," ","N","","2009-11-23",-72.1784515381,46.9978370667,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233245","CLSC DE SAINT-UBALDE","CLSC DE SAINT-UBALDE","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","427-A, boulevard Chabot"," ","G0A4L0","34090","Saint-Ubalde","03111","Portneuf","340","Portneuf","0311","RLS de Portneuf","1","RUISSS Université Laval","1","2","1"," ","N","","2009-11-23",-72.2705459595,46.7552680969,"Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233278","CHSLD DE MALARTIC","CHSLD DE MALARTIC","11045226","Centre intégré de santé et de services sociaux de l'Abitibi-Témiscamingue","CISSS de l'Abitibi-Témiscamingue","08","Abitibi-Témiscamingue","987, rue des Pins","c.p. 639","J0Y1Z0","89015","Malartic","08141","Vallée-de-l'Or","890","La Vallée-de-l'Or","0814","RLS de la Vallée-de-l'Or","3","RUISSS Université McGill","1","2","1"," ","N","","2010-09-30",-78.1289367676,48.1418571472,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233294","CENTRE D'ACTIVITÉS DE JOUR LA VILLA RINGFIELD","CENTRE D'ACTIVITÉS DE JOUR LA VILLA RINGFIELD","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","1185, avenue La Sarre"," ","G1L3S3","23027","Québec","03126","Limoilou-Vanier","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1"," ","N","","2010-04-08",-71.2353439331,46.825969696,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233302","CENTRE D'ACTIVITÉS DE JOUR DU CHEMIN SAINTE-FOY","CENTRE D'ACTIVITÉS DE JOUR DU CHEMIN SAINTE-FOY","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","3645, chemin Sainte-Foy"," ","G1X1T1","23027","Québec","03123","Sainte-Foy - Sillery","230","Québec","0312","RLS de Québec-Sud","1","RUISSS Université Laval","1","2","1"," ","N","","2010-04-08",-71.3341293335,46.7633247375,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233328","CENTRE D'ACTIVITÉS DE JOUR - LOYOLA","CENTRE D'ACTIVITÉS DE JOUR - LOYOLA","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","3261, rue Loyola"," ","G1E2R9","23027","Québec","03133","Beauport","230","Québec","0313","RLS de Québec-Nord","1","RUISSS Université Laval","1","2","1"," ","N","","2010-04-08",-71.2104949951,46.8522796631,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233336","CENTRE D'ACTIVITÉS DE JOUR DE QUÉBEC - LOUIS-XIV (1289)","CENTRE D'ACT. DE JOUR DE QUÉBEC - LOUIS-XIV (1289)","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","1289, boulevard Louis-XIV, loc. C"," ","G2L1M1","23027","Québec","03132","Charlesbourg","230","Québec","0313","RLS de Québec-Nord","1","RUISSS Université Laval","1","2","1"," ","N","","2010-04-08",-71.2510681152,46.8758239746,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233344","CENTRE D'ACTIVITÉS DE JOUR DE QUÉBEC - VALCARTIER","CENTRE D'ACT. DE JOUR DE QUÉBEC - VALCARTIER","11045135","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale","CIUSSS de la Capitale-Nationale","03","Capitale-Nationale","11127, boulevard Valcartier"," ","G2N1V4","23027","Québec","03132","Charlesbourg","230","Québec","0313","RLS de Québec-Nord","1","RUISSS Université Laval","1","2","1"," ","N","","2010-04-08",-71.3600616455,46.8532752991,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233377","BUREAU DE VILLE-MARIE","BUREAU DE VILLE-MARIE","11045226","Centre intégré de santé et de services sociaux de l'Abitibi-Témiscamingue","CISSS de l'Abitibi-Témiscamingue","08","Abitibi-Témiscamingue","21, rue Notre-Dame-de-Lourdes","suite 102","J9V1X8","85025","Ville-Marie","08151","Ville-Marie","850","Témiscamingue","0815","RLS du Témiscaming","3","RUISSS Université McGill","1","2","1"," ","N","","2009-04-30",-79.4403305054,47.3331565857,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233385","FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE LOUVICOURT","FOYER DE GROUPE POUR JDA DE LOUVICOURT","11045226","Centre intégré de santé et de services sociaux de l'Abitibi-Témiscamingue","CISSS de l'Abitibi-Témiscamingue","08","Abitibi-Témiscamingue","30, chemin Sleepy"," ","J9P7H2","89008","Val-d'Or","08141","Vallée-de-l'Or","890","La Vallée-de-l'Or","0814","RLS de la Vallée-de-l'Or","3","RUISSS Université McGill","1","2","1"," ","N","","2009-04-30",-77.3812026978,48.0754814148,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51233393","CENTRE DE RÉADAPTATION POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION DE ROUYN-NORANDA","CRJDA DE ROUYN-NORANDA","11045226","Centre intégré de santé et de services sociaux de l'Abitibi-Témiscamingue","CISSS de l'Abitibi-Témiscamingue","08","Abitibi-Témiscamingue","104, chemin Docteur-Lemay"," ","J9X5T2","86042","Rouyn-Noranda","08131","Rouyn-Noranda","860","Rouyn-Noranda","0813","RLS de Rouyn-Noranda","3","RUISSS Université McGill","1","2","1"," ","N","","2009-04-30",-79.0210647583,48.2253265381,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
"51233401","CENTRE D'HÉBERGEMENT SAINT-ANDREW","CENTRE D'HÉBERGEMENT SAINT-ANDREW","11045176","Centre intégré universitaire de santé et de services sociaux du Centre-Ouest-de-l'Île-de-Montréal","CIUSSS du Centre-Ouest-de-l'Île-de-Montréal","06","Montréal","3350, boulevard Cavendish"," ","H4B2M7","66023","Montréal","06212","Notre-Dame-de-Grâce - Montréal-Ouest","660","Montréal","0621","RLS de Côte-Saint-Luc - NDG - Montréal-Ouest","3","RUISSS Université McGill","1","2","1"," ","N","","2010-10-01",-73.62890625,45.4629554749,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233419","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLE DU SPECTRE DE L'AUTISME JEANNE-D'ARC","CENTRE ACT. DE JOUR DI ET TSA JEANNE-D'ARC","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","2103, avenue Jeanne-d'Arc"," ","H1W3V6","66023","Montréal","06533","Hochelaga-Maisonneuve","660","Montréal","0653","RLS de Hochelaga - Mercier-Ouest - Rosemont","2","RUISSS Université de Montréal","1","2","1"," ","N","","2010-09-27",-73.5438308716,45.5504302979,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233427","CENTRE DE RÉADAPTATION EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLE DU SPECTRE DE L'AUTISME BEAUBIEN","CRDI-TSA BEAUBIEN","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","7085, rue Beaubien Est, 1er ét."," ","H1M2Y2","66023","Montréal","06522","Anjou","660","Montréal","0652","RLS de Rivière-des-Prairies - Anjou - Montréal-Est","2","RUISSS Université de Montréal","1","2","1"," ","N","","2010-09-27",-73.5580215454,45.5935516357,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233443","CENTRE D'ACTIVITÉS DE JOUR EN DÉFICIENCE INTELLECTUELLE ET EN TROUBLE DU SPECTRE DE L'AUTISME HOCHELAGA-MAISONNEUVE","CENTRE ACT. DE JOUR DI ET TSA HOCHELAGA-MAISONNEUVE","11045184","Centre intégré universitaire de santé et de services sociaux du Centre-Sud-de-l'Île-de-Montréal","CIUSSS du Centre-Sud-de-l'Île-de-Montréal","06","Montréal","2101, avenue Jeanne-d'Arc"," ","H1W3V6","66023","Montréal","06533","Hochelaga-Maisonneuve","660","Montréal","0653","RLS de Hochelaga - Mercier-Ouest - Rosemont","2","RUISSS Université de Montréal","1","2","1"," ","N","","2010-09-27",-73.5438308716,45.5504302979,"Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233468","CENTRE DE PROTECTION DE L'ENFANCE ET DE LA JEUNESSE DE MASCOUCHE","CPEJ DE MASCOUCHE","11045275","Centre intégré de santé et de services sociaux de Lanaudière","CISSS de Lanaudière","14","Lanaudière","3083, boulevard de Mascouche, 2e ét."," ","J7K3B7","64015","Mascouche","14121","Les Moulins","640","Les Moulins","1412","RLS de Lanaudière-Sud","2","RUISSS Université de Montréal","1","2","1"," ","N","","2010-11-10",-73.6009292603,45.7423820496,"Non","Non","Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233476","CENTRE DE SERVICES AMBULATOIRES DE DRUMMONDVILLE","CENTRE SERV. AMB. DE DRUMMONDVILLE","11045143","Centre intégré universitaire de santé et de services sociaux de la Mauricie-et-du-Centre-du-Québec","CIUSSS de la Mauricie-et-du-Centre-du-Québec","04","Mauricie et Centre-du-Québec","4534, boulevard Saint-Joseph, bureau 104"," ","J2A1B5","49058","Drummondville","04171","Drummond","490","Drummond","0417","RLS de Drummond","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2010-11-02",-72.4362792969,45.8409843445,"Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233484","CENTRE DE SERVICES AMBULATOIRES ET INSTITUT NAZARETH ET LOUIS-BRAILLE DU SÉMINAIRE NORD","CENTRE SERV. AMB. ET INSTITUT NAZARETH ET LOUIS-BRAILLE","11045291","Centre intégré de santé et de services sociaux de la Montérégie-Centre","CISSS de la Montérégie-Centre","16","Montérégie","383, boulevard du Séminaire Nord, burea"," ","J3B8C5","56083","Saint-Jean-sur-Richelieu","16122","Saint-Jean-sur-Richelieu - Saint-Luc","560","Le Haut-Richelieu","1612","RLS du Haut-Richelieu - Rouville","4","RUISSS Université de Sherbrooke","1","2","1"," ","N","","2010-08-23",-73.263710022,45.3113517761,"Non","Oui","Non","Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","2021-12-03"
"51233492","INSTITUT NAZARETH ET LOUIS-BRAILLE RADISSON","INSTITUT NAZARETH ET LOUIS-BRAILLE RADISSON","11045291","Centre intégré de santé et de services sociaux de la Montérégie-Centre","CISSS de la Montérégie-Centre","06","Montréal","3800, rue Radisson"," ","H1M1X6","66023","Montréal","06532","Mercier-Ouest","660","Montréal","0653","RLS de Hochelaga - Mercier-Ouest - Rosemont","2","RUISSS Université de Montréal","1","2","1"," ","N","","2010-08-23",-73.5406951904,45.5888366699,"Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","2021-12-03"
"51233500","CENTRE DE SERVICES AMBULATOIRES ET INSTITUT NAZARETH ET LOUIS-BRAILLE SAINT-CHARLES OUEST","CENTRE SERV. AMB. ET INSTITUT NAZARETH ET LOUIS-BRAILLE","11045291","Centre intégré de santé et de services sociaux de la Montérégie-Centre","CISSS de la Montérégie-Centre","16","Montérégie","1111, rue Saint-Charles Ouest"," ","J4K5G4","58227","Longueuil","16211","Longueuil-Ouest","580","Longueuil","1621","RLS Pierre-Boucher","2","RUISSS Université de Montréal","1","2","1"," ","N","","2010-08-22",-73.5197906494,45.5263748169,"Non","Oui","Non","Non","Non","Non","Non","Non","Oui","Non","Non","Non","Non","2021-12-03"
"51233518","CENTRE D'HÉBERGEMENT ST-FRANÇOIS","CENTRE D'HÉBERGEMENT ST-FRANÇOIS","23182884","Centre d'hébergement St-Francois Inc.","Centre d'hébergement St-Francois Inc.","02","Saguenay–Lac-Saint-Jean","912, rue Jacques-Cartier Est"," ","G7H2A9","94068","Saguenay","02151","Saguenay","941","Saguenay","0215","RLS de Chicoutimi","1","RUISSS Université Laval","2","1","2"," ","N","2010-02-23","2010-10-16",-71.0394973755,48.4230995178,"Non","Non","Oui","Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","2021-12-03"
"51233526","FOYER DE GROUPE POUR LES JEUNES EN DIFFICULTÉ D'ADAPTATION SAINT-CLAUDE","FOYER DE GROUPE POUR JDA SAINT-CLAUDE","11045267","Centre intégré de santé et de services sociaux de Laval","CISSS de Laval","13","Laval","110, 11e rue"," ","H7N1T1","65005","Laval","13113","Pont-Viau","650","Laval","1311","RLS de Laval","2","RUISSS Université de Montréal","1","2","1"," ","N","","2000-06-01",-73.6954040527,45.5623130798,"Non","Non","Non","Non","Non","Non","Non","Non","Non","Non","Oui","Non","Non","2021-12-03"
