,ObjectId,Provider_Type,Provider_Name,Status,Date,Hours,Date_Updated,Vaccine_Comments,Note,RHA_Name,Address,City,Province,Phone,geometry,LONGITUDE,LATITUDE
513,514,Pharmacy,Ness Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,A 3065 Ness Ave,Winnipeg,Manitoba,204-416-6377,POINT (-97.28208998099996 49.88853998500008),-97.28208998099996,49.88853998500008
514,515,Pharmacy,Medic-X Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,210 Pacific Ave,Winnipeg,Manitoba,204-942-3173,POINT (-97.13743878399998 49.90126308500004),-97.13743878399998,49.90126308500004
515,516,Pharmacy,Millennium Pharmacy,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,311 Balmoral St,Winnipeg,Manitoba,0,POINT (-97.15294773599999 49.88981613000004),-97.15294773599999,49.88981613000004
516,517,Pharmacy,Panet Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"3,",Walk-in,Winnipeg,8 854 Marion St,Winnipeg,Manitoba,204-297-7250,POINT (-97.08641929999999 49.88112551200004),-97.08641929999999,49.88112551200004
517,518,Pharmacy,St. Mercurius Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Winnipeg,6 980 St Anne's Rd,Winnipeg,Manitoba,204-227-7730,POINT (-97.08131542399997 49.81872382600005),-97.08131542399997,49.81872382600005
518,519,Pharmacy,Next Door Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Prairie Mountain Health,1004 Main St E,Swan River,Manitoba,204-614-1800,POINT (-101.26197968 52.10668951800005),-101.26197968,52.10668951800005
519,520,Medical Clinic,Melita Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,,155 Summit Street,Melita,Manitoba,,POINT (-100.996774402 49.27069388000007),-100.996774402,49.27069388000007
520,521,Medical Clinic,Open Health Niverville,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,A 161 2nd Ave S,Niverville,Manitoba,204-388-6626,POINT (-97.04554469999994 49.60193340000006),-97.04554469999994,49.60193340000006
521,522,Medical Clinic,Russell Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Prairie Mountain Health,117 Westbourne St W,Russell,Manitoba,204-773-2146,POINT (-101.28895613 50.78116623100004),-101.28895613,50.78116623100004
522,523,Other Organization,Morden Access Centre,,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,111 Gilmour St,Morden,Manitoba,0,POINT (-98.09504468799997 49.19776551800004),-98.09504468799997,49.19776551800004
523,524,Pharmacy,Meyers Drugs,,,,2021-12-17T06:00:00+00:00,,,,843 William Ave,Winnipeg,Manitoba,,,,
524,525,Pharmacy,Red River Co-Op Pharmacy St Norbert,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,3477 Pembina Hwy,Winnipeg,Manitoba,204-202-1711,POINT (-97.15613300099994 49.76695590900005),-97.15613300099994,49.76695590900005
525,526,Pharmacy,Parkway Pharmacy,,,,2021-12-17T06:00:00+00:00,,,Winnipeg,1123 Empress St,Winnipeg,Manitoba,,POINT (-97.19472438699995 49.90050701900003),-97.19472438699995,49.90050701900003
526,527,Pharmacy,Whitemouth Pharmacy,,,,2021-12-17T06:00:00+00:00,,,,159 Railway ave,Whitemouth,Manitoba,,,,
527,528,Pharmacy,Save-On-Foods Pharmacy #4420 ,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Winnipeg,5 1555 Regent Ave W,Winnipeg,Manitoba,204-661-2225,POINT (-97.06227233499999 49.89852751100005),-97.06227233499999,49.89852751100005
528,529,Pharmacy,Save-On-Foods Pharmacy #4425,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,24 1910 Pembina Hwy,Winnipeg,Manitoba,204-275-7450,POINT (-97.15145476999999 49.82201789800007),-97.15145476999999,49.82201789800007
529,530,Pharmacy,Munroe Pharmacy (St. B Hospital),Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,,400 Tache Ave,Winnipeg,Manitoba,204-560-4600,POINT (-97.12333475899999 49.88476047000006),-97.12333475899999,49.88476047000006
530,531,Pharmacy,Vermillion Pharmacy ,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,170 115 Vermillion Ave,Winnipeg,Manitoba,204-306-3600,POINT (-97.07086382999995 49.85439198300003),-97.07086382999995,49.85439198300003
531,532,Pharmacy,Red River Co-op Pharmacy - Niverville,Taking appointments,,,2021-12-17T06:00:00+00:00,"3,6,",,,103 101 Second Ave S,Niverville,Manitoba,204-388-6910,POINT (-97.04587331699997 49.60293247900006),-97.04587331699997,49.60293247900006
532,533,Medical Clinic,Southtown Medical Clinic,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,2 405 Centre St,winnipeg,Manitoba,204-306-2217,POINT (-97.19503689499999 49.78929847500007),-97.19503689499999,49.78929847500007
533,534,Pharmacy,Union Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"3,",,,940 Sherbrook St,Winnipeg,Manitoba,,,,
534,535,Medical Clinic,Whitemouth Primary Health Care Centre,,,,2021-12-17T06:00:00+00:00,,,,75 Hospital St Box 160,Whitemouth,Manitoba,,,,
535,536,Medical Clinic,St. Pierre Medical Clinic,,,,2021-12-17T06:00:00+00:00,,,,354 Prefontaine Ave Box 569,St-Pierre-Jolys,Manitoba,,,,
536,537,Medical Clinic,Riverbank Medical Associates,,,,2021-12-17T06:00:00+00:00,,,,353 Eveline St,Selkirk,Manitoba,,,,
537,538,Vaccine Clinic,Winnipeg Super-site (RBC Convention Centre location),Taking appointments,,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Winnipeg,375 York Avenue,Winnipeg,Manitoba,,POINT (-97.14453217000001 49.88907187000007),-97.14453217000001,49.88907187000007
538,539,Vaccine Clinic,Brandon Super-site  (Keystone Centre location),Taking appointments,Thursday December 16: 12:00 p.m. to 7:00 p.m. | Saturday December 18: 10:30 a.m. to 1:30 p.m. | Monday December 20: 12:00 p.m. to 7:00 p.m. | Tuesday December 21: 12:00 p.m. to 7:00 p.m. | Wednesday December 21: 12:00 p.m. to 7:00 p.m. | Thursday December 22: 12:00 p.m. to 7:00 p.m. | Wednesday December 29: 12:00 p.m. to 7:00 p.m. | Thursday December 30: 12:00 p.m. to 7:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic for all doses.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Prairie Mountain Health,1 1175 18th Street,Brandon,Manitoba,,POINT (-99.96074047999997 49.83209438000006),-99.96074047999997,49.83209438000006
539,540,Vaccine Clinic,Thompson Clinic (Burntwood Wellness - Burntwood Strip Mall),Taking appointments,Tuesday December 21: 11:00 a.m. to 6:00 p.m. | Wednesday December 22: 11:00 a.m. to 6:00 p.m. | Tuesday December 29: 11:00 a.m. to 6:00 p.m. | Wednesday December 30: 11:00 a.m. to 6:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic for all doses.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Northern,15 Selkirk Ave,Thompson,Manitoba,,POINT (-97.85178366999997 55.74176001000006),-97.85178366999997,55.74176001000006
540,541,Vaccine Clinic,Selkirk Super-site (Former site of Selkirk and District General Hospital),Taking appointments,Saturday December 18: 8:00 a.m. to 3:00 p.m. | Tuesday December 21: 12:00 p.m. to 7:00 p.m. | Wednesday December 22: 12:00 p.m. to 7:00 p.m. | Thursday December 23: 12:00 p.m. to 7:00 p.m. | Tuesday December 28: 12:00 p.m. to 7:00 p.m. | Wednesday December 29: 12:00 p.m. to 7:00 p.m. | Thursday December 30: 12:00 p.m. to 7:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic spaces are currently limited.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Interlake-Eastern,100 Easton Drive,Selkirk,Manitoba,,POINT (-96.88323875999998 50.15605275000007),-96.88323875999998,50.15605275000007
541,542,Vaccine Clinic,Morden Super-site (Access Event Centre),Taking appointments,Thursday December 16: 12:00 p.m. to 7:00 p.m. | Friday December 17: 12:00 p.m. to 7:00 p.m. | Saturday December 18: 9:00 a.m. to 4:00 p.m. | Wednesday December 22: 12:00 p.m. to 7:00 p.m. | Thursday December 23: 12:00 p.m. to 7:00 p.m. | Wednesday December 29: 12:00 p.m. to 7:00 p.m. | Thursday December 30: 12:00 p.m. to 7:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic for all doses.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Southern Health-Santé Sud,111-D Gilmour St,Morden,Manitoba,,POINT (-98.09464426999995 49.19660006000004),-98.09464426999995,49.19660006000004
542,543,Vaccine Clinic,Dauphin Clinic (Ukrainian Orthodox Hall),Taking appointments,December 16: 10:00 a.m. - 5:00 p.m. | December 18: 10:30 a.m. - 4:30 p.m. | December 20: 11:00 a.m. - 6:00 p.m. | December 21: 10:30 a.m. - 6:30 p.m. | December 22: 10:00 a.m. - 2:00 p.m. | December 29: 10:30 a.m. - 4:30 p.m. | December 30: 11:00 a.m. - 6:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic for all doses.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Prairie Mountain Health,304 Whitmore Ave,Dauphin,Manitoba,,POINT (-100.0506468 51.14082371000006),-100.0506468,51.14082371000006
543,544,Vaccine Clinic,Steinbach Super-site,Taking appointments,Saturday December 18: 9:00 a.m. to 4:00 p.m. | Sunday December 19: 9:00 p.m. to 4:00 p.m. | Monday December 20: 12:00 p.m. to 7:00 p.m. | Tuesday December 21: 12:00 p.m. to 7:00 p.m. | Monday December 27: 12:00 p.m. to 7:00 p.m. | Tuesday December 28: 12:00 p.m. to 7:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic for all doses.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Southern Health-Santé Sud,294 Lumber Ave,Steinbach,Manitoba,,POINT (-96.68184211000001 49.52624029000003),-96.68184211000001,49.52624029000003
544,545,Vaccine Clinic,Winnipeg Pop-up Clinic (Mount Carmel Clinic),Taking appointments,Tuesdays and Thursdays,05:00:00,2021-12-17T06:00:00+00:00,"2, 3, 6,","Walk-in clinic, located at the Mount Carmel Clinic.",Winnipeg,886 Main St.,Winnipeg,Manitoba,,POINT (-97.13355028999996 49.91028989000006),-97.13355028999996,49.91028989000006
545,546,Vaccine Clinic,Flin Flon Primary Health Care Centre,Taking appointments,Monday to Friday,09:00:00,2021-12-17T06:00:00+00:00,"2, 3, 6,","Walk-ins accepted, appointments can be made by calling 204-687-1350",Northern,1 North Ave.,Flin Flon,Manitoba,,POINT (-101.8780612 54.76897113000007),-101.8780612,54.76897113000007
546,547,Vaccine Clinic,Flin Flon Pop-up Clinic (The Flin Flon Community Hall),Taking appointments,December 10: 10:00 a.m. to 3:00 p.m. | December 17: 10:00 a.m. to 3:00 p.m. | December 22: 11:00 a.m. to 6:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic for all doses.  Have your health card ready.,Northern,2 North Ave.,Flin Flon,Manitoba,,POINT (-101.8785541 54.76863001000004),-101.8785541,54.76863001000004
547,548,Vaccine Clinic,The Pas Pop-up Clinic (The Pas Royal Canadian Legion),Taking appointments,Monday December 13: 11:00 a.m. to 6:00 p.m. | Wednesday December 15: 11:00 a.m. to 6:00 p.m. | Monday December 20: 11:00 a.m. to 6:00 p.m. | Wednesday December 22: 11:00 a.m. to 6:00 p.m. | Wednesday December 29: 11:00 a.m. to 6:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic for all doses.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Northern,4 Veterans Way,The Pas,Manitoba,,POINT (-101.2494981 53.82232133000008),-101.2494981,53.82232133000008
548,549,Urban Indigenous Clinic,Ma-Mow-We-Tak Friendship Centre,Taking appointments,December 20: 11:00 a.m. - 6:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Call the clinic directly at 1 204-677-0950 to make an appointment. Call centre hours: 6:00 a.m. to 8:00 p.m. daily.  Have your health card ready. ,Northern,4 Nelson Rd.,Thompson,Manitoba,,POINT (-97.84880642999997 55.73989408000006),-97.84880642999997,55.73989408000006
549,550,Urban Indigenous Clinic,Brandon Friendship Centre,Taking appointments,December 21: 1:00 p.m. - 5:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Call 1-844-MAN-VACC (1-844-626-8222) to make an appointment. Call centre hours: 6:00 a.m. to 8:00 p.m. daily.  Have your health card ready. Call the clinic directly if you are having issues booking at 1 204-573-7239,Prairie Mountain Health,205 College Ave.,Brandon,Manitoba,,POINT (-99.940883 49.83806068000007),-99.940883,49.83806068000007
550,551,Urban Indigenous Clinic,Portage Urban Indigenous Clinic,Taking appointments,,,2021-12-17T06:00:00+00:00,"2, 3, ",Call 1-844-MAN-VACC (1-844-626-8222) to make an appointment. Call centre hours: 6:00 a.m. to 8:00 p.m. daily.  Have your health card ready. Call the clinic directly if you are having issues booking at 1 204-240-7272,Southern Health-Santé Sud,11 Second St. NE,Portage la Prairie,Manitoba,,POINT (-98.28817829999997 49.97382598000007),-98.28817829999997,49.97382598000007
551,552,Urban Indigenous Clinic,Ma Mawi Wi Chi Itata Centre - Win Gardner Place,Taking appointments,December 16: 9:00 a.m. - 7:00 p.m. | December 17: 9:30 p.m. - 3:30 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Call 1-844-MAN-VACC (1-844-626-8222) to make an appointment. Call centre hours: 6:00 a.m. to 8:00 p.m. daily.  Have your health card ready. Call the clinic directly if you are having issues booking at 1 204-599-6551,Winnipeg,363 McGregor St.,Winnipeg,Manitoba,,POINT (-97.14384572999995 49.92339559000004),-97.14384572999995,49.92339559000004
552,553,Vaccine Clinic,Gimli Pop-up Clinic (New Horizons),Taking appointments,December 17: 1:00 p.m. to 8:00 p.m. | December 18: 9:00 a.m. to 2:00 p.m. | December 20: 1:00 p.m. to 8:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic spaces are currently limited.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Interlake-Eastern,17 Colonization Road,Gimli,Manitoba,,POINT (-96.99011434000001 50.64153336000004),-96.99011434000001,50.64153336000004
553,554,Vaccine Clinic,Pinawa Pop-up Clinic (Pinawa Alliance Church),Taking appointments,December 16: 1:00 p.m. to 7:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic spaces are currently limited.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Interlake-Eastern,1 Bessborough Ave,Pinawa,Manitoba,,POINT (-95.88129992999995 50.14696096000006),-95.88129992999995,50.14696096000006
554,555,Vaccine Clinic,Lundar Pop-up Clinic (Lundar Legion),Taking appointments,December 20: 1:00 p.m. to 7:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic spaces are currently limited.  Book online at https://patient.petalmd.com/login?groupId=6032 or by calling 1-844-626-8222 (1-844-MAN-VACC) from 6:00 a.m. to 8:00 p.m. daily. Have your health card ready.,Interlake-Eastern,50 3 Ave.,Lundar,Manitoba,,POINT (-98.03478894999995 50.69052113000004),-98.03478894999995,50.69052113000004
555,556,Vaccine Clinic,Russell Pop-up Clinic (George P. Buluziuk Centre),Taking appointments,December 10: 2:00 p.m. to 6:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Walk-in clinic for all doses.  Have your health card ready.,Prairie Mountain Health,106 Shell River Ave. S.,Russell,Manitoba,,POINT (-101.2900392 50.77855967000005),-101.2900392,50.77855967000005
556,557,Urban Indigenous Clinic,Aboriginal Health and Wellness Centre,Taking appointments,December 16: 9:00 a.m. - 3:00 p.m. | December 17: 9:00 a.m. - 3:00 p.m.,,2021-12-17T06:00:00+00:00,"2, 3, 6,",Call 1-844-MAN-VACC (1-844-626-8222) to make an appointment. Call centre hours: 6:00 a.m. to 8:00 p.m. daily.  Have your health card ready. Call the clinic directly if you are having issues booking at 1 204-925-3742,Winnipeg,181 Higgins Ave,Winnipeg,Manitoba,,POINT (-97.13213036999997 49.90493073000005),-97.13213036999997,49.90493073000005
557,558,Pharmacy,Rexall #7404,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,34 Lakewood Blvd,Winnipeg,Manitoba,204-254-8816,POINT (-97.080172 49.85493),-97.080172,49.85493
558,559,Pharmacy,Ellis Pharmacy & Thrify Meds,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,408 Main St,Manitou,Manitoba,204-242-2446,POINT (-98.53702106699996 49.24213982300006),-98.53702106699996,49.24213982300006
559,560,Pharmacy,Sobeys Pharmacy #5104,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,3635 Portage Ave,Winnipeg,Manitoba,204-832-8810,POINT (-97.31161163499996 49.88572609800008),-97.31161163499996,49.88572609800008
560,561,Pharmacy,Shoppers Drug Mart #546,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Interlake-Eastern,230 Main St,Selkirk,Manitoba,204-482-5600,POINT (-96.880831 50.136876),-96.880831,50.136876
561,562,Pharmacy,London drugs #066,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Winnipeg,23C 1225 St Marys Rd,Winnipeg,Manitoba,204-253-2696,POINT (-97.11188188799997 49.82864978100008),-97.11188188799997,49.82864978100008
562,563,Pharmacy,Rexall Pharmaplus #4820,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Winnipeg,233 Kennedy St,Winnipeg,Manitoba,204-942-6127,POINT (-97.147158 49.890339),-97.147158,49.890339
563,564,Pharmacy,Pharmasave #455,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Southern Health-Santé Sud,360 Stephen St,Morden,Manitoba,204-822-4444,POINT (-98.102098 49.189604),-98.102098,49.189604
564,565,Pharmacy,Emerson Pharmacy,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,",,Southern Health-Santé Sud,21 Main St Box 160,Emerson,Manitoba,204-373-2746,POINT (-97.21526749699996 49.00557130300007),-97.21526749699996,49.00557130300007
565,566,Pharmacy,Rexall #7410,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Interlake-Eastern,651 Park Ave,Beausejour,Manitoba,204-268-1434,POINT (-96.513576 50.062112),-96.513576,50.062112
566,567,Pharmacy,Safeway Pharmacy #4828,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,4,5,",,Interlake-Eastern,318 Manitoba Ave,Selkirk,Manitoba,204-482-8887,POINT (-96.874629 50.145161),-96.874629,50.145161
567,568,Pharmacy,Freshco Pharmacy #4258,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,6,",,Winnipeg,500 1615 Regent Ave W,Winnipeg,Manitoba,204-663-6824,POINT (-97.070561 49.900059),-97.070561,49.900059
568,569,Pharmacy,Sobeys Pharmacy #5167,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",Walk-in,Winnipeg,965 Henderson Hwy,Winnipeg,Manitoba,204-668-3277,POINT (-97.09451300000001 49.933565),-97.09451300000001,49.933565
569,570,Pharmacy,Sobeys St. Anne's #5152,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,1939 Bishop Grandin Blvd,Winnipeg,Manitoba,204-255-5393,POINT (-97.094741 49.838663),-97.094741,49.838663
570,571,Pharmacy,Rexall #4854,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,"6,",,Winnipeg,676 Portage Ave,Winnipeg,Manitoba,204-783-0151,POINT (-97.16005699999999 49.887567),-97.16005699999999,49.887567
571,572,Pharmacy,Safeway Pembina Village #4847,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Winnipeg,2155 Pembina Hwy,Winnipeg,Manitoba,204-261-9870,POINT (-97.15322129799995 49.81192749300004),-97.15322129799995,49.81192749300004
572,573,Pharmacy,Safeway Pharmacy #4851,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,6,",,Winnipeg,3393 Portage Ave,Winnipeg,Manitoba,204-888-5600,POINT (-97.29871 49.884279),-97.29871,49.884279
573,574,Pharmacy,Safeway Pharmacy #0622,Not currently taking appointments,,,2021-12-17T06:00:00+00:00,,,Southern Health-Santé Sud,143 Pth 12N,Steinbach,Manitoba,204-346-1322,POINT (-96.686436 49.544252),-96.686436,49.544252
574,575,Pharmacy,Empire Drugs,Taking appointments,,,2021-12-17T06:00:00+00:00,"2,3,",,Winnipeg,801 Selkirk Ave,Winnipeg,Manitoba,204-586-2212,POINT (-97.156099 49.919459),-97.156099,49.919459
