,_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,Date_Added,wardName,geometry,LONGITUDE,LATITUDE
250,218544,486,SHOPPERS DRUG MART #843,Pharmacy Immunization Site,1515 STEELES AVE E,,,,,-79.384755719,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,263,2021-04-06,Don Valley North,POINT (-79.384755719 43.80482328),-79.384755719,43.80482328
251,218545,487,SHOPPERS DRUG MART #917,Pharmacy Immunization Site,4865 LESLIE ST,,,,,-79.364697108,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-282-5705,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,264,2021-04-06,Don Valley North,POINT (-79.364697108 43.779278968),-79.364697108,43.779278968
252,218546,488,MEDICAL PHARMACY,Pharmacy Immunization Site,110-1333 NEILSON RD,,,,,-79.21962696199999,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-282-5705,,,,https://scarboroughmp.medmeapp.com/schedule/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,265,2021-04-06,Scarborough-Rouge Park,POINT (-79.21962696200001 43.80849721300001),-79.21962696200001,43.80849721300001
253,218547,489,SHOPPERS DRUG MART #845,Pharmacy Immunization Site,415 THE WESTWAY,,,,,-79.565611496,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,266,2021-04-06,Etobicoke Centre,POINT (-79.565611496 43.683113691),-79.565611496,43.683113691
254,218548,490,SHOPPERS DRUG MART #804,Pharmacy Immunization Site,598 SHEPPARD AVE W,,,,,-79.439558593,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,267,2021-04-06,York Centre,POINT (-79.439558593 43.7561633),-79.439558593,43.7561633
255,218549,491,SHOPPERS DRUG MART #809,Pharmacy Immunization Site,3110 BATHURST ST,,,,,-79.432682981,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,268,2021-04-06,Eglinton-Lawrence,POINT (-79.432682981 43.719426484),-79.432682981,43.719426484
256,218550,492,REXALL #299,Pharmacy Immunization Site,325 MOORE AVE,,,,,-79.36950521899999,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,269,2021-04-06,Don Valley West,POINT (-79.369505219 43.696960431),-79.369505219,43.696960431
257,218551,493,SHOPPERS DRUG MART #827,Pharmacy Immunization Site,70 EGLINTON SQUARE BLVD,,,,,-79.30065901100001,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-757-1131,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,270,2021-04-06,Scarborough Southwest,POINT (-79.30065901099999 43.723528023),-79.30065901099999,43.723528023
258,218552,494,REXALL #406,Pharmacy Immunization Site,4040 FINCH AVE EAST,,,,,-79.29374906,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,271,2021-04-06,Scarborough-Agincourt,POINT (-79.29374906 43.802425568),-79.29374906,43.802425568
259,218553,495,SHOPPERS DRUG MART #980,Pharmacy Immunization Site,2900 WARDEN AVE,,,,,-79.31836422399999,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,272,2021-04-06,Scarborough-Agincourt,POINT (-79.31836422400001 43.798546197),-79.31836422400001,43.798546197
260,218554,496,SHOPPERS DRUG MART #875,Pharmacy Immunization Site,2355 WARDEN AVE,,,,,-79.309926313,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,273,2021-04-06,Scarborough-Agincourt,POINT (-79.30992631300001 43.784802711),-79.30992631300001,43.784802711
261,218555,497,B. Well Pharmacy,Pharmacy Immunization Site,262 Manitoba Street,,,,,-79.490033288451,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-251-0000,,,,https://www.bwellpharmacy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,274,2021-05-14,Etobicoke-Lakeshore,POINT (-79.490033288451 43.624383287522),-79.490033288451,43.624383287522
262,218556,498,Danny's Wellness Pharmacy,Pharmacy Immunization Site,1206 The Queensway,,,,,-79.523459930779,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-901-1206,,,,https://dannyrx1206.wixsite.com/website,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,275,2021-05-14,Etobicoke-Lakeshore,POINT (-79.523459930779 43.622230729047),-79.523459930779,43.622230729047
263,218557,499,Martin Grove Pharmacy,Pharmacy Immunization Site,135 Martin Grove Road,,,,,-79.548754759614,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,276,2021-05-14,Etobicoke Centre,POINT (-79.548754759614 43.649358276459),-79.548754759614,43.649358276459
264,218558,500,Shoppers Simply Pharmacy,Pharmacy Immunization Site,1525 Albion Road Unit 104,,,,,-79.585507030775,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,277,2021-05-14,Etobicoke North,POINT (-79.58550703077501 43.740382496358),-79.58550703077501,43.740382496358
265,218559,501,9-Eleven Drug Mart,Pharmacy Immunization Site,6018 Yonge Street,,,,,-79.418328201937,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-221-6444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,278,2021-05-15,Willowdale,POINT (-79.418328201937 43.789205733042),-79.418328201937,43.789205733042
266,218560,502,1300 Finch Avenue West,Pharmacy Immunization Site,"1300 Finch Avenue West, Unit 29",,,,,-79.489932357758,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-633-2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,279,,York Centre,POINT (-79.48993235775799 43.764960506423),-79.48993235775799,43.764960506423
267,218561,503,Don Mills Pharmacy,Pharmacy Immunization Site,1300 Don Mills Road,,,,,-79.346479515431,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-391-3828,,,,https://www.donmillspharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,280,2021-05-15,Don Valley East,POINT (-79.346479515431 43.74551421373),-79.346479515431,43.74551421373
268,218562,504,Food Basics Pharmacy,Pharmacy Immunization Site,2452 Sheppard Avenue East,,,,,-79.32550363077401,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://metropharmacy.medmeapp.com/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,281,2021-05-15,Don Valley North,POINT (-79.32550363077399 43.775970421842),-79.32550363077399,43.775970421842
269,218563,505,Madawaska Pharmasave,Pharmacy Immunization Site,6043 Yonge Street,,,,,-79.417734344265,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",647-352-5688,,,,https://madawaskapharmacy.medmeapp.ca/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,282,2021-05-15,Willowdale,POINT (-79.417734344265 43.790188019812),-79.417734344265,43.790188019812
270,218564,506,Metro Pharmacy,Pharmacy Immunization Site,20 Church Avenue,,,,,-79.412966273102,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.metro.ca/en/services/pharmacy/covid-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,283,2021-05-15,Willowdale,POINT (-79.412966273102 43.774580702196),-79.412966273102,43.774580702196
271,218565,507,Seoul Pharmacy,Pharmacy Immunization Site,"865 York Mills Road, Unit W1",,,,,-79.34955863077501,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",647-350-5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,284,2021-05-15,Don Valley East,POINT (-79.34955863077499 43.754251945591),-79.34955863077499,43.754251945591
272,218566,508,Shoppers Drug Mart,Pharmacy Immunization Site,5576 Yonge Street,,,,,-79.415988859522,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-225-2321,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,285,2021-05-15,Willowdale,POINT (-79.415988859522 43.779218924722),-79.415988859522,43.779218924722
273,218567,509,Shoppers Drug Mart,Pharmacy Immunization Site,"2901 Bayview Avenue, Unit 7A",,,,,-79.385493515341,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,286,2021-05-15,Don Valley North,POINT (-79.385493515341 43.767989903845),-79.385493515341,43.767989903845
274,218568,510,Shoppers Simply Pharmacy,Pharmacy Immunization Site,"701 Sheppard Avenue East, Unit 101",,,,,-79.377340499998,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,287,2021-05-15,Don Valley North,POINT (-79.377340499998 43.768900518374),-79.377340499998,43.768900518374
275,218569,511,Weston Care Pharmacy,Pharmacy Immunization Site,3214 Weston Road,,,,,-79.539949628834,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",647-350-8553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,288,2021-05-15,Humber River-Black Creek,POINT (-79.53994962883399 43.738645165981),-79.53994962883399,43.738645165981
276,218570,512,Bloor West Pharmacy,Pharmacy Immunization Site,2262 Bloor Street West,,,,,-79.47806732883299,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.remedys.ca/en/ontario/toronto/bloor-west-pharmacy-7011572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,289,2021-05-15,Parkdale-High Park,POINT (-79.47806732883301 43.651194254449),-79.47806732883301,43.651194254449
277,218571,531,Rexall,Pharmacy Immunization Site,440 Brown's Line,,,,,-79.545586553964,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,290,2021-05-15,Etobicoke-Lakeshore,POINT (-79.545586553964 43.602131285366),-79.545586553964,43.602131285366
278,218572,532,Rexall,Pharmacy Immunization Site,159 Yonge Street,,,,,-79.378964297398,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,291,2021-05-15,Toronto Centre,POINT (-79.378964297398 43.652281533158),-79.378964297398,43.652281533158
279,218573,533,Rexall,Pharmacy Immunization Site,"50 Bloor Street West, Unit C28-29",,,,,-79.388262199996,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,292,2021-05-15,University-Rosedale,POINT (-79.38826219999601 43.670514709457),-79.38826219999601,43.670514709457
280,218574,534,Roya Boutique Pharmacy,Pharmacy Immunization Site,77 Provost Drive,,,,,-79.370369628833,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-221-4200,,,,https://www.facebook.com/RxRoya/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,293,2021-05-15,Don Valley North,POINT (-79.370369628833 43.769390159737),-79.370369628833,43.769390159737
281,218575,535,Shoppers Drug Mart,Pharmacy Immunization Site,946 Lawrence Avenue East,,,,,-79.345918142325,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-444-4445,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,294,2021-05-15,Don Valley East,POINT (-79.345918142325 43.737496380407),-79.345918142325,43.737496380407
282,218576,536,St. Gabriel Medical Pharmacy,Pharmacy Immunization Site,650 Sheppard Avenue East,,,,,-79.381226669309,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-222-0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,295,2021-05-15,Don Valley North,POINT (-79.381226669309 43.7687677574),-79.381226669309,43.7687677574
283,218577,537,The Drugstore Pharmacy,Pharmacy Immunization Site,985 Woodbine Avenue,,,,,-79.312436555816,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid19.yourhealthmattershere.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,296,2021-05-15,Beaches-East York,POINT (-79.31243655581601 43.686443663111),-79.31243655581601,43.686443663111
284,218578,538,Victor Pharmacy,Pharmacy Immunization Site,123 Edward Street,,,,,-79.386810799998,,,"Adults  25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,416-597-0366,,https://victorpharmacy.com/#victor-pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,297,2021-05-15,University-Rosedale,POINT (-79.386810799998 43.655773540665),-79.386810799998,43.655773540665
