,facility_name,facility_type,health_authority,alternative_name,number_beds,address_str,street_no,street_name,street_addr,city,province,postal_code,provider,latitude,longitude,phone,email,website
15075,The Westhill,Retirement Home,,,,,,,25 Westhill Drive,Waterloo,ON,N2T0B6,Province of Ontario,-80.569237142,43.4450530930001,,,
15076,The Westwood,Retirement Home,,,,,,,2370 Carling Avenue,Ottawa,ON,K2B8G9,Province of Ontario,-75.77784496,45.366622842,,,
15077,The Williamsburg,Retirement Home,,,,,,,1893 Appleby Line,Burlington,ON,L7L0G5,Province of Ontario,-79.78777969,43.39273432,,,
15078,The Windsor Retirement Residence,Retirement Home,,,,,,,24 Park Crescent,Amherstview,ON,K7N0C3,Province of Ontario,-76.642071648,44.222238507,,,
15079,Thorncliffe Place Retirement Home,Retirement Home,,,,,,,1 Thorncliffe Place,Ottawa,ON,K2H9N9,Province of Ontario,-75.814928169,45.3287979340001,,,
15080,Tillsonburg Retirement Residence,Retirement Home,,,,,,,183 Rolph Street,Tillsonburg,ON,N4G3Y9,Province of Ontario,-80.736559743,42.8642318820001,,,
15081,Timber Trails Retirement Residence,Retirement Home,,,,,,,167 St. Lawrence Street,Madoc,ON,K0K2K0,Province of Ontario,-77.468160041,44.5060371210001,,,
15082,Timberwalk Retirement Community,Retirement Home,,,,,,,1250 Maritime Way,Ottawa,ON,K2K0L7,Province of Ontario,-75.902578497,45.3134299280001,,,
15083,Tiverton Park Manor,Retirement Home,,,,,,,24 King Street,Cargill,ON,N0G2T0,Province of Ontario,-81.538720226,44.2732566880001,,,
15084,Traditions of Durham Retirement Residence,Retirement Home,,,,,,,1255 Bloor Street,Oshawa,ON,L1H0B3,Province of Ontario,-78.810171721,43.890152153,,,
15085,Trafalgar Lodge,Retirement Home,,,,,,,299 Randall Street,Oakville,ON,L6J6B4,Province of Ontario,-79.668036757,43.448910536,,,
15086,Trillium Christian Retirement Home,Retirement Home,,,,,,,25 Main Street,Norwich,ON,N0J1P0,Province of Ontario,-80.5943139089999,42.9884640110001,,,
15087,Trillium Court,Retirement Home,,,,,,,550 Phillip Place,Kincardine,ON,N2Z3A6,Province of Ontario,-81.620551943,44.181495968,,,
15088,Trillium Retirement and Care Community,Retirement Home,,,,,,,800 Edgar Street,Kingston,ON,K7M8S4,Province of Ontario,-76.552025221,44.2504028160001,,,
15089,Trinity Village Studios,Retirement Home,,,,,,,2711 Kingsway Drive,Kitchener,ON,N2C2T2,Province of Ontario,-80.4422738009999,43.431116096,,,
15090,Tudhope Retirement Inc.,Retirement Home,,,,,,,127 Peter Street,Orillia,ON,L3V4Z4,Province of Ontario,-79.421131983,44.6128102500001,,,
15091,Tufford Manor,Retirement Home,,,,,,,312 Queenston Street,St. Catharines,ON,L2P2X4,Province of Ontario,-79.2184528889999,43.1595780050001,,,
15092,Twin Lakes Village,Retirement Home,,,,,,,1310 Murphy Road,Sarnia,ON,N7S2Y6,Province of Ontario,-82.3650692639999,43.0030767270001,,,
15093,Unitarian House of Ottawa,Retirement Home,,,,,,,20 Cleary Avenue,Ottawa,ON,K2A3Z9,Province of Ontario,-75.7717184589999,45.3822699450001,,,
15094,V Care Retirement Home Inc,Retirement Home,,,,,,,1 Darby Court,Toronto,ON,M1B5H3,Province of Ontario,-79.206500542,43.8187136220001,,,
15095,V!VA Barrhaven Retirement Community,Retirement Home,,,,,,,275 Tartan Drive,Ottawa,ON,K2J6A9,Province of Ontario,-75.766930348,45.2610640250001,,,
15096,V!VA Mississauga Retirement Community,Retirement Home,,,,,,,5575 Bonnie Street,Mississauga,ON,L5M0N8,Province of Ontario,-79.7350397879999,43.5595494520001,,,
15097,V!VA Oakville Retirement Community,Retirement Home,,,,,,,1 Sixteen Mile Drive,Oakville,ON,L6M1P3,Province of Ontario,-79.73324868,43.4812868390001,,,
15098,V!VA Pickering Retirement Community,Retirement Home,,,,,,,1880 Glengrove Road,Pickering,ON,L1V1X2,Province of Ontario,-79.086138105,43.8401837320001,,,
15099,V!VA Thornhill Woods Retirement Community,Retirement Home,,,,,,,9700 Bathurst Street,Vaughan,ON,L6A4V2,Province of Ontario,-79.461080827,43.8550213170001,,,
15100,V!VA Whitby Shores Retirement Community,Retirement Home,,,,,,,51 Whitby Shores Greenway,Whitby,ON,L1N9R1,Province of Ontario,-78.944270462,43.8578424410001,,,
15101,Valley Garden Cornwall Retirement Centre,Retirement Home,,,,,,,1320 Lisieux Street,Cornwall,ON,K6J4Z4,Province of Ontario,-74.750795992,45.0319437270001,,,
15102,Valley Garden Retirement Centre,Retirement Home,,,,,,,4152 County Road 34,Green Valley,ON,K0C1L0,Province of Ontario,-74.598091059,45.258164972,,,
15103,Valley Stream Manor,Retirement Home,,,,,,,2 Valley Stream Drive,Ottawa,ON,K2H0A5,Province of Ontario,-75.803686066,45.3327877350001,,,
15104,Victoria House Retirement Home,Retirement Home,,,,,,,190 Laclie Street,Orillia,ON,L3V4N4,Province of Ontario,-79.418058882,44.6163931500001,,,
15105,Victoria Manor (Woodstock),Retirement Home,,,,,,,265 Victoria Street,Woodstock,ON,N4S6W2,Province of Ontario,-80.756152073,43.1394865300001,,,
15106,Victoria Place,Retirement Home,,,,,,,290 Queen Street,Kitchener,ON,N2G1W3,Province of Ontario,-80.492831418,43.4468244970001,,,
15107,Victoria Retirement Living,Retirement Home,,,,,,,100 University Avenue,Cobourg,ON,K9A1C8,Province of Ontario,-78.16505992,43.9655204950001,,,
15108,View Mount Grace Manor,Retirement Home,,,,,,,167 Mountainview Road South,Halton Hills,ON,L7G4K4,Province of Ontario,-79.890956745,43.6413476590001,,,
15109,Vila Nova Place,Retirement Home,,,,,,,611 Dunbar Road,Cambridge,ON,N3H2T4,Province of Ontario,-80.3375898639999,43.3879403940001,,,
15110,Villa Da Vinci Retirement Residence,Retirement Home,,,,,,,7371 Martin Grove Road,Vaughan,ON,L4L9E4,Province of Ontario,-79.606608265,43.766630095,,,
15111,Villa de Rose,Retirement Home,,,,,,,370 Hellems Avenue,Welland,ON,L3B0B5,Province of Ontario,-79.246263583,42.9844300730001,,,
15112,Villa Elmsmere villa,Retirement Home,,,,,,,889 Elmsmere Road,Ottawa,ON,K1J9L5,Province of Ontario,-75.603107109,45.4448140630001,,,
15113,Villa Italia Retirement Residence,Retirement Home,,,,,,,530 Upper Paradise Road,Hamilton,ON,L9C7W2,Province of Ontario,-79.9145383159999,43.2310620860001,,,
15114,Villa Karuna Home For Seniors,Retirement Home,,,,,,,602 Brimley Road,Toronto,ON,M1J1B5,Province of Ontario,-79.250751549,43.7416698070001,,,
15115,Villa St. Albert,Retirement Home,,,,,,,17 Genier Street,St-Albert,ON,K0A3C0,Province of Ontario,-75.118989732,45.2535113500001,,,
15116,Villa St. Luc,Retirement Home,,,,,,,839 Rue Cartier,Curran,ON,K0B1C0,Province of Ontario,-74.99335841,45.4905564960001,,,
15117,Village Manor,Retirement Home,,,,,,,57 John Street West,Hamilton,ON,L0R2H0,Province of Ontario,-79.8981123199999,43.335352205,,,
15118,Village on the Ridge,Retirement Home,,,,,,,9 Myrtle Street,Chatham-Kent,ON,N0P2C0,Province of Ontario,-81.880266262,42.4353068510001,,,
15119,Village on the St. Clair,Retirement Home,,,,,,,170 Front Street,Sarnia,ON,N7T2M5,Province of Ontario,-82.407900275,42.9727383200001,,,
15120,Village on the Thames,Retirement Home,,,,,,,850 Grand Avenue West,Chatham-Kent,ON,N7L5H5,Province of Ontario,-82.215755062,42.393875827,,,
15121,Villagia in the Glebe,Retirement Home,,,,,,,480 Metcalfe Street,Ottawa,ON,K1S3N6,Province of Ontario,-75.6869065339999,45.410275153,,,
15122,Vision Rest Home,Retirement Home,,,,,,,229 Wellington Street,Sarnia,ON,N7T1G9,Province of Ontario,-82.403648273,42.968191319,,,
15123,Vistamere Retirement Residence,Retirement Home,,,,,,,380 Sherin Drive,Oakville,ON,L6L4J3,Province of Ontario,-79.705677666,43.4159693280001,,,
15124,Walden Circle Retirement Community,Retirement Home,,,,,,,1907 Lakeshore Road,Mississauga,ON,L5J1J7,Province of Ontario,-79.6273170489999,43.514023749,,,
15125,Walford Hillside Park,Retirement Home,,,,,,,11 Mississauga Avenue,Elliot Lake,ON,P5A1E1,Province of Ontario,-82.6490677039999,46.3782218740001,,,
15126,Wallaceburg Retirement Residence,Retirement Home,,,,,,,70 Duke Street,Chatham-Kent,ON,N8A5E4,Province of Ontario,-82.373145429,42.5910154540001,,,
15127,Warrington Retirement Lodge,Retirement Home,,,,,,,328 Warrington Road,Stayner,ON,L0M1S0,Province of Ontario,-80.073624674,44.4132226840001,,,
15128,Water Tower Lodge,Retirement Home,,,,,,,9 Stafford Street,Barry's Bay,ON,K0J1B0,Province of Ontario,-77.6752447969999,45.487331979,,,
15129,Waterdown Manor,Retirement Home,,,,,,,335 Dundas Street East,Hamilton,ON,L0R2H0,Province of Ontario,-79.891416018,43.3351975050001,,,
15130,Waterford Barrie Retirement Residence,Retirement Home,,,,,,,132 Edgehill Drive,Barrie,ON,L4N1M1,Province of Ontario,-79.711815755,44.3852723970001,,,
15131,Waterford Kingston Retirement Residence,Retirement Home,,,,,,,471 Cataraqui Woods Drive,Kingston,ON,K7P0E6,Province of Ontario,-76.558167625,44.2689933190001,,,
15132,Waterside Retirement Community,Retirement Home,,,,,,,105 McNeely Avenue,Carleton Place,ON,K7C0B6,Province of Ontario,-76.13689916,45.1489264900001,,,
15133,Waterside Retirement Lodge Inc.,Retirement Home,,,,,,,239 Zoo Park Road,Wasaga Beach,ON,L9Z0A1,Province of Ontario,-80.002400662,44.5277854070001,,,
15134,Watford Renaissance,Retirement Home,,,,,,,460 Victoria Street,Watford,ON,N0M2S0,Province of Ontario,-81.8816361089999,42.9523499420001,,,
15135,Waverley Mansion,Retirement Home,,,,,,,10 Grand Avenue,London,ON,N6C1K9,Province of Ontario,-81.246810512,42.972001377,,,
15136,Wawel Villa Seniors Residence,Retirement Home,,,,,,,880 Clarkson Road,Mississauga,ON,L5J4N4,Province of Ontario,-79.621420348,43.513344649,,,
15137,West Shore Residence,Retirement Home,,,,,,,293 Perry Street,Port Perry,ON,L9L1S6,Province of Ontario,-78.948073885,44.106953785,,,
15138,Westmount Terrace I,Retirement Home,,,,,,,723 Rymal Road,Hamilton,ON,L9B2W1,Province of Ontario,-79.926497718,43.209880882,,,
15139,Westney Gardens,Retirement Home,,,,,,,1010 Westney Road,Ajax,ON,L1T4K6,Province of Ontario,-79.0441158949999,43.8763474400001,,,
15140,Weston Gardens Retirement Residence,Retirement Home,,,,,,,303 Queens Drive,Toronto,ON,M6L3C1,Province of Ontario,-79.502246627,43.7075212890001,,,
15141,White Cliffe Terrace,Retirement Home,,,,,,,1460 Highway,Courtice,ON,L1E3C4,Province of Ontario,-78.806360022,43.907569456,,,
15142,Wiarton Retirement Residence,Retirement Home,,,,,,,598 Gould Street,Wiarton,ON,N0H2T0,Province of Ontario,-81.143182247,44.743201587,,,
15143,Wildpine Residence,Retirement Home,,,,,,,10 Wildpine Court,Ottawa,ON,K2S1C6,Province of Ontario,-75.925932201,45.265075418,,,
15144,Wildwood Care Centre,Retirement Home,,,,,,,100 Ann Street,Saint Marys,ON,N4X1A1,Province of Ontario,-81.15463991,43.2607628320001,,,
15145,William Place,Retirement Home,,,,,,,140 William Street North,Kawartha Lakes,ON,K9V5R4,Province of Ontario,-78.73882294,44.360641038,,,
15146,Willoughby Manor Retirement Residence,Retirement Home,,,,,,,3584 Bridgewater Street,Niagara Falls,ON,L2G6H1,Province of Ontario,-79.048750927,43.061039195,,,
15147,Willowbend Retirement Community,Retirement Home,,,,,,,1980 Trim Road,Ottawa,ON,K4A4S7,Province of Ontario,-75.455230262,45.471086574,,,
15148,Windermere on the Mount,Retirement Home,,,,,,,1486 Richmond Street,London,ON,N6G2M3,Province of Ontario,-81.2685162229999,43.016194784,,,
15149,Windsor Park Manor,Retirement Home,,,,,,,990 Hunt Club Road,Ottawa,ON,K1V8S8,Province of Ontario,-75.658974519,45.3480336440001,,,
15150,Woodhall Park Retirement Village,Retirement Home,,,,,,,10250 Kennedy Road,Brampton,ON,L6Z4N7,Province of Ontario,-79.782794617,43.719735078,,,
15151,Woods Park Care Centre,Retirement Home,,,,,,,110 Lillian Crescent,Barrie,ON,L4N5H7,Province of Ontario,-79.716722558,44.4026668990001,,,
15152,Yorkville Retirement Residence,Retirement Home,,,,,,,211 York Road,Hamilton,ON,L9H1M9,Province of Ontario,-79.9410464279999,43.2759579930001,,,
15153,Zora Srpski Dom,Retirement Home,,,,,,,143 Madison Avenue,Kitchener,ON,N2G3M4,Province of Ontario,-80.485339015,43.442821296,,,
15154,Access Alliance Multicultural HCS - Access Point on Danforth,TYPE 2,,,,,,,340 College Street,Toronto,ON,M5T3A9,Province of Ontario,-79.403396791,43.6574630850001,,,
15155,Access Alliance Multicultural Health and Community Services,TYPE 2,,,,,,,340 College Street,Toronto,ON,M5T3A9,Province of Ontario,-79.403396791,43.6574630850001,,,
15156,Activity Haven Senior Centre (Peterborough) Inc.,TYPE 2,,,,,,,180 Barnardo Avenue,Peterborough,ON,K9H5V3,Province of Ontario,-78.320754902,44.31951895,,,
15157,Anstruther Burleigh Chandos Senior Citizens Incorporated (ABC),TYPE 2,,,,,,,340 McFadden Street,Apsley,ON,K0L1A0,Province of Ontario,-78.0839519629999,44.7493017350001,,,
15158,Applegrove Community Complex,TYPE 2,,,,,,,60 Woodfield Road,Toronto,ON,M4L2W6,Province of Ontario,-79.321849865,43.6659863900001,,,
15159,Askennonia Senior Centre,TYPE 2,,,,,,,527 Len Self Boulevard,Midland,ON,L4R5N6,Province of Ontario,-79.881809644,44.7440367500001,,,
15160,"Aurora Seniors Centre, Town of Aurora",TYPE 2,,,,,,,100 John West Way,Aurora,ON,L4G6J1,Province of Ontario,-79.450499637,44.0065106440001,,,
15161,Bayshore Senior Citizens Association,TYPE 2,,,,,,,2000 Tiny Beaches Road South,Elmvale,ON,L0L1P1,Province of Ontario,-79.989293163,44.584579617,,,
15162,Beachcombers Senior Citizens Association,TYPE 2,,,,,,,237 Ridge Road North,Fort Erie,ON,L0S1N0,Province of Ontario,-79.052238213,42.881231863,,,
15163,Bernard Betel Centre for Creative Living - Program 1,TYPE 2,,,,,,,1003 Steeles Avenue,Toronto,ON,M2R3T6,Province of Ontario,-79.447217517,43.791921706,,,
15164,Bernard Betel Centre for Creative Living - Program 2,TYPE 2,,,,,,,1003 Steeles Avenue,Toronto,ON,M2R3T6,Province of Ontario,-79.447217517,43.791921706,,,
15165,Better Living Health and Community Services - E.P. Taylor Place,TYPE 2,,,,,,,1 Overland Drive,Toronto,ON,M3C2C3,Province of Ontario,-79.346684979,43.7324973010001,,,
15166,Better Living Health and Community Services - Deauville,TYPE 2,,,,,,,1 Overland Drive,Toronto,ON,M3C2C3,Province of Ontario,-79.346684979,43.7324973010001,,,
15167,Better Living Health and Community Services - Overland Club,TYPE 2,,,,,,,1 Overland Drive,Toronto,ON,M3C2C3,Province of Ontario,-79.346684979,43.7324973010001,,,
15168,Blenheim & Community Senior Citizens Group,TYPE 2,,,,,,,55 Jane Street,Chatham-Kent,ON,N0P1A0,Province of Ontario,-81.99755959,42.333806227,,,
15169,Bowmanville Older Adult Association,TYPE 2,,,,,,,26 Beech Avenue,Bowmanville,ON,L1C3A2,Province of Ontario,-78.687606584,43.916056263,,,
15170,Boys' and Girls' Club of London - Horton Street Outreach,TYPE 2,,,,,,,184 Horton Street,London,ON,N6B1K8,Province of Ontario,-81.2462942129999,42.9796540780001,,,
15171,Boys and Girls Club of London - Main,TYPE 2,,,,,,,184 Horton Street,London,ON,N6B1K8,Province of Ontario,-81.2462942129999,42.9796540780001,,,
15172,Brant Senior Citizens - Charlotte Street,TYPE 2,,,,,,,25 Charlotte Street,Brantford,ON,N2T2W3,Province of Ontario,-80.260318417,43.1401836540001,,,
15173,Brockville Senior Citizens Inc. No. 85,TYPE 2,,,,,,,15 Elm Avenue,Brockville,ON,K6V7A7,Province of Ontario,-75.690223768,44.605542514,,,
15174,Callander's Over 50 Seniors Social Club - Royal Canadian Legion Branch 445,TYPE 2,,,,,,,345 Lansdowne Street,Callander,ON,P0H1H0,Province of Ontario,-79.3570362199999,46.2249307210001,,,
15175,Carefirst Seniors and Community Services Association - Richmond Hill,TYPE 2,,,,,,,300 Silver Star Boulevard,Toronto,ON,M1V0G2,Province of Ontario,-79.29492787,43.812581117,,,
15176,Carefirst Seniors and Community Services Association - Scarborough Civic Centre,TYPE 2,,,,,,,300 Silver Star Boulevard,Toronto,ON,M1V0G2,Province of Ontario,-79.29492787,43.812581117,,,
15177,Cayuga Senior Citizens Drop-In Centre,TYPE 2,,,,,,,14 McKay Street East,Cayuga,ON,N0A1E0,Province of Ontario,-79.854296372,42.950018039,,,
15178,Central Eglinton Community Centre Older Adult Program,TYPE 2,,,,,,,160 Eglinton Avenue East,Toronto,ON,M4P3B5,Province of Ontario,-79.393631592,43.7079704940001,,,
15179,Centre Club D'Age D'Or de la Vallée,TYPE 2,,,,,,,26 Cote Boulevard,Greater Sudbury,ON,P3P1X5,Province of Ontario,-80.9432912839999,46.6505970090001,,,
15180,Centre Lajoie des ainé(e)s francophones de Pembroke,TYPE 2,,,,,,,303 rue James,Pembroke,ON,K8A4V1,Province of Ontario,-77.110885442,45.826660362,,,
15181,Centres for Seniors Windsor - East Side Centre,TYPE 2,,,,,,,635 McEwan Avenue,Windsor,ON,N9B2E9,Province of Ontario,-83.0548517129999,42.30689927,,,
15182,Centres for Seniors Windsor - McEwan Avenue Centre,TYPE 2,,,,,,,635 McEwan Avenue,Windsor,ON,N9B2E9,Province of Ontario,-83.0548517129999,42.30689927,,,
15183,Circle of Care Services (Toronto) - Association of Jewish Seniors EPC,TYPE 2,,,,,,,4211 Yonge Street,Toronto,ON,M2P2A9,Province of Ontario,-79.407177,43.7481786010001,,,
15184,City of Sarnia - Strangway Community Centre for Adults 50+,TYPE 2,,,,,,,255 North Christina Street,Sarnia,ON,N7T7N2,Province of Ontario,-82.406921674,42.9749744200001,,,
15185,City of Sault Ste. Marie - Northern Community Centre,TYPE 2,,,,,,,99 Foster Drive,Sault Ste. Marie,ON,P6A5N1,Province of Ontario,-84.334054457,46.506540398,,,
15186,City of Sault Ste. Marie - Senior Services Drop-In Centre,TYPE 2,,,,,,,99 Foster Drive,Sault Ste. Marie,ON,P6A5N1,Province of Ontario,-84.334054457,46.506540398,,,
15187,City of St. Catharines - Dunlop Drive Older Adult Centre,TYPE 2,,,,,,,50 Church Street,St. Catharines,ON,L2R7C2,Province of Ontario,-79.246949398,43.159355604,,,
15188,City of Thunder Bay - North McIntyre Recreation Centre,TYPE 2,,,,,,,500 Donald Street East,Thunder Bay,ON,P7E5V3,Province of Ontario,-89.246033659,48.3820571570001,,,
15189,City of Thunder Bay - Thunder Bay 55 Plus Centre,TYPE 2,,,,,,,700 River Street,Thunder Bay,ON,P7A3S6,Province of Ontario,-89.237512067,48.449437367,,,
15190,City of Thunder Bay - West Arthur Community Centre,TYPE 2,,,,,,,1914 Arthur Street West,Thunder Bay,ON,P7K1C7,Province of Ontario,-89.350296091,48.3801427490001,,,
15191,City of Timmins - Timmins Senior Recreation Centre,TYPE 2,,,,,,,220 Algonquin Boulevard,Timmins,ON,P4N1B3,Province of Ontario,-81.328936327,48.476345768,,,
15192,"City of Toronto, Parks Forestry & Recreation East District - Birkdale Community Centre",TYPE 2,,,,,,,1299 Ellesmere Road,Toronto,ON,M1P2Y2,Province of Ontario,-79.264553856,43.769207211,,,
15193,City of Welland - Welland Community Wellness Complex,TYPE 2,,,,,,,145 Lincoln Street,Welland,ON,L3B6E1,Province of Ontario,-79.253087385,42.983037472,,,
15194,Club 50 de Rayside Balfour,TYPE 2,,,,,,,25 Main Street West,Greater Sudbury,ON,P0M1L0,Province of Ontario,-81.198201159,46.583062985,,,
15195,Club Accueil Age d'Or Azilda,TYPE 2,,,,,,,64 Notre Dame Street East,Greater Sudbury,ON,P0M1B0,Province of Ontario,-81.112777228,46.552096084,,,
15196,Club Action Hearst (Atelier des Pionniers),TYPE 2,,,,,,,13 st,Hearst,ON,P0L1N0,Province of Ontario,-83.67558967,49.6872265050001,,,
15197,Club De L'Age D'Or Le Foyer Pointe-Aux-Roches,TYPE 2,,,,,,,7500 Tecumseh Road,Lakeshore,ON,N0R1N0,Province of Ontario,-82.544416056,42.3049317950001,,,
15198,Cobourg Seniors Activity Centre (Town of),TYPE 2,,,,,,,55 King Street West,Cobourg,ON,K9A2M2,Province of Ontario,-78.167761121,43.959347194,,,
15199,Collingwood Leisure Time Club Inc.,TYPE 2,,,,,,,100 Minnesota Street,Collingwood,ON,L9Y4R5,Province of Ontario,-80.2127453269999,44.502619193,,,
15200,"Community Care Concepts of Woolwich, Wellesley and Wilmot",TYPE 2,,,,,,,929 Arthur Street South,Elmira,ON,N3B2Z2,Province of Ontario,-80.554365547,43.5538215120001,,,
15201,Community Resource Centre (Killaloe) Inc.,TYPE 2,,,,,,,15 Lake Street,Killaloe,ON,K0J2A0,Province of Ontario,-77.4148490169999,45.5549996020001,,,
15202,Coronation 50 Plus Recreation Centre (City of Niagara Falls),TYPE 2,,,,,,,5925 Summer Street,Niagara Falls,ON,L2G1M7,Province of Ontario,-79.0934135429999,43.091650799,,,
15203,COSTI Immigrant Services,TYPE 2,,,,,,,1700 Wilson Avenue,Toronto,ON,M3L1B2,Province of Ontario,-79.511801131,43.7216305910001,,,
