idx,facility_name,facility_type,longitude,latitude,street_addr,city,phone,website,provider
720,LAMONT VALUE DRUG MART,covid_vaccination_centres,-112.783904401404,53.760248558201,5030 50 AVE,LAMONT,780-895-2411,,Calgary
721,REXALL MYROS,covid_vaccination_centres,-113.494026656259,53.550838505265,10646 101 ST NW,EDMONTON,780-426-3839,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
722,WAL-MART PHARMACY #3010,covid_vaccination_centres,-114.063801971117,50.966817422983,MACLEOD MALL SHOPPING CENTRE,CALGARY,403-252-7835,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
723,REXALL #7289,covid_vaccination_centres,-114.248255795018,51.124940064528,2050-11300 TUSCANY BLVD NW,CALGARY,403-208-1704,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
724,BONNIE DOON PHARMACY,covid_vaccination_centres,-113.454075864214,53.518328823099,8130 82 AVE NW,EDMONTON,587-521-8251,,Calgary
725,SAFEWAY PHARMACY #8852,covid_vaccination_centres,-114.167019711817,51.014603723611,200 STEWART GREEN SW,CALGARY,403-246-0336,https://www.safeway.ca/vaccine-registration/,Calgary
726,SHOPPERS DRUG MART #2365,covid_vaccination_centres,-113.868920729019,50.580482170755,30 3 AVE SE,HIGH RIVER,403-652-2634,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
727,SHOPPERS DRUG MART #2328,covid_vaccination_centres,-113.991660559687,51.270513365842,1200 MARKET ST SE,AIRDRIE,403-948-2475,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
728,SHOPPERS DRUG MART #2401,covid_vaccination_centres,-113.974414717059,50.713675022782,171-31 SOUTHRIDGE DR,OKOTOKS,403-995-3798,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
729,DRUG + BEAN (KILLARNEY),covid_vaccination_centres,-114.132068223978,51.039421900847,3114 17 AVE SW,CALGARY,403-764-7078,,Calgary
730,CONSORT PHARMACY,covid_vaccination_centres,-110.77588983219,52.007572897978,4906 50 ST,CONSORT,403-577-3644,https://pharmaconnect.ca/appointment/64c9744d-92da-468d-ab0d-0016dec21e5d,Calgary
731,SHOPPERS DRUG MART #2442,covid_vaccination_centres,-113.381387686369,51.039124003363,117-100 RANCH MARKET,STRATHMORE,403-901-2451,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
732,SHOPPERS DRUG MART #2443,covid_vaccination_centres,-113.580972672804,53.542080488618,10116 150 ST NW,EDMONTON,780-487-9636,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
733,SAVE-ON-FOODS PHARMACY #6645,covid_vaccination_centres,-112.827805795955,49.700537185586,45-1240 2A AVE N,LETHBRIDGE,403-380-6400,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
734,UNIVERSAL HEALTH PHARMACY #11,covid_vaccination_centres,-114.085635730547,50.961707098816,80-10233 ELBOW DR SW,CALGARY,403-255-2354,https://www.universalhealthcentre.com,Calgary
735,CALGARY CO-OP PHARMACY #23,covid_vaccination_centres,-114.007976334925,50.962604069155,410-163 QUARRY PARK BLVD SE,CALGARY,403-203-4838,https://www.calgarycoop.com/covid19vaccination,Calgary
736,HEALTH HUB PHARMACY,covid_vaccination_centres,-118.799908058906,55.189159525333,106B-10127 121 AVE,GRANDE PRAIRIE,587-495-0058,https://www.healthhubpharmacy.info,Calgary
737,WAL-MART PHARMACY #3650,covid_vaccination_centres,-113.96562605045,50.929341211945,4705 130 AVE SE,CALGARY,403-726-0433,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
738,SHOPPERS DRUG MART 2380,covid_vaccination_centres,-114.159778381232,51.181135815894,231 SAGE VALLEY COMMON NW,CALGARY,587-619-0843,https://www.shoppersdrugmart.ca/covid19,Calgary
739,WAL-MART PHARMACY #1187,covid_vaccination_centres,-113.41892460751,53.422545761515,110 WATT COMMON SW,EDMONTON,780-670-3453,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
740,WAL-MART PHARMACY #1084,covid_vaccination_centres,-114.138344200154,51.797998141359,400-6900 46 ST,OLDS,403-556-7202,https://portal.healthmyself.net/walmartab/forms/a66https://portal.healthmyself.net/walmartab/forms/a66,Calgary
741,PHARMA-CURE1 PHARMACY,covid_vaccination_centres,-113.53609115072,53.549007837353,10536 124 ST NW,EDMONTON,780-756-3020,,Calgary
742,MILLET PHARMACY,covid_vaccination_centres,-113.471627932283,53.094498122205,4818 50 ST,MILLET PHARMACY,780-393-0066,,Calgary
743,STRATHMORE REMEDY'S RX PHARMACY,covid_vaccination_centres,-113.395554815204,51.041667225116,216 FOURTH AVE,STRATHMORE,403-902-0402,https://www.strathmorepharmacy.com,Calgary
744,SAVE-ON-FOODS PHARMACY #6619,covid_vaccination_centres,-113.564010778673,53.452800335125,14161 23 AVE,EDMONTON,780-434-4085,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
745,SOBEYS PHARMACY #1110,covid_vaccination_centres,-114.248543199861,51.124878884982,2020-11300 TUSCANY BLVD NW,CALGARY,403-375-0577,https://www.safeway.ca/vaccine-registration/,Calgary
746,TIPASKAN PHARMACY,covid_vaccination_centres,-113.457610896841,53.464935653227,3236 82 ST NW,EDMONTON,780-761-3336,,Calgary
747,SHOPPERS DRUG MART #357,covid_vaccination_centres,-113.575279628653,52.67674757527,5015 50 ST,PONOKA,403-783-3240,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
748,WAL-MART PHARMACY #3157,covid_vaccination_centres,-111.357534517772,56.72236276274,2 HOSPITAL ST,FORT MCMURRAY,780-790-6080,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
749,SEVEN DAYS PHARMACY,covid_vaccination_centres,-113.404872094564,53.570194476716,4121 118 AVE NW,EDMONTON,780-244-3300,https://pharmaconnect.ca/appointment/9901804e-36f8-41b7-833d-026197dbeea5,Calgary
750,CALGARY CO-OP PHARMACY #13,covid_vaccination_centres,-114.200851845407,51.123551576416,35 CROWFOOT WAY NW,CALGARY,403-299-5350,https://www.calgarycoop.com/covid19vaccination,Calgary
751,SAVE-ON-FOODS PHARMACY #6632,covid_vaccination_centres,-113.958765782434,50.8813257549,130-19489 SETON CRES SE,CALGARY,403-278-8252,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
752,BLACKFALDS PHARMACY,covid_vaccination_centres,-113.795760316676,52.378993749347,4916 BROADWAY AVE,BLACKFALDS,403-600-1000,https://www.bookmyshot.com/covidshot/4036001000,Calgary
753,RX HEALTHMED CITY CENTRE PHARMACY,covid_vaccination_centres,-113.591657600625,53.542215765076,10125 157 ST NW,EDMONTON,780-705-5705,,Calgary
754,JJ'S VALUE DRUG MART,covid_vaccination_centres,-112.065780274291,53.49867242921,205-5341 50 AVE,VEGREVILLE,587-790-7777,,Calgary
755,Village Square Leisure Centre,covid_vaccination_centres,-113.953370442617,51.076130885364,2623 56 Street NE,CALGARY,811,https://www.albertahealthservices.ca/topics/Page17295.aspx,Calgary
756,IGA PHARMACY #8805,covid_vaccination_centres,-115.571601659002,51.179489619966,318 MARTEN ST,BANFF,403-762-5370,,Calgary
757,LOBLAW PHARMACY #4953,covid_vaccination_centres,-113.20979657257,53.698233021623,100-8802 100 ST,FORT SASKATCHEWAN,780-997-2615,https://www.nofrills.ca/covid19,Calgary
758,PHARMASAVE LEGACY,covid_vaccination_centres,-112.829156459587,49.728141970479,20-2667 SCENIC DR N,LETHBRIDGE,403-328-3011,,Calgary
759,MEDICINE POINT PHARMACY #102,covid_vaccination_centres,-113.593679945962,53.266080643825,103-200 AWENTIA DR,LEDUC,780-980-3684,https://medicinepointida.medmeapp.ca/schedule,Calgary
760,COSTCO PHARMACY #154,covid_vaccination_centres,-113.579878786113,53.579195305377,12450 149 ST,EDMONTON,780-488-3483,https://www.costcopharmacy.ca/appointment,Calgary
761,SHOPPERS DRUG MART #378,covid_vaccination_centres,-113.216672086294,53.695066970257,9360 SOUTHFORT DR,FORT SASKATCHEWAN,780-998-2236,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
762,SAVE-ON-FOODS PHARMACY #6603 - AIRDRIE WEST,covid_vaccination_centres,-114.021053265234,51.25705871104,601-401 COOPERS BLVD SW,AIRDRIE,587-254-5810,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
763,STONY PHARMACY,covid_vaccination_centres,-113.58886695931,53.541800517855,15506 STONY PLAIN RD,EDMONTON,780-341-9980,,Calgary
764,NOTTINGHAM PHARMASAVE,covid_vaccination_centres,-113.32572675931,53.535719213374,140-80 CHIPPEWA RD,SHERWOOD PARK,780-467-7114,https://nottinghampharmasave.medmeapp.ca/schedule,Calgary
765,26 AVE PHARMACY,covid_vaccination_centres,-113.965997469044,51.076998710454,4801 26 AVE NE,CALGARY,403-764-9212,,Calgary
766,CALGARY CO-OP PHARMACY #6,covid_vaccination_centres,-114.158989103186,51.019119463384,4940 RICHMOND RD SW,CALGARY,403-299-4487,https://www.calgarycoop.com/covid19vaccination,Calgary
767,SANDSTONE PHARMACIES SIMONS VALLEY,covid_vaccination_centres,-114.063369308984,51.107884923476,6213 CENTRE ST NW,CALGARY,403-274-2444,,Calgary
768,SHOPPERS DRUG MART #2361,covid_vaccination_centres,-114.070369000172,51.031371178609,2412 4 ST SW,CALGARY,403-228-2129,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
769,ACME DRUG MART,covid_vaccination_centres,-113.58896658513,53.519958233811,103-8708 155 ST NW,EDMONTON,780-443-0202,,Calgary
770,CAPSULE PHARMACY IDA,covid_vaccination_centres,-114.066101101535,51.042888874911,110-1011 1 ST SW,CALGARY,403-475-4366,,Calgary
771,SAVE-ON-FOODS PHARMACY #6615,covid_vaccination_centres,-113.667198159632,53.495542598967,6260 199 ST NW,EDMONTON,780-483-8216,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
772,SUPER M DRUGS (2018),covid_vaccination_centres,-114.062406272874,51.050785158409,216 CENTRE ST SE,CALGARY,403-233-7788,,Calgary
773,RX DRUG MART #2018,covid_vaccination_centres,-115.571376443432,51.178833273554,317 BANFF AVE,BANFF,403-762-2245,,Calgary
774,SHOPPERS SIMPLY PHARMACY #3895,covid_vaccination_centres,-111.299969086286,53.992292743571,5014 51 ST,ST PAUL,780-615-3020,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
775,SHOPPERS DRUG MART #2373,covid_vaccination_centres,-113.424448627101,53.423172846483,250 WATT COMMON SW,EDMONTON,780-461-4433,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
776,REXALL #7288,covid_vaccination_centres,-113.95667485155,51.064015441769,152-1440 52 ST NE,CALGARY,403-207-8884,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
777,RUTHERFORD PHARMACY,covid_vaccination_centres,-113.523761527101,53.415287448282,11460 17 AVE SW,EDMONTON,780-988-3640,,Calgary
778,PROGRESSIVE HEALTH PHARMACY,covid_vaccination_centres,-113.903936288467,53.542035488753,100-210 MCLEOD AVE,SPRUCE GROVE,780-571-2121,,Calgary
779,CALGARY CO-OP PHARMACY #11,covid_vaccination_centres,-114.028882575038,50.929273912082,95-1221 CANYON MEADOWS DR SE,CALGARY,403-299-4348,https://www.calgarycoop.com/covid19vaccination,Calgary
780,HOPE MEDICARE PHARMACY,covid_vaccination_centres,-113.981214508483,51.07766885939,3705 26 AVE NE,CALGARY,403-452-8222,,Calgary
781,GUARDIAN PHARMACY - TRAIL SOUTH,covid_vaccination_centres,-113.498330458947,53.487532338441,10415 51 AVE NW,EDMONTON,780-430-1995,,Calgary
782,SOUTHVIEW PHARMACY,covid_vaccination_centres,-110.662839088243,50.010558035555,109-1424 SOUTHVIEW DR SE,MEDICINE HAT,403-487-6131,,Calgary
783,AIRDRIE MEDICAL REMEDY'S RX PHARMACY,covid_vaccination_centres,-114.022767028665,51.29317759854,10-620 1 AVE NW,AIRDRIE,403-980-3848,,Calgary
784,MEDLIFE PHARMACY,covid_vaccination_centres,,,16534 59 A ST NW,EDMONTON,780-457-6704,,Calgary
785,SAVE-ON-FOODS PHARMACY #6602,covid_vaccination_centres,-113.990517221056,51.270295454017,1400 MARKET ST SE,AIRDRIE,587-254-6570,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
786,PHARMASAVE #356,covid_vaccination_centres,-112.837910662575,49.691305573872,601 6 AVE S,LETHBRIDGE,403-328-6133,,Calgary
787,SAFEWAY PHARMACY #8906,covid_vaccination_centres,-113.599263830798,53.434462532938,5110 WINDERMERE BLVD NW,EDMONTON,780-436-4065,https://www.safeway.ca/vaccine-registration/,Calgary
788,LOBLAW PHARMACY #1537,covid_vaccination_centres,-113.537048805679,53.408085840837,11839 26 AVE SW,EDMONTON,780-988-8145,https://www.realcanadiansuperstore.ca/covid19,Calgary
789,SOBEYS PHARMACY #3101,covid_vaccination_centres,-113.628443645812,53.643970422326,392 ST. ALBERT RD,ST ALBERT,780-459-8727,https://www.safeway.ca/vaccine-registration/,Calgary
790,SAFEWAY PHARMACY #8844,covid_vaccination_centres,-114.161293392224,51.105493554312,100-5005 DALHOUSIE DR NW,CALGARY,403-202-0444,https://www.safeway.ca/vaccine-registration/,Calgary
791,SHOPPERS DRUG MART #3034,covid_vaccination_centres,-113.493365756128,53.543579102918,10010 102A AVE NW,EDMONTON,780-634-0374,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
792,OLDS COMMUNITY PHARMACY,covid_vaccination_centres,-114.10650880109,51.789691315481,5014 53 ST,OLDS,587-872-8384,,Calgary
793,COSTCO PHARMACY #1112,covid_vaccination_centres,-113.684818033912,53.510108940937,7259 WINTERBURN RD NW,EDMONTON,780-341-2801,https://www.costcopharmacy.ca/appointment,Calgary
794,HILL PHARMACY,covid_vaccination_centres,-110.6937910167,50.035487170211,107-266 4 ST SW,MEDICINE HAT,403-487-4143,,Calgary
795,LOBLAW PHARMACY #1538,covid_vaccination_centres,-113.617699959083,53.437438624313,1155 WINDERMERE WAY SW,EDMONTON,780-438-3553,https://www.realcanadiansuperstore.ca/covid19,Calgary
796,MIDTOWN APOTHECARY,covid_vaccination_centres,-113.625985430608,53.63282884896,100-41 ST. THOMAS ST,ST ALBERT,780-470-5672,https://www.midtownapothecary.com,Calgary
797,REXALL #7271,covid_vaccination_centres,-113.810614082705,52.269322807101,4826 ROSS ST,RED DEER,403-342-6535,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
798,HAVEN IDA PHARMACY,covid_vaccination_centres,-113.604874402184,53.423836381173,16426 ELLERSLIE RD SW,EDMONTON,780-540-8929,,Calgary
799,UNIVERSAL HEALTH RANCHLANDS PHARMACY #4,covid_vaccination_centres,-114.197580432389,51.123240860114,137-1829 RANCHLANDS BLVD NW,CALGARY,403-452-5554,https://www.universalhealthcentre.com,Calgary
800,REXALL #7521,covid_vaccination_centres,-118.384877489701,56.067673867633,10216 110 ST,FAIRVIEW,780-835-2355,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
801,MIDLAKE PHARMACY,covid_vaccination_centres,-114.067550044203,50.916381486277,15233 BANNISTER RD SE,CALGARY,587-350-8747,,Calgary
802,SOBEYS PHARMACY #5172,covid_vaccination_centres,-114.024576372867,51.290682407582,100-65 MACKENZIE WAY SW,AIRDRIE,403-945-8903,https://pharmacyappointments.ca,Calgary
803,GOOD HEALTH DISPENSARY,covid_vaccination_centres,-112.617801025814,49.728081394778,1917 17 ST,COALDALE,403-345-5189,,Calgary
804,RIVERVIEW SERVICES PHARMACY,covid_vaccination_centres,-113.390273551684,53.571622341603,135-3210 118 AVE NW,EDMONTON,780-249-8913,,Calgary
805,SHOPPERS DRUG MART #324,covid_vaccination_centres,-113.374212672628,52.968922616138,4825 50 ST,WETASKIWIN,780-352-9225,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
806,REXALL #7211,covid_vaccination_centres,-115.400522076793,54.718065032068,4912 PLAZA AVE,SWAN HILLS,780-333-2722,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
807,LONDON DRUGS #60,covid_vaccination_centres,-110.661516430331,50.009186580515,104-3201 13 AVE SE,MEDICINE HAT,403-580-4103,https://www.londondrugs.com/covid19,Calgary
808,PRIMROSE IDA PHARMACY,covid_vaccination_centres,-113.636527219152,53.518333382562,8462 182 ST,EDMONTON,780-487-7270,https://www.primrosepharmacy.ca,Calgary
809,MEDICINE SHOPPE PHARMACY 158,covid_vaccination_centres,-114.064326934255,51.045922366913,312-401 9 AVE SW,CALGARY,403-221-4383,https://www.medicineshoppe.ca/en/alberta/calgary/the-medicine-shoppe-pharmacy-158-7004123,Calgary
810,SAVANNA MARKET COMMUNITY RX PHARMACY,covid_vaccination_centres,-113.965161722908,51.134313596677,206-9036 46 ST NE,CALGARY,403-454-4549,https://www.travelcliniccalgary.ca,Calgary
811,LOBLAW PHARMACY #4683,covid_vaccination_centres,-111.460852543656,56.756609329749,251 POWDER DR,FORT MCMURRAY,780-788-1415,https://www.yourindependentgrocer.ca/covid19,Calgary
812,LOBLAW PHARMACY #1578,covid_vaccination_centres,-114.067497972638,50.909814329713,100-15915 MACLEOD TR SE,CALGARY,403-254-3635,https://www.realcanadiansuperstore.ca/covid19,Calgary
813,WINTER'S PHARMACY,covid_vaccination_centres,-114.97627865779,53.221826186223,1-5004 50 AVE,DRAYTON VALLEY,780-542-2895,,Calgary
814,LANSDOWNE PHARMASAVE,covid_vaccination_centres,-113.54252974374,53.489453330436,101-5124 122 ST NW,EDMONTON,780-437-9910,https://www.lansdownepharmasave.com,Calgary
815,SHOPPERS DRUG MART #375,covid_vaccination_centres,-113.487537665218,53.627330313931,16504 95 ST NW,EDMONTON,780-456-5557,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
816,ROYAL CARE MUNDARE PHARMACY,covid_vaccination_centres,-112.338115252234,53.593772229923,5119 50 ST,MUNDARE,780-764-3036,,Calgary
817,COSTCO PHARMACY #1217,covid_vaccination_centres,-113.917596586796,51.042957448833,75 EAST HILLS BLVD SE,CALGARY,587-470-4460,https://www.costcopharmacy.ca/appointment,Calgary
818,MINT HEALTH + DRUGS: STERLING,covid_vaccination_centres,-118.847234576781,55.171670494356,106-11601 101 AVE,GRANDE PRAIRIE,587-299-9555,https://www.mintdrugs.com,Calgary
819,REXALL #7226,covid_vaccination_centres,-113.417151040122,53.361414462887,5910 50 ST NW,BEAUMONT,780-929-8808,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
820,REXALL #7249,covid_vaccination_centres,-113.627431225698,53.642790707871,100-10 MCKENNEY AVE,ST ALBERT,780-458-2337,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
821,SAVE-ON-FOODS PHARMACY #6672-LEWIS ESTATES,covid_vaccination_centres,-113.686020763329,53.529887034451,1264 WEBBER GREENS DR NW,EDMONTON,780-489-5097,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
822,ROYAL CARE PHARMACY,covid_vaccination_centres,-114.048027823747,53.226560397058,4902 HANKIN ST,THORSBY,780-789-3686,,Calgary
823,CENTRAL ALBERTA CO-OP PHARMACY #1,covid_vaccination_centres,-113.805390924062,52.272225049022,140-4707 50 ST,RED DEER,403-342-6775,https://pharmaconnect.ca/appointment/64f4a10c-3274-4b30-ad50-7acdb5c292a3,Calgary
824,ANDERSON'S PHARMACY,covid_vaccination_centres,-112.818844886019,49.686963096936,1609 9 AVE S,LETHBRIDGE,403-328-3822,,Calgary
825,WAL-MART PHARMACY #1034,covid_vaccination_centres,-112.73843400352,52.323467087406,4721 70 ST,STETTLER,403-742-4275,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
826,CARSTAIRS REMEDYS PHARMACY,covid_vaccination_centres,-114.098355994786,51.567587209287,1-219 10 AVE S,CARSTAIRS,403-337-3313,,Calgary
827,SOBEYS PHARMACY #3143,covid_vaccination_centres,-113.421821018829,53.453973029613,5011 23 AVE NW,EDMONTON,780-485-6627,https://www.safeway.ca/vaccine-registration/,Calgary
828,LOBLAW PHARMACY #1579,covid_vaccination_centres,-113.817328297887,52.270077917453,5016 51 AVE,RED DEER,403-350-3530,https://www.realcanadiansuperstore.ca/covid19,Calgary
829,FORBES PHARMACY COLD LAKE,covid_vaccination_centres,-110.207063987761,54.413610135895,101-5016 50 AVE,COLD LAKE,780-594-3579,https://www.forbespharmacy.ca,Calgary
830,TAYLOR PHARMASAVE 310,covid_vaccination_centres,-113.838806090027,52.291653924162,150-6900 TAYLOR DR,RED DEER,403-342-2292,,Calgary
831,BLUE QUILL PHARMACY,covid_vaccination_centres,-113.50923961662,53.459953526101,108-2841 109 ST NW,EDMONTON,780-437-7553,,Calgary
832,PENNY + FAUSTA PHARMACY,covid_vaccination_centres,-114.10568732291,51.0542198594,101-217 19 ST NW,CALGARY,403-455-6580,https://www.pennyfausta.com,Calgary
833,GLAMORGAN REMEDY'S RX,covid_vaccination_centres,-114.143319345513,51.020881147354,14-3919 RICHMOND RD SW,CALGARY,403-457-9000,https://www.glamorganpharmacy.com,Calgary
834,SHOPPERS DRUG MART #365,covid_vaccination_centres,-113.523715570958,53.541376417379,11720 JASPER AVE NW,EDMONTON,780-482-1011,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
835,WAL-MART PHARMACY #1049,covid_vaccination_centres,-113.38217061705,51.039907777612,200 RANCH MARKET,STRATHMORE,403-934-3338,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
