Year,Month,Permit_Issued_Date,Ward,Structure_Type,Type_of_Work,Permit_Fee,Construction_Value,Units,Issued_Date,FID
2013,5,2013-05-07T00:00:00.000Z,Ward 3,Accesory Building,New,29,4000,0,2013-05-07T00:00:00.000Z,5580
2013,5,2013-05-07T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,29,3650,0,2013-05-07T00:00:00.000Z,5581
2013,5,2013-05-07T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,14.5,2000,0,2013-05-07T00:00:00.000Z,5582
2013,5,2013-05-07T00:00:00.000Z,Ward 2,Mini Home,New,155,90000,1,2013-05-07T00:00:00.000Z,5583
2013,5,2013-05-07T00:00:00.000Z,Ward 9,Apartment Building,Renovation,188.5,25500,0,2013-05-07T00:00:00.000Z,5584
2013,5,2013-05-07T00:00:00.000Z,Ward 9,Apartment Building,Renovation,188.5,25500,0,2013-05-07T00:00:00.000Z,5585
2013,5,2013-05-07T00:00:00.000Z,Ward 9,Commercial Building,Renovation,72.5,10000,0,2013-05-07T00:00:00.000Z,5586
2013,5,2013-05-07T00:00:00.000Z,Ward 2,Deck,New,14.5,1200,0,2013-05-07T00:00:00.000Z,5587
2013,7,2013-07-02T00:00:00.000Z,Ward 12,Single Detached Dwelling,Demolition,,0,0,2013-07-02T00:00:00.000Z,5588
2013,7,2013-07-02T00:00:00.000Z,Ward 12,Pool,New,87,12000,0,2013-07-02T00:00:00.000Z,5589
2013,7,2013-07-02T00:00:00.000Z,Ward 10,Detached Garage,New,217.5,30000,0,2013-07-02T00:00:00.000Z,5590
2013,7,2013-07-02T00:00:00.000Z,Ward 3,Single Detached Dwelling,Addition,174,24000,0,2013-07-02T00:00:00.000Z,5591
2013,7,2013-07-02T00:00:00.000Z,Ward 4,Commercial Building,Renovation,1812.5,250000,0,2013-07-02T00:00:00.000Z,5592
2013,7,2013-07-02T00:00:00.000Z,Ward 10,Apartment Building,New,1631.25,225000,4,2013-07-02T00:00:00.000Z,5593
2013,6,2013-06-29T00:00:00.000Z,Ward 2,Single Detached Dwelling,Addition,43.5,6000,0,2013-06-29T00:00:00.000Z,5594
2013,6,2013-06-28T00:00:00.000Z,Ward 1,Apartment Building,Renovation,181.25,25000,0,2013-06-28T00:00:00.000Z,5595
2013,6,2013-06-28T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,43.5,5400,0,2013-06-28T00:00:00.000Z,5596
2013,6,2013-06-28T00:00:00.000Z,Ward 8,Apartment Building,Renovation,435,60000,0,2013-06-28T00:00:00.000Z,5597
2013,6,2013-06-27T00:00:00.000Z,Ward 2,Commercial Building,Renovation,841,116000,0,2013-06-27T00:00:00.000Z,5598
2013,6,2013-06-26T00:00:00.000Z,Ward 2,Single Detached Dwelling,Repair,29,3300,0,2013-06-26T00:00:00.000Z,5599
2013,6,2013-06-26T00:00:00.000Z,Ward 10,Commercial Building,Renovation,29,3500,0,2013-06-26T00:00:00.000Z,5600
2013,5,2013-05-07T00:00:00.000Z,Ward 4,Semi Detached,Renovation,166.75,22500,0,2013-05-07T00:00:00.000Z,5601
2013,5,2013-05-07T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,920.75,127000,1,2013-05-07T00:00:00.000Z,5602
2013,5,2013-05-06T00:00:00.000Z,Ward 11,Single Detached Dwelling,Repair,7.5,500,0,2013-05-06T00:00:00.000Z,5603
2013,5,2013-05-06T00:00:00.000Z,Ward 12,Deck,New,21.75,2500,0,2013-05-06T00:00:00.000Z,5604
2013,5,2013-05-06T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1160,160000,1,2013-05-06T00:00:00.000Z,5605
2013,5,2013-05-06T00:00:00.000Z,Ward 10,Deck,New,43.5,6000,0,2013-05-06T00:00:00.000Z,5606
2013,5,2013-05-06T00:00:00.000Z,Ward 7,Accesory Building,New,7.5,1000,0,2013-05-06T00:00:00.000Z,5607
2013,5,2013-05-03T00:00:00.000Z,Ward 10,Apartment Building,Renovation,14.5,2000,0,2013-05-03T00:00:00.000Z,5608
2013,5,2013-05-03T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,217.5,30000,0,2013-05-03T00:00:00.000Z,5609
2013,5,2013-05-03T00:00:00.000Z,Ward 6,Single Detached Dwelling,Demolition,,0,0,2013-05-03T00:00:00.000Z,5610
2013,5,2013-05-02T00:00:00.000Z,Ward 1,Pool,New,36.25,5000,0,2013-05-02T00:00:00.000Z,5611
2013,5,2013-05-01T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,29,3700,0,2013-05-01T00:00:00.000Z,5612
2013,5,2013-05-01T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,29,3670,0,2013-05-01T00:00:00.000Z,5613
2013,5,2013-05-01T00:00:00.000Z,Ward 1,Pool,New,43.5,6000,0,2013-05-01T00:00:00.000Z,5614
2013,5,2013-05-01T00:00:00.000Z,Ward 7,Deck,New,7.5,800,0,2013-05-01T00:00:00.000Z,5615
2013,5,2013-05-01T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,72.5,10000,0,2013-05-01T00:00:00.000Z,5616
2013,5,2013-05-01T00:00:00.000Z,Ward 9,Accessory Building,New,36.25,5000,0,2013-05-01T00:00:00.000Z,5617
2013,4,2013-04-16T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,58,3700,0,2013-04-16T00:00:00.000Z,5618
2013,4,2013-04-26T00:00:00.000Z,Ward 5,Single Detached Dwelling,Demolition,,0,0,2013-04-26T00:00:00.000Z,5619
2013,5,2013-05-01T00:00:00.000Z,Ward 12,Deck,New,72.5,10000,0,2013-05-01T00:00:00.000Z,5620
2013,5,2013-05-01T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,29,4000,0,2013-05-01T00:00:00.000Z,5621
2013,5,2013-05-01T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,21.75,2500,0,2013-05-01T00:00:00.000Z,5622
2013,5,2013-05-01T00:00:00.000Z,Ward 12,Deck,Addition,14.5,2000,0,2013-05-01T00:00:00.000Z,5623
2013,5,2013-05-01T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1087.5,150000,1,2013-05-01T00:00:00.000Z,5624
2013,5,2013-05-01T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1087.5,150000,1,2013-05-01T00:00:00.000Z,5625
2013,5,2013-05-01T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1087.5,150000,1,2013-05-01T00:00:00.000Z,5626
2013,5,2013-05-01T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1087.5,150000,1,2013-05-01T00:00:00.000Z,5627
2013,5,2013-05-01T00:00:00.000Z,Ward 11,Commercial Building,Renovation,14.5,1500,0,2013-05-01T00:00:00.000Z,5628
2013,4,2013-04-30T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,50.75,7000,0,2013-04-30T00:00:00.000Z,5629
2013,4,2013-04-30T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,79.75,11000,0,2013-04-30T00:00:00.000Z,5630
2013,4,2013-04-30T00:00:00.000Z,Ward 5,Single Detached Dwelling,Repair,36.25,5000,0,2013-04-30T00:00:00.000Z,5631
2013,4,2013-04-30T00:00:00.000Z,Ward 8,Institutional,Renovation,2066.25,285000,0,2013-04-30T00:00:00.000Z,5632
2013,4,2013-04-30T00:00:00.000Z,Ward 7,Accesory Building,New,7.5,500,0,2013-04-30T00:00:00.000Z,5633
2013,4,2013-04-30T00:00:00.000Z,Ward 11,Accesory Building,New,21.75,2400,0,2013-04-30T00:00:00.000Z,5634
2013,4,2013-04-30T00:00:00.000Z,Ward 5,Accesory Building,New,29,3800,0,2013-04-30T00:00:00.000Z,5635
2013,4,2013-04-30T00:00:00.000Z,Ward 5,Accesory Building,New,14.5,1689,0,2013-04-30T00:00:00.000Z,5636
2013,4,2013-04-29T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,50.75,7000,0,2013-04-29T00:00:00.000Z,5637
2013,4,2013-04-29T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,94.25,13000,0,2013-04-29T00:00:00.000Z,5638
2013,4,2013-04-29T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,14.5,2000,0,2013-04-29T00:00:00.000Z,5639
2013,4,2013-04-29T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,14.5,2000,0,2013-04-29T00:00:00.000Z,5640
2013,4,2013-04-29T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,14.5,2000,0,2013-04-29T00:00:00.000Z,5641
2013,4,2013-04-29T00:00:00.000Z,Ward 11,Deck,New,36.25,5000,0,2013-04-29T00:00:00.000Z,5642
2013,4,2013-04-29T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,50.75,6690,0,2013-04-29T00:00:00.000Z,5643
2013,4,2013-04-29T00:00:00.000Z,Ward 3,Single Detached Dwelling,Addition,72.5,10000,0,2013-04-29T00:00:00.000Z,5644
2013,4,2013-04-29T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,1450,200000,1,2013-04-29T00:00:00.000Z,5645
2013,4,2013-04-29T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,1109.25,153000,1,2013-04-29T00:00:00.000Z,5646
2013,4,2013-04-29T00:00:00.000Z,Ward 12,Commercial Building,Renovation,870,120000,0,2013-04-29T00:00:00.000Z,5647
2013,4,2013-04-26T00:00:00.000Z,Ward 2,Apartment Building,Renovation,29,4000,0,2013-04-26T00:00:00.000Z,5648
2013,4,2013-04-26T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,50.75,6500,0,2013-04-26T00:00:00.000Z,5649
2013,4,2013-04-26T00:00:00.000Z,Ward 12,Semi Detached,Conversion,7.5,1000,1,2013-04-26T00:00:00.000Z,5650
2013,4,2013-04-26T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,326.25,45000,0,2013-04-26T00:00:00.000Z,5651
2013,4,2013-04-26T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,50.75,6725,0,2013-04-26T00:00:00.000Z,5652
2013,1,2013-01-02T00:00:00.000Z,Ward 9,Commercial Building,Renovation,181.25,25000,0,2013-01-02T00:00:00.000Z,5653
2013,1,2013-01-28T00:00:00.000Z,Ward 12,Accessory Building,New,7.25,1000,0,2013-01-28T00:00:00.000Z,5654
2012,11,2012-11-28T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1015,140000,1,2012-11-28T00:00:00.000Z,5655
2013,4,2013-04-02T00:00:00.000Z,Ward 10,Commercial Building,Renovation,282.75,38900,0,2013-04-02T00:00:00.000Z,5656
2013,3,2013-03-05T00:00:00.000Z,Ward 12,Single Detached Dwelling,Addition,108.75,15000,0,2013-03-05T00:00:00.000Z,5657
2013,3,2013-03-04T00:00:00.000Z,Ward 10,Commercial Building,Renovation,1087.5,150000,0,2013-03-04T00:00:00.000Z,5658
2013,1,2013-01-28T00:00:00.000Z,Ward 9,Commercial Building,Renovation,21.75,3000,0,2013-01-28T00:00:00.000Z,5659
2013,4,2013-04-16T00:00:00.000Z,Ward 2,Apartment Building,New,14500,2000000,40,2013-04-16T00:00:00.000Z,5660
2013,3,2013-03-04T00:00:00.000Z,Ward 11,Duplex,Renovation,174,12000,0,2013-03-04T00:00:00.000Z,5661
2012,11,2012-11-28T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1015,140000,1,2012-11-28T00:00:00.000Z,5662
2013,4,2013-04-26T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,942.5,130000,1,2013-04-26T00:00:00.000Z,5663
2013,1,2013-01-02T00:00:00.000Z,Ward 6,Mini Home,New,155,50000,1,2013-01-02T00:00:00.000Z,5664
2013,1,2013-01-24T00:00:00.000Z,Ward 8,Commercial Building,Renovation,21.75,3000,0,2013-01-24T00:00:00.000Z,5665
2013,4,2013-04-16T00:00:00.000Z,Ward 2,Apartment Building,New,10150,1400000,28,2013-04-16T00:00:00.000Z,5666
2013,4,2013-04-02T00:00:00.000Z,Ward 11,Commercial Building,Renovation,543.75,75000,0,2013-04-02T00:00:00.000Z,5667
2013,3,2013-03-01T00:00:00.000Z,Ward 2,Mini Home,New,155,95000,1,2013-03-01T00:00:00.000Z,5668
2012,11,2012-11-28T00:00:00.000Z,Ward 12,Commercial Building,Renovation,,37000,0,2012-11-28T00:00:00.000Z,5669
2013,4,2013-04-26T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,181.25,25000,0,2013-04-26T00:00:00.000Z,5670
2013,1,2013-01-02T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,29,4000,0,2013-01-02T00:00:00.000Z,5671
2013,1,2013-01-23T00:00:00.000Z,Ward 2,Duplex,Renovation,108.75,15000,0,2013-01-23T00:00:00.000Z,5672
2013,4,2013-04-16T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,58,8000,0,2013-04-16T00:00:00.000Z,5673
2013,4,2013-04-02T00:00:00.000Z,Ward 7,Single Detached Dwelling,Repair,87,12000,0,2013-04-02T00:00:00.000Z,5674
2013,3,2013-03-01T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,485.75,67000,0,2013-03-01T00:00:00.000Z,5675
2012,11,2012-11-27T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,130.5,18000,0,2012-11-27T00:00:00.000Z,5676
2013,4,2013-04-26T00:00:00.000Z,Ward 11,Single Detached Dwelling,New,1450,200000,1,2013-04-26T00:00:00.000Z,5677
2013,4,2013-04-26T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1522.5,210000,1,2013-04-26T00:00:00.000Z,5678
2013,4,2013-04-25T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,36.25,4500,0,2013-04-25T00:00:00.000Z,5679
2013,4,2013-04-25T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,145,20000,0,2013-04-25T00:00:00.000Z,5680
2013,4,2013-04-25T00:00:00.000Z,Ward 2,Duplex,Repair,14.5,2000,0,2013-04-25T00:00:00.000Z,5681
2013,4,2013-04-25T00:00:00.000Z,Ward 3,Single Detached Dwelling,Repair,14.5,2000,0,2013-04-25T00:00:00.000Z,5682
2013,4,2013-04-23T00:00:00.000Z,Ward 11,Commercial Building,Renovation,181.25,25000,0,2013-04-23T00:00:00.000Z,5683
2013,4,2013-04-23T00:00:00.000Z,Ward 12,Single Detached Dwelling,Repair,384.25,52392,0,2013-04-23T00:00:00.000Z,5684
2013,4,2013-04-23T00:00:00.000Z,Ward 2,Pool,New,72.5,10000,0,2013-04-23T00:00:00.000Z,5685
2013,4,2013-04-23T00:00:00.000Z,Ward 8,Institutional,Renovation,362.5,49800,0,2013-04-23T00:00:00.000Z,5686
2013,4,2013-04-23T00:00:00.000Z,Ward 12,Single Detached Dwelling,Addition,181.25,25000,0,2013-04-23T00:00:00.000Z,5687
2013,4,2013-04-23T00:00:00.000Z,Ward 2,Accessory Building,Renovation,7.25,1000,0,2013-04-23T00:00:00.000Z,5688
2013,4,2013-04-22T00:00:00.000Z,Ward 7,Accesory Building,New,14.5,1100,0,2013-04-22T00:00:00.000Z,5689
2013,4,2013-04-22T00:00:00.000Z,Ward 2,Accessory Building,New,7.25,1000,0,2013-04-22T00:00:00.000Z,5690
2013,4,2013-04-22T00:00:00.000Z,Ward 11,Apartment Building,Renovation,5756.5,794000,0,2013-04-22T00:00:00.000Z,5691
2013,4,2013-04-22T00:00:00.000Z,Ward 1,Accesory Building,New,7.5,1000,0,2013-04-22T00:00:00.000Z,5692
2013,4,2013-04-22T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,36.25,5000,0,2013-04-22T00:00:00.000Z,5693
2013,4,2013-04-22T00:00:00.000Z,Ward 11,Commercial Building,Renovation,65.25,8750,0,2013-04-22T00:00:00.000Z,5694
2013,4,2013-04-22T00:00:00.000Z,Ward 7,Accessory Building,New,7.25,400,0,2013-04-22T00:00:00.000Z,5695
2013,4,2013-04-19T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,36.25,4100,0,2013-04-19T00:00:00.000Z,5696
2013,4,2013-04-19T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,50.75,6900,0,2013-04-19T00:00:00.000Z,5697
2013,4,2013-04-19T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,29,4000,0,2013-04-19T00:00:00.000Z,5698
2013,4,2013-04-19T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,36.25,5000,0,2013-04-19T00:00:00.000Z,5699
2013,4,2013-04-19T00:00:00.000Z,Ward 7,Accesory Building,New,7.5,1000,0,2013-04-19T00:00:00.000Z,5700
2013,4,2013-04-18T00:00:00.000Z,Ward 2,Deck,New,14.5,1200,0,2013-04-18T00:00:00.000Z,5701
2013,4,2013-04-18T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,43.5,6000,0,2013-04-18T00:00:00.000Z,5702
2013,4,2013-04-18T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,145,19400,0,2013-04-18T00:00:00.000Z,5703
2013,4,2013-04-18T00:00:00.000Z,Ward 1,Single Detached Dwelling,Renovation,29,4000,0,2013-04-18T00:00:00.000Z,5704
2013,4,2013-04-18T00:00:00.000Z,Ward 3,Single Detached Dwelling,Repair,14.5,2000,0,2013-04-18T00:00:00.000Z,5705
2013,4,2013-04-18T00:00:00.000Z,Ward 11,Commercial Building,Demolition,0,0,0,2013-04-18T00:00:00.000Z,5706
2013,4,2013-04-18T00:00:00.000Z,Ward 12,Semi Detached,New,1595,440000,2,2013-04-18T00:00:00.000Z,5707
2013,4,2013-04-17T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,7.5,1000,0,2013-04-17T00:00:00.000Z,5708
2013,4,2013-04-16T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,29,4000,0,2013-04-16T00:00:00.000Z,5709
2013,4,2013-04-16T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,50.75,7000,0,2013-04-16T00:00:00.000Z,5710
2013,4,2013-04-16T00:00:00.000Z,Ward 11,Commercial Building,Demolition,0,0,0,2013-04-16T00:00:00.000Z,5711
2013,4,2013-04-16T00:00:00.000Z,Ward 12,Commercial Building,Renovation,145,20000,0,2013-04-16T00:00:00.000Z,5712
2013,4,2013-04-16T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,58,8000,0,2013-04-16T00:00:00.000Z,5713
2013,4,2013-04-16T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,181.25,25000,0,2013-04-16T00:00:00.000Z,5714
2013,4,2013-04-16T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,101.5,14000,0,2013-04-16T00:00:00.000Z,5715
2013,4,2013-04-16T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,29,4000,0,2013-04-16T00:00:00.000Z,5716
2013,4,2013-04-16T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,21.75,3000,0,2013-04-16T00:00:00.000Z,5717
2013,4,2013-04-16T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,21.75,3000,0,2013-04-16T00:00:00.000Z,5718
2013,4,2013-04-16T00:00:00.000Z,Ward 1,Single Detached Dwelling,New,696,96000,1,2013-04-16T00:00:00.000Z,5719
2013,4,2013-04-16T00:00:00.000Z,Ward 4,Single Detached Dwelling,New,1232.5,170000,1,2013-04-16T00:00:00.000Z,5720
2013,4,2013-04-16T00:00:00.000Z,Ward 1,Single Detached Dwelling,New,1196.25,165000,1,2013-04-16T00:00:00.000Z,5721
2013,4,2013-04-16T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,43.5,5600,0,2013-04-16T00:00:00.000Z,5722
2013,4,2013-04-16T00:00:00.000Z,Ward 9,Single Detached Dwelling,Renovation,21.75,2900,0,2013-04-16T00:00:00.000Z,5723
2013,4,2013-04-16T00:00:00.000Z,Ward 10,Commercial Building,New,2791.25,385000,0,2013-04-16T00:00:00.000Z,5724
2013,4,2013-04-02T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,1305,180000,1,2013-04-02T00:00:00.000Z,5725
2013,4,2013-04-15T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,50.75,6090,0,2013-04-15T00:00:00.000Z,5726
2013,1,2013-01-23T00:00:00.000Z,Ward 7,Federal/Provincial,Renovation,50.75,7000,0,2013-01-23T00:00:00.000Z,5727
2013,4,2013-04-02T00:00:00.000Z,Ward 12,Commercial Building,Renovation,2030,280000,0,2013-04-02T00:00:00.000Z,5728
2013,3,2013-03-28T00:00:00.000Z,Ward 7,Single Detached Dwelling,New,1522.5,210000,1,2013-03-28T00:00:00.000Z,5729
2013,3,2013-03-28T00:00:00.000Z,Ward 6,Single Detached Dwelling,Renovation,181.25,25000,0,2013-03-28T00:00:00.000Z,5730
2013,1,2013-01-02T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,72.5,10000,0,2013-01-02T00:00:00.000Z,5731
2013,3,2013-03-28T00:00:00.000Z,Ward 2,Single Detached Dwelling,New,1087.5,150000,1,2013-03-28T00:00:00.000Z,5732
2013,3,2013-03-27T00:00:00.000Z,Ward 10,Apartment Building,Renovation,43.5,6000,0,2013-03-27T00:00:00.000Z,5733
2013,2,2013-02-28T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,72.5,10000,0,2013-02-28T00:00:00.000Z,5734
2013,1,2013-01-02T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,21.75,3000,0,2013-01-02T00:00:00.000Z,5735
2012,11,2012-11-27T00:00:00.000Z,Ward 5,Single Detached Dwelling,Repair,43.5,6000,0,2012-11-27T00:00:00.000Z,5736
2013,3,2013-03-27T00:00:00.000Z,Ward 2,Apartment Building,Renovation,21.75,2500,0,2013-03-27T00:00:00.000Z,5737
2013,4,2013-04-15T00:00:00.000Z,Ward 7,Commercial Building,Renovation,36.25,5000,0,2013-04-15T00:00:00.000Z,5738
2012,11,2012-11-27T00:00:00.000Z,Ward 7,Single Detached Dwelling,Renovation,29,4000,0,2012-11-27T00:00:00.000Z,5739
2013,1,2013-01-02T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,21.75,3000,0,2013-01-02T00:00:00.000Z,5740
2013,3,2013-03-27T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,290,40000,0,2013-03-27T00:00:00.000Z,5741
2013,2,2013-02-28T00:00:00.000Z,Ward 12,Semi Detached,Renovation,94.25,13000,0,2013-02-28T00:00:00.000Z,5742
2013,1,2013-01-23T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,14.5,2000,0,2013-01-23T00:00:00.000Z,5743
2013,2,2013-02-27T00:00:00.000Z,Ward 10,Apartment Building,Repair,36.25,5000,0,2013-02-27T00:00:00.000Z,5744
2013,1,2013-01-23T00:00:00.000Z,Ward 11,Single Detached Dwelling,Demolition,,0,0,2013-01-23T00:00:00.000Z,5745
2013,1,2013-01-02T00:00:00.000Z,Ward 4,Single Detached Dwelling,Renovation,36.25,5000,0,2013-01-02T00:00:00.000Z,5746
2013,4,2013-04-15T00:00:00.000Z,Ward 11,Duplex,Renovation,123.25,16047,0,2013-04-15T00:00:00.000Z,5747
2013,3,2013-03-25T00:00:00.000Z,Ward 9,Commercial Building,Renovation,130.5,18000,0,2013-03-25T00:00:00.000Z,5748
2013,2,2013-02-27T00:00:00.000Z,Ward 12,Commercial Building,Renovation,8700,1200000,0,2013-02-27T00:00:00.000Z,5749
2012,11,2012-11-26T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,29,4000,0,2012-11-26T00:00:00.000Z,5750
2013,1,2013-01-23T00:00:00.000Z,Ward 7,Accessory Building,New,87,11620,0,2013-01-23T00:00:00.000Z,5751
2013,1,2013-01-02T00:00:00.000Z,Ward 2,Single Detached Dwelling,Renovation,65.25,9000,0,2013-01-02T00:00:00.000Z,5752
2013,4,2013-04-15T00:00:00.000Z,Ward 10,Municipal,Renovation,36.25,5000,0,2013-04-15T00:00:00.000Z,5753
2013,3,2013-03-25T00:00:00.000Z,Ward 2,Single Detached Dwelling,Repair,72.5,10000,0,2013-03-25T00:00:00.000Z,5754
2013,2,2013-02-26T00:00:00.000Z,Ward 3,Single Detached Dwelling,Renovation,43.5,6000,0,2013-02-26T00:00:00.000Z,5755
2012,11,2012-11-26T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,1232.5,170000,1,2012-11-26T00:00:00.000Z,5756
2012,11,2012-11-26T00:00:00.000Z,Ward 9,Commercial Building,Renovation,1087.5,150000,0,2012-11-26T00:00:00.000Z,5757
2012,11,2012-11-26T00:00:00.000Z,Ward 2,Apartment Building,Repair,58,8000,0,2012-11-26T00:00:00.000Z,5758
2012,11,2012-11-26T00:00:00.000Z,Ward 10,Apartment Building,Renovation,7250,1000000,12,2012-11-26T00:00:00.000Z,5759
2012,11,2012-11-23T00:00:00.000Z,Ward 7,Accessory Building,Demolition,0,0,0,2012-11-23T00:00:00.000Z,5760
2012,11,2012-11-23T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,36.25,5000,0,2012-11-23T00:00:00.000Z,5761
2012,11,2012-11-23T00:00:00.000Z,Ward 8,Single Detached Dwelling,Renovation,101.5,14000,0,2012-11-23T00:00:00.000Z,5762
2012,11,2012-11-23T00:00:00.000Z,Ward 12,Single Detached Dwelling,Renovation,21.75,3000,0,2012-11-23T00:00:00.000Z,5763
2012,11,2012-11-23T00:00:00.000Z,Ward 4,Single Detached Dwelling,Addition,36.25,5000,0,2012-11-23T00:00:00.000Z,5764
2012,11,2012-11-23T00:00:00.000Z,Ward 7,Industrial,Renovation/Addition,50.75,6500,0,2012-11-23T00:00:00.000Z,5765
2012,11,2012-11-22T00:00:00.000Z,Ward 5,Single Detached Dwelling,Renovation,21.75,2400,0,2012-11-22T00:00:00.000Z,5766
2012,11,2012-11-22T00:00:00.000Z,Ward 5,Institutional,Repair,65.25,9000,0,2012-11-22T00:00:00.000Z,5767
2012,11,2012-11-22T00:00:00.000Z,Ward 11,Townhouse,Renovation,101.5,13600,0,2012-11-22T00:00:00.000Z,5768
2012,11,2012-11-22T00:00:00.000Z,Ward 5,Single Detached Dwelling,Repair,21.75,2500,0,2012-11-22T00:00:00.000Z,5769
2012,11,2012-11-22T00:00:00.000Z,Ward 7,Industrial,Renovation,1319.5,182000,0,2012-11-22T00:00:00.000Z,5770
2012,11,2012-11-21T00:00:00.000Z,Ward 11,Single Detached Dwelling,Renovation,58,7650,0,2012-11-21T00:00:00.000Z,5771
2012,11,2012-11-21T00:00:00.000Z,Ward 12,Commercial Building,Renovation,1268.75,175000,0,2012-11-21T00:00:00.000Z,5772
2012,11,2012-11-21T00:00:00.000Z,Ward 12,Single Detached Dwelling,New,884.5,122000,1,2012-11-21T00:00:00.000Z,5773
2012,11,2012-11-21T00:00:00.000Z,Ward 2,Single Detached Dwelling,Repair,145,20000,0,2012-11-21T00:00:00.000Z,5774
2012,11,2012-11-21T00:00:00.000Z,Ward 3,Accessory Building,New,290,40000,0,2012-11-21T00:00:00.000Z,5775
2012,11,2012-11-20T00:00:00.000Z,Ward 10,Single Detached Dwelling,Renovation,72.5,9630,0,2012-11-20T00:00:00.000Z,5776
2012,11,2012-11-20T00:00:00.000Z,Ward 9,Single Detached Dwelling,Addition,362.5,50000,0,2012-11-20T00:00:00.000Z,5777
2012,11,2012-11-19T00:00:00.000Z,Ward 7,Accessory Building,New,7.25,1000,0,2012-11-19T00:00:00.000Z,5778
2012,11,2012-11-19T00:00:00.000Z,Ward 2,Commercial Building,Repair,7.25,1000,0,2012-11-19T00:00:00.000Z,5779
