EI Code,EI name,Other Name for EI,Institution Type,Designation Status,Designation Reason,Date of Designation,Date of De-Designation,Address Line 1,Address Line 2,Address Line 3,City,Province,Postal Code,Country,Telephone Number Overseas,Telephone Number,Fax Number
EPIY,Acupuncture and Integrative Medicine Academy Inc.,null,Private Institution,Designated,NA,1988-10-20,null,300-455 Spadina Avenue,null,null,Toronto,Ontario,M5S 2G8,Canada,4163231818,4163231818,4163231818
EPOB,Adler Centre for Learning,null,Private Institution,Designated,NA,2017-11-08,null,890 Yonge St,Unit 900,null,Toronto,Ontario,M4W 3P4,Canada,null,null,null
EPOD,Algonquin Careers Academy - Ottawa,null,Private Institution,Designated,NA,2018-03-12,null,75 Albert Street,Unit 101,null,Ottawa,Ontario,K1P 5E7,Canada,613-829-9059,613-829-9059,613-829-9059
EQJK,Algonquin Careers Academy-Mississauga,null,Private Institution,Designated,NA,2001-02-14,null,3025 Hurontario street,Suite 600,null,Mississauga,Ontario,L5A2H1,Canada,(416) 247-9411,(416) 247-9411,(416) 247-9411
EPGP,Algonquin Careers Academy-Ottawa,null,Private Institution,Designated,NA,1988-12-21,null,1830 Bank St.,null,null,Ottawa,Ontario,K1V 7Y6,Canada,6137227811,6137227811,6137227811
EPNS,Allanti School of Hairstyling & Aesthetics,null,Private Institution,Designated,NA,2017-02-24,null,134 West St.,null,null,Brantford,Ontario,N3T3G3,Canada,null,null,null
EPND,Anderson College of Health- Business & Technology,null,Private Institution,Designated,NA,2015-09-16,null,5734 Yonge Street,Suite 100,null,Toronto,Ontario,M2M3V5,Canada,4162226107,4162226107,4162226107
EPJX,Anderson College of Health- Business & Technology,null,Private Institution,Designated,NA,1990-02-23,null,180 Bloor St. W.,Suite 400,null,Toronto,Ontario,M5S2V6,Canada,4164666107,4164666107,4164666107
EPCT,Anderson College of Health- Business & Technology,null,Private Institution,Designated,NA,2010-09-08,null,31 King St. E.,Suite 200,null,Hamilton- ON,Ontario,L8N1A1,Canada,(902) 273-6656,(902) 273-6656,(902) 273-6656
EPEE,Anderson College of Health- Business & Technology-Mississauga,null,Private Institution,Designated,NA,1988-12-21,null,300a - 165 Dundas Street West,null,null,Mississauga,Ontario,L5B 2N6,Canada,4162736656,4162736656,4162736656
EQIQ,Automotive Training Centre,null,Private Institution,Designated,NA,1999-08-09,null,152 Norseman Street,null,null,Toronto,Ontario,M8Z 2R4,Canada,4162317227,4162317227,4162317227
EQEG,Automotive Training Centre - Cambridge,null,Private Institution,Designated,NA,1997-08-11,null,25 Fleming Dr.,null,null,Cambridge,Ontario,N1T2A9,Canada,5192201650,5192201650,5192201650
EPMI,Aveda Institute Toronto,null,Private Institution,Designated,NA,2013-11-04,null,125 King St. E.,null,null,Toronto,Ontario,M5C1G6,Canada,4169212961,4169212961,4169212961
EPFO,Avola College of Hairstyling & Esthetics,null,Private Institution,Designated,NA,1988-12-21,null,282 Dundas St. East,null,null,Toronto,Ontario,M5A 1Z9,Canada,4169671800,4169671800,4169671800
EPNF,Beauty Academy London,null,Private Institution,Designated,NA,2015-11-06,null,J3/J4 785 Wonderland Rd. S.,null,null,London,Ontario,N6A4L1,Canada,(519)657-7000,(519)657-7000,(519)657-7000
EPHI,Biztech Institute Inc,null,Private Institution,Designated,NA,2012-03-15,null,5170 Dixie Rd.,Suite 205,null,Mississauga,Ontario,L4W1E5,Canada,9052129039,9052129039,9052129039
EPEX,Bryan College of Applied Health & Business Sciences,null,Private Institution,Designated,NA,1988-12-21,null,Registrar/Admissions,1200 Lawrence Ave. West,null,North York,Ontario,M6A 1E3,Canada,8886416300,8886416300,8886416300
EPKB,C/J Health Care Support College - Scarborough,null,Private Institution,Designated,NA,1990-06-29,null,1371 Neilson Road,Suite 401,null,Scarborough,Ontario,M1B 4Z8,Canada,4162838252,4162838252,4162838252
EPFS,CDI College of Business- Technology & Health Care-Mississauga,null,Private Institution,Designated,NA,2011-10-06,null,33 City Centre Dr,Suite 280,null,Mississauga,Ontario,L5B2N5,Canada,(289) 327-0278,(289) 327-0278,(289) 327-0278
EPEM,CDI College of Business- Technology & Health Care-Scarborough,null,Private Institution,Designated,NA,2011-10-06,null,205-2206 Eglinton Ave E,null,null,Scarborough,Ontario,M1L4S8,Canada,(289) 645-9400,(289) 645-9400,(289) 645-9400
EPWH,CDI College of Business- Technology & Health Care-Toronto,null,Private Institution,Designated,NA,1996-07-05,null,2 County Court Boulevard,Suite 101,null,Brampton,Ontario,L6W 3W8,Canada,(416) 360-8113,(416) 360-8113,(416) 360-8113
EPLR,CDI College of Business- Technology and Healthcare-Hamilton,null,Private Institution,Designated,NA,2012-09-27,null,14 & 20 Houghson Street South,null,null,Hamilton,Ontario,L8N4H3,Canada,9056670980,9056670980,9056670980
EPLS,CDI College of Business- Technology and Healthcare-North York,null,Private Institution,Designated,NA,2012-10-01,null,33-4950 Yonge St.,null,null,North York,Ontario,M2N6K1,Canada,4166459408,4166459408,4166459408
EQGU,CITI COLLEGE OF CANADIAN CAREERS,null,Private Institution,Designated,NA,1998-10-08,null,1448 Lawrence Ave East,Suite 305,null,Toronto,Ontario,M4A2V6,Canada,(416) 441-2900,(416) 441-2900,(416) 441-2900
EPLC,CJ Health Care College,null,Private Institution,Designated,NA,2012-04-12,null,1123 Albion Rd,L101,null,Toronto,Ontario,M9V1A9,Canada,(416) 422-5900,(416) 422-5900,(416) 422-5900
EPLG,CLI College of Business Health & Technology,null,Private Institution,Designated,NA,2012-08-23,null,203-2300 Sheppard Ave. W.,null,null,Toronto,Ontario,M9M3A4,Canada,4167475152,4167475152,4167475152
EPNN,CMU College of Makeup Art & Design,null,Private Institution,Designated,NA,2016-08-12,null,366 Adelaide Street East,Suite 120,null,Toronto,Ontario,M5A3X9,Canada,4169686739,4169686739,4169686739
EPTE,CMU College of Makeup Art & Design,null,Private Institution,Designated,NA,1994-03-15,null,110 Lombard St.,The Old Fire Hall,null,Toronto,Ontario,M5C 1M3,Canada,(416) 968-6739,(416) 968-6739,(416) 968-6739
EPOO,CTS CANADIAN CAREER COLLEGE-Chapleau,null,Private Institution,Designated,NA,2020-05-07,null,101 Pine Street East,null,null,Chapleau,Ontario,P0M1K0,Canada,null,null,null
EPBA,CTS Canadian Career College-Sault Ste Marie.,null,Private Institution,Designated,NA,2009-04-29,null,100 Churchill Ave.,null,null,Sault Ste. Marie,Ontario,P6C2R2,Canada,(705) 946-3933,(705) 946-3933,(705) 946-3933
EQIN,Canada Christian College & School of Graduate Theological,null,Private Institution,Designated,NA,2007-01-18,null,300 Water Street,null,null,Whitby,Ontario,L1N 9B6,Canada,(416) 391-5000,(416) 391-5000,(416) 391-5000
EPBF,Canada's National Ballet School,null,Private Institution,Designated,NA,1988-12-21,null,400 Jarvis Street,null,null,Toronto,Ontario,M4Y 2G6,Canada,4169643780,4169643780,4169643780
EPFY,Canadian All Care College,null,Private Institution,Designated,NA,2011-12-12,null,240 Alton Towers Circle,Suite 302 & 308,null,Scarborough,Ontario,M1V4P3,Canada,(416) 292-6050,(416) 292-6050,(416) 292-6050
EPMO,Canadian All Care College,null,Private Institution,Designated,NA,2014-04-15,null,4630 Dufferin St,Suite 305,null,Toronto,Ontario,M3H5S4,Canada,4162926050,4162926050,4162926050
EPAX,Canadian Automotive and Trucking Institute,null,Private Institution,Designated,NA,2008-08-25,null,101-1804 Alstep Drive,null,null,Mississauga,Ontario,L5S1W1,Canada,(905) 362-1984,(905) 362-1984,(905) 362-1984
EPTM,Canadian Business College,null,Private Institution,Designated,NA,1994-07-20,null,2 Bloor Street West,22nd floor (Box 90),null,Toronto,Ontario,M4W 3E2,Canada,4169259929,4169259929,4169259929
EPAE,Canadian Business College - Mississauga ,null,Private Institution,Designated,NA,2006-06-09,null,77 City Centre Drive,Suite 600,null,Mississauga,Ontario,L5B 1M5,Canada,905-279-9929,905-279-9929,905-279-9929
EQIM,Canadian Business College -Scarborough ,null,Private Institution,Designated,NA,1999-06-02,null,55 Town Centre Court,Suite 303,null,Scarborough,Ontario,M1P 4X4,Canada,4162906565,4162906565,4162906565
EPMN,Canadian College of Business Science & Technology-Etobicoke,null,Private Institution,Designated,NA,2014-01-28,null,5001 Yonge St,Suite 305,null,North York,Ontario,M2N6R9,Canada,4167459555,4167459555,4167459555
EPXI,Canadian College of Business- Science & Technology,null,Private Institution,Designated,NA,1996-12-19,null,350 Rutherford Road South,Plaza 2 - Suite 110,null,Brampton,Ontario,L6W4N6,Canada,(905) 488-5627,(905) 488-5627,(905) 488-5627
EPLU,Canadian College of Business- Science & Technology,null,Private Institution,Designated,NA,2012-10-03,null,4900 Sheppard Ave. E.,Suite 208,null,Scarborough,Ontario,M1S4A7,Canada,4168506028,4168506028,4168506028
EPOM,Canadian College of Business- Science & Technology Inc - Mississauga,null,Private Institution,Designated,NA,2019-11-04,null,90 Burnhamthrope Road West,Unit 402,null,Mississauga,Ontario,L5B3C2,Canada,null,null,null
EQIY,Canadian College of Health- Science & Technology,null,Private Institution,Designated,NA,1999-09-07,null,1737 Walker Road,null,null,Windsor,Ontario,N8W 3P2,Canada,5199771222,5199771222,5199771222
EQDB,Canadian College of Massage & Hydrotherapy,null,Private Institution,Designated,Student(s) attending- EI pending de-designation,1997-03-10,null,477 Mt. Pleasant Rd. ,to 250 Davisvill Ave.,null,Toronto,Ontario,M4S1H2,Canada,(416) 736-4576,(416) 736-4576,(416) 736-4576
EQIZ,Canadian College of Massage And Hydrotherapy,null,Private Institution,Designated,NA,1999-09-07,null,405 Maple Grove Road,Unit 3,null,Cambridge,Ontario,N3E1B6,Canada,(519) 650-5533,(519) 650-5533,(519) 650-5533
EPFX,Canadian College of Naturopathic Medicine,null,Private Institution,Designated,NA,1988-12-21,null,1255 Sheppard Avenue East,null,null,North York,Ontario,M2K 1E2,Canada,4164981255,4164981255,4164981255
EPMP,Canadian Institute of Learning,null,Private Institution,Designated,NA,2014-07-17,null,37 George St. N,Suite 301,null,Brampton,Ontario,L6X1R5,Canada,9058743311,9058743311,9058743311
EPCK,Canadian Memorial Chiropractic College,null,Private Institution,Designated,NA,1988-12-21,null,6100 Leslie Street,null,null,Toronto,Ontario,M2H 3J1,Canada,4164822340,4164822340,4164822340
EPAF,Canadian Mothercraft Society,null,Private Institution,Designated,NA,1988-12-21,null,646 St Clair Avenue West,null,null,Toronto,Ontario,M6C1A9,Canada,(416) 483-0511,(416) 483-0511,(416) 483-0511
EPON,Canadian National Institute of Health Inc.,null,Private Institution,Designated,NA,2020-08-06,null,303 Dalhousie St ,null,null,Ottawa,Ontario,K1N7E8,Canada,null,null,null
EPGN,Canadian School of Private Investigation & Security,null,Private Institution,Designated,NA,1988-12-21,null,2828 Dufferin Str.,null,null,Toronto,Ontario,M6B 3S3,Canada,4167855720,4167855720,4167855720
EPNT,Cappa School of Professional Hairstyling & Aesthetics,null,Private Institution,Designated,NA,2017-03-14,null,56 St. Paul St. W,null,null,St. Catharines,Ontario,L5S2C2,Canada,9056881175,9056881175,9056881175
EPOE,Career College Group Medix - Burlington,null,Private Institution,Designated,NA,2017-11-02,null,5315 North Services Road,null,null,Burlington,Ontario,L7L 6C1,Canada,905-870-0360,905-870-0360,905-870-0360
EPMC,Career School of Hairstyling,null,Private Institution,Designated,NA,2013-08-05,null,43 McMillan St.,null,null,Oshawa,Ontario,L1G3Z5,Canada,9055763558,9055763558,9055763558
EPMB,Career School of Hairstyling-Oshawa,null,Private Institution,Designated,NA,2013-07-30,null,92 Bond St. W.,null,null,Oshawa,Ontario,L1G1A5,Canada,9055763558,9055763558,9055763558
EPLV,Citi College of Canadian Careers-Mississauga,null,Private Institution,Designated,NA,2012-11-26,null,50 Burnhamthrope Road West,Suite 702,null,Mississauga,Ontario,L5B3C2,Canada,null,null,null
EPVX,Computek College of Business Healthcare & Technology,null,Private Institution,Designated,NA,1996-04-29,null,2425 Eglinton Ave. E.,4th Floor,null,Toronto,Ontario,M1K5G8,Canada,(416) 285-9941,(416) 285-9941,(416) 285-9941
EPCJ,Computek College of Business Healthcare & Technology-Markham,null,Private Institution,Designated,NA,2010-05-18,null,202-7 Eastvale Drive,null,null,Markham,Ontario,L3S4N8,Canada,(905) 471-3344,(905) 471-3344,(905) 471-3344
EPBX,Computek College of Business Healthcare & Technology-Toronto,null,Private Institution,Designated,NA,2010-03-02,null,2390 Eglinton Ave. E.- #248,null,null,Toronto- ON,Ontario,M1K2P5,Canada,(416) 285-9941,(416) 285-9941,(416) 285-9941
EPFM,Covenant Canadian Reformed Teachers' College,null,Private Institution,Designated,NA,1988-12-21,null,410 Crerar Dr.,null,null,Hamilton,Ontario,L9A5K3,Canada,(905) 385-0634,(905) 385-0634,(905) 385-0634
EQJF,Cts Canadian Career College (Sudbury),null,Private Institution,Designated,NA,2000-05-18,null,66 Elm St.,Unit 109,null,Sudbury,Ontario,P3C1R8,Canada,(705) 688-1200,(705) 688-1200,(705) 688-1200
EQIT,Cts Canadian Career College - Barrie,null,Private Institution,Designated,NA,1999-09-07,null,546 Bryne Drive,Units A & B,null,Barrie,Ontario,L4N9P6,Canada,(705) 495-1200,(705) 495-1200,(705) 495-1200
EQAX,Cts Canadian Career College Inc.,null,Private Institution,Designated,NA,1997-01-10,null,1495 Seymour Street,Unit 8 & 10,null,North Bay,Ontario,P1B 2Y5,Canada,(705)472-0899,(705)472-0899,(705)472-0899
EPIZ,D'Arcy Lane Incorporated,null,Private Institution,Designated,NA,1987-08-31,null,520 First St,Unit 9,null,London,Ontario,N5V3C6,Canada,5196734421,5196734421,5196734421
EPNU,Eight Branches Academy of Eastern Medicine,null,Private Institution,Designated,NA,2017-04-11,null,112 Merton Street,3rd floor,null,Toronto,Ontario,M4S2Z8,Canada,4169255722,4169255722,4169255722
EQEW,Elegance School of Healthcare Services and Cosmetology - Cornwall,null,Private Institution,Designated,NA,1997-12-08,null,17357-123 Cornwall Centre Road,null,null,Cornwall,Ontario,K6K 1K6,Canada,6139333223,6139333223,6139333223
EPGY,Elegance Schools Incorporated-London,null,Private Institution,Designated,NA,1988-12-21,null,77A - 301 Oxford Street West,null,null,London,Ontario,N6H1S6,Canada,5194341181,5194341181,5194341181
EPCP,Emmanuel Bible College,null,Private Institution,Designated,NA,1988-12-21,null,100 Fergus Ave.,null,null,Kitchener,Ontario,N2A 2H2,Canada,5198948900,5198948900,5198948900
EPLX,Fiorio Beauty Academy,null,Private Institution,Designated,NA,2012-12-27,null,1981 Queen Street East,null,null,Toronto,Ontario,M4L1J1,Canada,4169681574,4169681574,4169681574
EPKH,Foundation for Montessori Education,null,Private Institution,Designated,NA,1990-04-07,null,2100 Bloor Street West,Unit 13,null,Toronto,Ontario,M6S1M6,Canada,(416) 769-7457,(416) 769-7457,(416) 769-7457
EPMW,Gates College of Business- Culinary & Healthcare,null,Private Institution,Designated,NA,2014-09-12,null,345 Queen St. East,null,null,Sault Ste Marie,Ontario,P6A1Z2,Canada,9053728978,9053728978,9053728978
EPNO,Gates College of Business- Culinary & Healthcare,null,Private Institution,Designated,NA,2016-08-23,null,1135 Landsdowne St.,Suite 201A,null,Peterborough,Ontario,K9J7M2,Canada,9053728978,9053728978,9053728978
EPUL,Gates College of Business- Culinary & Healthcare,null,Private Institution,Designated,NA,1995-04-11,null,1111 Elgin Street W,null,null,Cobourg,Ontario,K9A5H7,Canada,(905) 372-8978,(905) 372-8978,(905) 372-8978
EPEH,Gina's College of Advanced Aesthetices - Waterloo,null,Private Institution,Designated,NA,1988-12-21,null,385 Weber Street North,null,null,Waterloo,Ontario,N2J 3J2,Canada,5198862998,5198862998,5198862998
EPGB,Gina's College of Advanced Aesthetics - Mississauga,null,Private Institution,Designated,NA,1988-12-21,null,3045 Southcreek Rd. Unit 7,null,null,Mississauga,Ontario,L4X2X6,Canada,4166028891,4166028891,4166028891
EQAH,Gina's College of Advanced Aesthetics - Ottawa,null,Private Institution,Designated,NA,1997-01-10,null,215 Dalhousie Street,null,null,Ottawa,Ontario,K1N 7C9,Canada,6137897875,6137897875,6137897875
EPOK,Grand Health Academy,null,Private Institution,Designated,NA,2019-08-16,null,760 King Street East,null,null,Hamilton,Ontario,L8M 1A6,Canada,null,null,null
EQES,Grand Health Academy,null,Private Institution,Designated,NA,2012-11-29,null,574 Concession St.,null,null,Hamilton,Ontario,L8V1B1,Canada,(905) 385-7727,(905) 385-7727,(905) 385-7727
EPAR,Great Lakes Bible College,null,Private Institution,Designated,NA,1988-12-21,null,470 Glenelm Crescent,null,null,Waterloo,Ontario,N2L 5C8,Canada,5198844310,5198844310,5198844310
EPLO,Hamilton School of Careers,null,Private Institution,Designated,NA,2011-02-22,null,553/557 Barton Street E.,null,null,Hamilton,Ontario,L8L2Z2,Canada,(905) 577-9733,(905) 577-9733,(905) 577-9733
EPKL,Harris Institute for the Arts,null,Private Institution,Designated,NA,1990-08-13,null,118 Sherbourne Street,null,null,Toronto,Ontario,M5A 2R2,Canada,4163670178,4163670178,4163670178
EPAS,Heritage Baptist College,null,Private Institution,Designated,NA,1988-12-21,null,175 Holiday Inn Drive,null,null,Cambridge,Ontario,N3C 3T2,Canada,5196512869,5196512869,5196512869
EPMU,Herzing College,null,Private Institution,Designated,NA,2014-08-29,null,1099 Kingston Rd.,Suite 220,null,Pickering,Ontario,L1V1B5,Canada,9054273010,9054273010,9054273010
EPFC,Herzing College,null,Private Institution,Designated,NA,1988-01-12,null,Box 225,1200 St. Laurent Blvd.,Suite 408,Ottawa,Ontario,K1K3B8,Canada,(613) 742-8099,(613) 742-8099,(613) 742-8099
EPMV,Herzing College - Scarborough,null,Private Institution,Designated,NA,2014-08-29,null,1457 McCowan Rd.,Suite 216,null,Scarborough,Ontario,M1S5K7,Canada,4167241053,4167241053,4167241053
EPMY,Herzing College-Ottawa West,null,Private Institution,Designated,Student(s) attending- EI pending de-designation,2015-04-20,null,1825 Woodward Dr.,null,null,Ottawa,Ontario,K2C0P9,Canada,6132256211,6132256211,6132256211
EPAT,Herzing Institutes of Canada,o/a Herzing College,Private Institution,Designated,NA,1988-12-21,null,11 Kodiak Crescent,null,null,Toronto,Ontario,M3J 3E5,Canada,4165996996,4165996996,4165996996
EPAU,Institute for Christian Studies,null,Private Institution,Designated,NA,1988-12-21,null,229 College St.,Suite 200,null,Toronto,Ontario,M5T 1R4,Canada,4169792331,4169792331,4169792331
EPNZ,International Academy of Massage,null,Private Institution,Designated,NA,2017-09-29,null,380 Forest Street,Room 1,null,Ottawa,Ontario,K2B8E6,Canada,613-820-4046,613-820-4046,613-820-4046
EPMA,KLC College Healthcare Business Education-Kingston,null,Private Institution,Designated,NA,2013-04-26,null,734 Arlington Park Place,null,null,Kingston,Ontario,K7M 8H9,Canada,6133846194,6133846194,6133846194
EPLM,KLC College:Healthcare- Business- Education-Kingston,null,Private Institution,Designated,NA,1992-04-16,null,742 Arlington Park Place,null,null,Kingston,Ontario,K7M8H9,Canada,(613) 384-6194,(613) 384-6194,(613) 384-6194
EPCM,KLC College:Healthcare- Business- Education-Richmond Hill,null,Private Institution,Designated,NA,2010-05-18,null,201-9005 Leslie St.,null,null,Richmond Hill- ON,Ontario,L4B1G7,Canada,(888) 732-0326,(888) 732-0326,(888) 732-0326
