,idx,facility_name,facility_type,alternative_name,longitude,latitude,street_addr,city,province,postal_code,provider,filename
5905,5905,Remedy's Rx on Kent,Pharmacy,,-78.7384243389999,44.3548872370001,108 Kent Street West,Kawartha Lakes,ON,K9V2Y4,Province of Ontario,ON_healthcare_facilities.csv
5906,5906,Elizabeth-Bruyere Residence,Pharmacy,,-75.696028639,45.432221057,75 Bruyere Street,Ottawa,ON,K1N5C7,Province of Ontario,ON_healthcare_facilities.csv
5907,5907,Wal-Mart Pharmacy,Pharmacy,,-79.6267028729999,43.786449797,8300 Ontario 27,Vaughan,ON,L4H0R9,Province of Ontario,ON_healthcare_facilities.csv
5908,5908,Wal-Mart Pharmacy,Pharmacy,,-79.255383959,43.8334025230001,5995 Steeles Avenue East,Toronto,ON,M1V5P6,Province of Ontario,ON_healthcare_facilities.csv
5909,5909,Wal-Mart Pharmacy,Pharmacy,,-79.600289394,44.1069145540001,545 Holland Street West,Bradford West Gwillimbury,ON,L3Z0C1,Province of Ontario,ON_healthcare_facilities.csv
5910,5910,Tremount Medical Pharmacy,Pharmacy,,-79.226288489,43.1300484000001,Tremont Drive,St. Catharines,ON,L2T3B2,Province of Ontario,ON_healthcare_facilities.csv
5911,5911,Wal-Mart Pharmacy,Pharmacy,,-81.395102295,44.42223842,5122 Ontario 21,Saugeen Shores,ON,N0H2C0,Province of Ontario,ON_healthcare_facilities.csv
5912,5912,A&j Pharmacy,Pharmacy,,-79.301355772,43.812596817,2020 McNicoll Avenue,Toronto,ON,M1V0B5,Province of Ontario,ON_healthcare_facilities.csv
5913,5913,Wal-Mart Pharmacy,Pharmacy,,-80.548174741,43.5081902050001,335 Farmers Market Road,Waterloo,ON,N2V0A4,Province of Ontario,ON_healthcare_facilities.csv
5914,5914,Wal-Mart Pharmacy,Pharmacy,,-79.8119927929999,43.3377734100001,2065 Fairview Street,Burlington,ON,L7R0B4,Province of Ontario,ON_healthcare_facilities.csv
5915,5915,Loblaw Pharmacy,Pharmacy,,-76.500284806,44.26444222,1162 Division Street,Kingston,ON,K7K0C3,Province of Ontario,ON_healthcare_facilities.csv
5916,5916,Trillium Court,Pharmacy,,-81.620551943,44.181495968,550 Philip Place,Kincardine,ON,N2Z3A6,Province of Ontario,ON_healthcare_facilities.csv
5917,5917,Medicine Shoppe,Pharmacy,,-79.4187875979999,43.6827950890001,515 St Clair Avenue West,Toronto,ON,M6C1A1,Province of Ontario,ON_healthcare_facilities.csv
5918,5918,Elmwood Place,Pharmacy,,-81.2652135179999,42.969482676,46 Elmwood Place,London,ON,N6J1J2,Province of Ontario,ON_healthcare_facilities.csv
5919,5919,Shoppers Drug Mart #630,Pharmacy,,-75.53689659,45.4799604720001,6491 Jeanne D'arc Boulevard,Ottawa,ON,K1C2R1,Province of Ontario,ON_healthcare_facilities.csv
5920,5920,Vital Rx Pharmacy,Pharmacy,,-79.82902123,43.7026019730001,10 Earlsbridge Boulevard,Brampton,ON,L7A3P1,Province of Ontario,ON_healthcare_facilities.csv
5921,5921,Temiskaming Lodge,Pharmacy,,-79.63082324,47.438790001,100 Bruce Street,Temiskaming Shores,ON,P0J1K0,Province of Ontario,ON_healthcare_facilities.csv
5922,5922,Shoppers Drug Mart #1386,Pharmacy,,-79.489286436,43.8603511160001,9980 Dufferin Street,Vaughan,ON,L6A4K5,Province of Ontario,ON_healthcare_facilities.csv
5923,5923,Carerx London,Pharmacy,,-81.2137503989999,42.9351726720001,112 Newbold Court,London,ON,N6E1Z7,Province of Ontario,ON_healthcare_facilities.csv
5924,5924,Shoppers Drug Mart #665,Pharmacy,,-79.444782758,46.317220832,2025 Cassells Street,North Bay,ON,P1B4E1,Province of Ontario,ON_healthcare_facilities.csv
5925,5925,Main Drug Mart,Pharmacy,,-79.257672256,43.789323815,1711 McCowan Road,Toronto,ON,M1S2Y3,Province of Ontario,ON_healthcare_facilities.csv
5926,5926,Smooth Rock Falls Hospital,Pharmacy,,-81.611895325,49.2746341690001,107 Kelly Road,Smooth Rock Falls,ON,P0L2B0,Province of Ontario,ON_healthcare_facilities.csv
5927,5927,Drugstore Pharmacy #4068,Pharmacy,,-79.782571016,43.7077274760001,60 Quarry Edge Drive,Brampton,ON,L6V1K2,Province of Ontario,ON_healthcare_facilities.csv
5928,5928,Metro Pharmacy #555,Pharmacy,,-80.233442043,43.5214755220001,500 Edinburgh Road South,Guelph,ON,N1G4Z1,Province of Ontario,ON_healthcare_facilities.csv
5929,5929,Forest Glade Phacmacy,Pharmacy,,-82.91347847,42.3054905770001,3145 Forest Glade Drive,Windsor,ON,N8R1W6,Province of Ontario,ON_healthcare_facilities.csv
5930,5930,Health Sciences North,Pharmacy,,-80.996627781,46.4679326770001,41 Ramsey Lake Road,Greater Sudbury,ON,P3E5J1,Province of Ontario,ON_healthcare_facilities.csv
5931,5931,Carefree Lodge,Pharmacy,,-79.394115399,43.7850183080001,306 Finch Avenue East,Toronto,ON,M2N4S5,Province of Ontario,ON_healthcare_facilities.csv
5932,5932,Main Drug Mart,Pharmacy,,-79.451054019,43.809885109,7700 Bathurst Street,Vaughan,ON,L4J7Y3,Province of Ontario,ON_healthcare_facilities.csv
5933,5933,Gillingham Pharmacy,Pharmacy,,-79.784933316,43.7034239750001,10 Gillingham Drive,Brampton,ON,L6X5A5,Province of Ontario,ON_healthcare_facilities.csv
5934,5934,Latino Pharmacy,Pharmacy,,-79.618594752,43.5785258610001,79 Dundas Street,Mississauga,ON,L5B1H7,Province of Ontario,ON_healthcare_facilities.csv
5935,5935,Village Square Pharmacy,Pharmacy,,-79.3294486789999,43.794368112,2942 Finch Avenue East,Toronto,ON,M1W2T4,Province of Ontario,ON_healthcare_facilities.csv
5936,5936,Vaughan Neighborhood Pharmacy,Pharmacy,,-79.537037149,43.828741409,3175 Rutherford Road,Vaughan,ON,L4K5Y6,Province of Ontario,ON_healthcare_facilities.csv
5937,5937,Dufferin Central Pharmacy,Pharmacy,,-79.442644005,43.6773633870001,1649 Dufferin Street,Toronto,ON,M6H3L9,Province of Ontario,ON_healthcare_facilities.csv
5938,5938,Shoppers Drug Mart #940,Pharmacy,,-79.3877377859999,43.657104286,555 University Avenue,Toronto,ON,M5G1X8,Province of Ontario,ON_healthcare_facilities.csv
5939,5939,Medical Centre Pharmacy,Pharmacy,,-78.946593471,43.956327758,5959 Anderson Street,Whitby,ON,L1M2E9,Province of Ontario,ON_healthcare_facilities.csv
5940,5940,Paramount Pharmasave,Pharmacy,,-79.794129175,43.1991674860001,1050 Paramount Drive,Hamilton,ON,L8J1P9,Province of Ontario,ON_healthcare_facilities.csv
5941,5941,Loblaw Pharmacy #4229,Pharmacy,,-79.22692409,45.344648783,131 Howland Drive,Huntsville,ON,P1H2P7,Province of Ontario,ON_healthcare_facilities.csv
5942,5942,Greystone Pharmacy,Pharmacy,,-79.253443749,43.725162504,8 Greystone Walk Drive,Toronto,ON,M1K5J2,Province of Ontario,ON_healthcare_facilities.csv
5943,5943,One Community Pharmacy,Pharmacy,,-79.398534089,43.655297885,347 Spadina Avenue,Toronto,ON,M5T2G3,Province of Ontario,ON_healthcare_facilities.csv
5944,5944,Medic Pharmacy,Pharmacy,,-80.288971545,43.3549996900001,246 Dundas Street South,Cambridge,ON,N1R5S2,Province of Ontario,ON_healthcare_facilities.csv
5945,5945,Tsiionkwanonhsote,Pharmacy,,-74.6869488689999,45.0031367240001,70 Kawehnoke Apts. Road,Akwesasne,ON,K6H5R7,Province of Ontario,ON_healthcare_facilities.csv
5946,5946,Apsley Pharmacy,Pharmacy,,-78.087307165,44.755940836,168 Burleigh Street,Apsley,ON,K0L1A0,Province of Ontario,ON_healthcare_facilities.csv
5947,5947,Cedarview Guardian Pharmacy,Pharmacy,,-75.768418148,45.2603935240001,4100 Strandherd Drive,Ottawa,ON,K2J0V2,Province of Ontario,ON_healthcare_facilities.csv
5948,5948,Pharmacie Jean Coutu #484,Pharmacy,,-74.6088163909999,45.59866923,1062 Ghislain Street,Hawkesbury,ON,K6A3B2,Province of Ontario,ON_healthcare_facilities.csv
5949,5949,Centennial Pharmacy,Pharmacy,,-77.979563297,44.3823680770001,2375 County Rd45,Norwood,ON,K0L2V0,Province of Ontario,ON_healthcare_facilities.csv
5950,5950,Casey's Pharmacy,Pharmacy,,-80.298418848,43.347249688,115 Christopher Drive,Cambridge,ON,N1R4S1,Province of Ontario,ON_healthcare_facilities.csv
5951,5951,Orleans Pharmacy,Pharmacy,,-75.496393875,45.4587667700001,4275 Innes Road,Ottawa,ON,K1C1T1,Province of Ontario,ON_healthcare_facilities.csv
5952,5952,Niagara Health System,Pharmacy,,-79.2488718829999,42.9801202720001,65 Third Street,Welland,ON,L3B4W6,Province of Ontario,ON_healthcare_facilities.csv
5953,5953,St Gabriel Medical Pharmacy,Pharmacy,,-79.381315894,43.768547805,650 Sheppard Avenue East,Toronto,ON,M2K3E4,Province of Ontario,ON_healthcare_facilities.csv
5954,5954,Vina Pharmacy,Pharmacy,,-79.4364300999999,43.64091288,1460 Queen Street West,Toronto,ON,M6K1M2,Province of Ontario,ON_healthcare_facilities.csv
5955,5955,Allergom Allergy Extracts Inc,Pharmacy,,-75.7817515579999,45.330909236,139 Greenbank Road,Ottawa,ON,K2H9A5,Province of Ontario,ON_healthcare_facilities.csv
5956,5956,Vira Laboratories,Pharmacy,,-75.6908367359999,45.4181879550001,256 Elgin Street,Ottawa,ON,K2P1L9,Province of Ontario,ON_healthcare_facilities.csv
5957,5957,St Mary Health Centre Pharmacy,Pharmacy,,-75.4545709619999,45.468595973,2010 Trim Road,Ottawa,ON,K4A0G4,Province of Ontario,ON_healthcare_facilities.csv
5958,5958,"Greenbaum, Joseph Dr",Pharmacy,,-79.871131804,43.2498238910001,25 Charlton Avenue East,Hamilton,ON,L8N1Y2,Province of Ontario,ON_healthcare_facilities.csv
5959,5959,Main Drug Mart,Pharmacy,,-79.525438734,43.702849487,2160 Weston Road,Toronto,ON,M9N1X6,Province of Ontario,ON_healthcare_facilities.csv
5960,5960,O.P. Laboratories,Pharmacy,,-79.1926818329999,43.766547614,4125 Lawrence Avenue East,Toronto,ON,M1E2S2,Province of Ontario,ON_healthcare_facilities.csv
5961,5961,Main Drug Mart,Pharmacy,,-79.278705354,43.688788796,2560 Gerrard Street East,Toronto,ON,M1N1W8,Province of Ontario,ON_healthcare_facilities.csv
5962,5962,Zurich Pharmacy,Pharmacy,,-81.6250256719999,43.421587937,11 Goshen Street North,Zurich,ON,N0M2T0,Province of Ontario,ON_healthcare_facilities.csv
5963,5963,Wellcare Union Medical Phcy,Pharmacy,,-79.492274025,43.722337392,1263 Wilson Avenue,Toronto,ON,M3M3G3,Province of Ontario,ON_healthcare_facilities.csv
5964,5964,Dom's Pharmacy,Pharmacy,,-79.3386965829999,43.8071237140001,3630 Victoria Park Avenue,Toronto,ON,M2H3B2,Province of Ontario,ON_healthcare_facilities.csv
5965,5965,Allergy & Asthma Service,Pharmacy,,-79.448021141,44.061785453,712 Davis Drive,Newmarket,ON,L3Y8C3,Province of Ontario,ON_healthcare_facilities.csv
5966,5966,Whitby Community Ida,Pharmacy,,-78.938438963,43.899542749,701 Rossland Road East,Whitby,ON,L1N8Y9,Province of Ontario,ON_healthcare_facilities.csv
5967,5967,Shoppers Drug Mart #1388,Pharmacy,,-79.289424066,43.7840117120001,2330 Kennedy Road,Toronto,ON,M1T3H1,Province of Ontario,ON_healthcare_facilities.csv
5968,5968,"Katz, Mortimer Dr",Pharmacy,,-75.6631174249999,45.3945022520001,2020 Alta Vista Drive,Ottawa,ON,K1H7L1,Province of Ontario,ON_healthcare_facilities.csv
5969,5969,Nanaksar Pharmacy,Pharmacy,,-79.7359037959999,43.6503064680001,511 Raylawson Boulevard,Brampton,ON,L6Y0N2,Province of Ontario,ON_healthcare_facilities.csv
5970,5970,Appleby Pharmacy,Pharmacy,,-79.7898378899999,43.3928821200001,1960 Appleby Line,Burlington,ON,L7L0B7,Province of Ontario,ON_healthcare_facilities.csv
5971,5971,Michael Alexander Med Profess,Pharmacy,,-79.11032125,43.1052017000001,4728 Dorchester Road,Niagara Falls,ON,L2E7H9,Province of Ontario,ON_healthcare_facilities.csv
5972,5972,Wingwin Laboratories,Pharmacy,,-79.33618158,43.775414309,2035 Sheppard Avenue East,Toronto,ON,M2J0A8,Province of Ontario,ON_healthcare_facilities.csv
5973,5973,Shoppers Drug Mart #664,Pharmacy,,-79.448818756,46.2838210260001,276 Lakeshore Drive,North Bay,ON,P1A2C2,Province of Ontario,ON_healthcare_facilities.csv
5974,5974,Galvtex Corporation,Pharmacy,,-75.625016412,45.401717755,1929 Russell Road,Ottawa,ON,K1G4G3,Province of Ontario,ON_healthcare_facilities.csv
5975,5975,Amican Laboratories Inc,Pharmacy,,-79.7368381919999,43.5995416590001,6517 Mississauga Road,Mississauga,ON,L5N1A6,Province of Ontario,ON_healthcare_facilities.csv
5976,5976,Progress Place Pharmacy,Pharmacy,,-79.235866948,43.781008414,885 Progress Avenue,Toronto,ON,M1H3G3,Province of Ontario,ON_healthcare_facilities.csv
5977,5977,Molot John Dr,Pharmacy,,-75.661521422,45.368013547,1935 Bank Street,Ottawa,ON,K1V8A3,Province of Ontario,ON_healthcare_facilities.csv
5978,5978,Sunderland Pharmacy Ltd,Pharmacy,,-79.067465937,44.262411806,103 River Street,Sunderland,ON,L0C1H0,Province of Ontario,ON_healthcare_facilities.csv
5979,5979,Nor-Arm Pharmacy,Pharmacy,,-79.488795827,43.7644657000001,1280 Finch Avenue West,Toronto,ON,M3J3K6,Province of Ontario,ON_healthcare_facilities.csv
5980,5980,Aylest Allergy Laboratory Ltd,Pharmacy,,-79.517858826,43.645772478,3267 Bloor Street West,Toronto,ON,M8X1E2,Province of Ontario,ON_healthcare_facilities.csv
5981,5981,Windsor Allergy Extracts,Pharmacy,,-83.0106958,42.3101405730001,1407 Ottawa Street,Windsor,ON,N8X2G1,Province of Ontario,ON_healthcare_facilities.csv
5982,5982,Medicarlab Diagnostic Lab Ltd,Pharmacy,,-79.5605669399999,43.646556376,400 The East Mall,Toronto,ON,M9B3Z9,Province of Ontario,ON_healthcare_facilities.csv
5983,5983,Sobey's Pharmacy #7249,Pharmacy,,-79.3720481949999,44.908429202,255 Edward Street,Gravenhurst,ON,P1P1K8,Province of Ontario,ON_healthcare_facilities.csv
5984,5984,Metro Pharmacy #516,Pharmacy,,-79.705370868,43.447279334,280 North Service Road,Oakville,ON,L6M2S2,Province of Ontario,ON_healthcare_facilities.csv
5985,5985,Vidal Pharmacy Inc,Pharmacy,,-82.406599273,42.9611143180001,373 Vidal Street,Sarnia,ON,N7T2V3,Province of Ontario,ON_healthcare_facilities.csv
5986,5986,Huron Heights Pharmasave,Pharmacy,,-81.217117807,43.020299687,1295 Highbury Avenue North,London,ON,N5Y5L3,Province of Ontario,ON_healthcare_facilities.csv
5987,5987,Don-Al Lab Services Ltd,Pharmacy,,-79.3246781729999,43.7408534030001,1200 Lawrence Avenue East,Toronto,ON,M3A1C1,Province of Ontario,ON_healthcare_facilities.csv
5988,5988,"Day, James H Dr",Pharmacy,,-76.493521,44.223751414,76 Stuart Street,Kingston,ON,K7L2V7,Province of Ontario,ON_healthcare_facilities.csv
5989,5989,Brockville Medical Pharmacy,Pharmacy,,-75.7022933709999,44.5917460110001,100 Strowger Boulevard,Brockville,ON,K6V5J9,Province of Ontario,ON_healthcare_facilities.csv
5990,5990,Loblaw Pharmacy #1058,Pharmacy,,-78.961879072,43.916063551,200 Taunton Road West,Whitby,ON,L1R3H8,Province of Ontario,ON_healthcare_facilities.csv
5991,5991,Mavis Pharmacy,Pharmacy,,-79.653547163,43.5764148590001,790 Burnhamthorpe Road,Mississauga,ON,L5C4G3,Province of Ontario,ON_healthcare_facilities.csv
5992,5992,Loblaw Pharmacy # 1154,Pharmacy,,-79.449803505,43.6556292820001,2280 Dundas Street West,Toronto,ON,M6R1X4,Province of Ontario,ON_healthcare_facilities.csv
5993,5993,Pinecrest Manor,Pharmacy,,-81.510714687,43.9557915350001,399 Bob Street,Lucknow,ON,N0G2H0,Province of Ontario,ON_healthcare_facilities.csv
5994,5994,The Chase Pharmacy,Pharmacy,,-79.700987577,43.5651985550001,1675 The Chase,Mississauga,ON,L5M5A7,Province of Ontario,ON_healthcare_facilities.csv
5995,5995,Akron Pharmacy,Pharmacy,,-79.487660714,43.617564574,2318 Lake Shore Boulevard West,Toronto,ON,M8V1B5,Province of Ontario,ON_healthcare_facilities.csv
5996,5996,Shoppers Drug Mart #955,Pharmacy,,-79.469600943,44.0034923420001,15408 Yonge Street,Aurora,ON,L4G1N9,Province of Ontario,ON_healthcare_facilities.csv
5997,5997,Sobeys Pharmacy #7506,Pharmacy,,-82.184368153,42.3925826290001,215 Park Avenue West,Chatham-Kent,ON,N7M1W3,Province of Ontario,ON_healthcare_facilities.csv
5998,5998,Stouffville Ida Pharmacy,Pharmacy,,-79.248716169,43.971163947,6212 Main Street,Whitchurch-Stouffville,ON,L4A2S5,Province of Ontario,ON_healthcare_facilities.csv
5999,5999,Owen Hill Care Community,Pharmacy,,-79.690216049,44.395116799,130 Owen Street,Barrie,ON,L4M3H7,Province of Ontario,ON_healthcare_facilities.csv
6000,6000,Shoppers Drug Mart #507,Pharmacy,,-79.5761507399999,43.591467865,1077 North Service Road,Mississauga,ON,L4Y1A6,Province of Ontario,ON_healthcare_facilities.csv
6001,6001,Rutherford Guardian Drugs,Pharmacy,,-79.606520469,43.814333203,5283 Rutherford Road,Vaughan,ON,L4H2T2,Province of Ontario,ON_healthcare_facilities.csv
6002,6002,York Downs Pharmacy,Pharmacy,,-79.436240109,43.7448580990001,3910 Bathurst Street,Toronto,ON,M3H3N8,Province of Ontario,ON_healthcare_facilities.csv
6003,6003,Medical Arts Dispensary of Ott,Pharmacy,,-75.6890309309999,45.3694715460001,2865 Riverside Drive,Ottawa,ON,K1V8N5,Province of Ontario,ON_healthcare_facilities.csv
6004,6004,Main Health Pharmacy,Pharmacy,,-79.851914498,43.250581692,460 Main Street East,Hamilton,ON,L8N1K4,Province of Ontario,ON_healthcare_facilities.csv
6005,6005,Agincourt Drug Mart,Pharmacy,,-79.2683308589999,43.7870069140001,2020 Brimley Road,Toronto,ON,M1S4R7,Province of Ontario,ON_healthcare_facilities.csv
6006,6006,Sobeys Pharmacy #7217,Pharmacy,,-75.8960253929999,45.2922574240001,700 Terry Fox Drive,Ottawa,ON,K2L4H4,Province of Ontario,ON_healthcare_facilities.csv
6007,6007,Theodore Pharmacy,Pharmacy,,-79.306954865,43.713663399,1450 O'connor Drive,Toronto,ON,M4B2T8,Province of Ontario,ON_healthcare_facilities.csv
6008,6008,Hills Pharmacy,Pharmacy,,-80.982157512,42.7732126540001,35 Talbot Street East,Aylmer,ON,N5H1H3,Province of Ontario,ON_healthcare_facilities.csv
6009,6009,Lyan Pharmacy,Pharmacy,,-75.708029041,45.410316853,752 Somerset Street West,Ottawa,ON,K1R6P8,Province of Ontario,ON_healthcare_facilities.csv
6010,6010,Health Care Mart,Pharmacy,,-79.4260152969999,43.6425982810001,1173 Queen Street West,Toronto,ON,M6J1J4,Province of Ontario,ON_healthcare_facilities.csv
6011,6011,King City Lodge,Pharmacy,,-79.528146555,43.9286988260001,R.R. 1,King City,ON,L0G1K0,Province of Ontario,ON_healthcare_facilities.csv
6012,6012,Village Pharmacy,Pharmacy,,-80.922224864,43.566133397,8 Main Street North,Milverton,ON,N0K1M0,Province of Ontario,ON_healthcare_facilities.csv
6013,6013,Prescription Shop,Pharmacy,,-81.255036318,43.001268382,268 Grosvenor Street,London,ON,N6A4V2,Province of Ontario,ON_healthcare_facilities.csv
6014,6014,Minden Pharmasave,Pharmacy,,-78.724157287,44.925204836,110 Bobcaygeon Road,Minden,ON,K0M2K0,Province of Ontario,ON_healthcare_facilities.csv
6015,6015,Rymal Gage Pharmacy,Pharmacy,,-79.852260293,43.1929908820001,905 Rymal Road East,Hamilton,ON,L8W3M2,Province of Ontario,ON_healthcare_facilities.csv
6016,6016,The Medicine Shoppe Phrmc 360,Pharmacy,,-94.5217570039999,49.7656776360001,700 Lakeview Drive,Kenora,ON,P9N3P7,Province of Ontario,ON_healthcare_facilities.csv
6017,6017,Pharmassist,Pharmacy,,-79.391256504,43.8545441200001,55 West Beaver Creek Road,Richmond Hill,ON,L4B1K5,Province of Ontario,ON_healthcare_facilities.csv
6018,6018,Millcreek Pharmacy,Pharmacy,,-79.759880499,43.597425458,6981 Millcreek Drive,Mississauga,ON,L5N1N3,Province of Ontario,ON_healthcare_facilities.csv
6019,6019,Westdale Wellness Pharmacy,Pharmacy,,-79.897889213,43.2598239920001,701 Main Street West,Hamilton,ON,L8P1H1,Province of Ontario,ON_healthcare_facilities.csv
6020,6020,Sobeys Pharmacy #7216,Pharmacy,,-82.867600056,42.3064963800001,19 Amy Croft Drive,Windsor,ON,N9K1C7,Province of Ontario,ON_healthcare_facilities.csv
6021,6021,Jag Extracts Ltd,Pharmacy,,-79.472008622,43.7664573010001,2 Champagne Drive,Toronto,ON,M3J2C5,Province of Ontario,ON_healthcare_facilities.csv
6022,6022,Wal-Mart Pharmacy,Pharmacy,,-74.743184189,45.0236125260001,420 Ninth Street,Cornwall,ON,K2J0B3,Province of Ontario,ON_healthcare_facilities.csv
6023,6023,Caledonia Medical Pharmacy,Pharmacy,,-79.962595216,43.060235053,370 Argyle Street South,Caledonia,ON,N3W2N2,Province of Ontario,ON_healthcare_facilities.csv
6024,6024,Matheson Pharmacy,Pharmacy,,-79.259522079,42.891361955,427 Steele Street,Port Colborne,ON,L3K4Y2,Province of Ontario,ON_healthcare_facilities.csv
6025,6025,Shoppers Drug Mart #1066,Pharmacy,,-81.216289804,42.9807773800001,510 Hamilton Road,London,ON,N5Z1S4,Province of Ontario,ON_healthcare_facilities.csv
6026,6026,Queen's Square Pharmacy,Pharmacy,,-78.74180604,44.352965237,86 Russell Street West,Kawartha Lakes,ON,K9V6A5,Province of Ontario,ON_healthcare_facilities.csv
6027,6027,Oak Terrace,Pharmacy,,-79.431264885,44.603024147,291 Mississauga Street West,Orillia,ON,L3V3B9,Province of Ontario,ON_healthcare_facilities.csv
6028,6028,Port Hope Pharmasave,Pharmacy,,-78.294236661,43.953903688,60 Ontario Street,Port Hope,ON,L1A2T8,Province of Ontario,ON_healthcare_facilities.csv
6029,6029,Wal-Mart Pharmacy,Pharmacy,,-79.2589661549999,43.7767742130001,300 Borough Drive,Toronto,ON,M1P4P5,Province of Ontario,ON_healthcare_facilities.csv
