idx,facility_name,facility_type,health_authority,longitude,latitude,province,phone,email,website,provider
769,Pharmacy Services,Pharmacies,Save-On-Foods,-119.486631,49.850239,BC,2508606646.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
770,Pharmacy Services,Pharmacies,Save-On-Foods,-123.078865,49.090224,BC,6049464474.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
771,Pharmacy Services,Pharmacies,Save-On-Foods,-122.795009,49.2769,BC,6044648811.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
772,Pharmacy Services,Pharmacies,Save-On-Foods,-122.890394,49.130674,BC,6045967784.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
773,Pharmacy Services,Pharmacies,Save-On-Foods,-128.650495,54.050654,BC,2506327262.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
774,Pharmacy Services,Pharmacies,Save-On-Foods,-122.845502,49.135886,BC,6045996702.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
775,Pharmacy Services,Pharmacies,Save-On-Foods,-122.778102,53.868809,BC,2509643839.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
776,Pharmacy Services,Pharmacies,Save-On-Foods,-122.637659,49.163084,BC,6048820883.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
777,Pharmacy Services,Pharmacies,Save-On-Foods,-123.109167,49.323908,BC,6049852150.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
778,Pharmacy Services,Pharmacies,Save-On-Foods,-122.782195,53.920157,BC,2505642168.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
779,Pharmacy Services,Pharmacies,Save-On-Foods,-123.380792,48.432322,BC,2503890131.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
780,Pharmacy Services,Pharmacies,Save-On-Foods,-122.956432,49.218624,BC,6045401389.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
781,Pharmacy Services,Pharmacies,Save-On-Foods,-122.495387,49.059923,BC,6046076550.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
782,Pharmacy Services,Pharmacies,Save-On-Foods,-115.753649,49.516397,BC,2504895711.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
783,Pharmacy Services,Pharmacies,Save-On-Foods,-123.094082,49.133312,BC,6044481203.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
784,Pharmacy Services,Pharmacies,Save-On-Foods,-122.661808,49.119029,BC,6045325833.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
785,Pharmacy Services,Pharmacies,Save-On-Foods,-119.298499,50.69431,BC,2508326551.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
786,Pharmacy Services,Pharmacies,Save-On-Foods,-121.305698,51.596638,BC,2503952139.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
787,Pharmacy Services,Pharmacies,Save-On-Foods,-122.223983,49.045782,BC,6048519626.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
788,Pharmacy Services,Pharmacies,Save-On-Foods,-122.318504,49.050298,BC,6048546293.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
789,Pharmacy Services,Pharmacies,Save-On-Foods,-125.249462,50.029134,BC,2502861532.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
790,Pharmacy Services,Pharmacies,Save-On-Foods,-121.954009,49.169362,BC,6047929156.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
791,Pharmacy Services,Pharmacies,Save-On-Foods,-123.498894,48.459027,BC,2504750438.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
792,Pharmacy Services,Pharmacies,Save-On-Foods,-120.340217,50.771258,BC,2505795218.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
793,Pharmacy Services,Pharmacies,Save-On-Foods,-124.34398,49.330779,BC,2502483260.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
794,Pharmacy Services,Pharmacies,Save-On-Foods,-119.593304,49.501136,BC,2504923455.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
795,Pharmacy Services,Pharmacies,Save-On-Foods,-122.760717,53.910442,BC,2505610240.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
796,Pharmacy Services,Pharmacies,Save-On-Foods,-122.79018,53.988869,BC,2509622662.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
797,Pharmacy Services,Pharmacies,Save-On-Foods,-122.506846,52.973408,BC,2509922291.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
798,Pharmacy Services,Pharmacies,Save-On-Foods,-123.152253,49.701606,BC,6048150743.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
799,Pharmacy Services,Pharmacies,Save-On-Foods,-128.594998,54.517028,BC,2506354021.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
800,Pharmacy Services,Pharmacies,Save-On-Foods,-123.114731,49.264782,BC,6048767085.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
801,Pharmacy Services,Pharmacies,Save-On-Foods,-123.235689,49.25501,BC,6042215152.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
802,Pharmacy Services,Pharmacies,Save-On-Foods,-119.266654,50.283591,BC,2505584854.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
803,Pharmacy Services,Pharmacies,Save-On-Foods,-122.13565,52.12837,BC,2503927266.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
804,Pharmacy Services,Pharmacies,Save-On-Foods,-123.070136,49.023435,BC,6049430514.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
805,Pharmacy Services,Pharmacies,Save-On-Foods,-130.329229,54.309415,BC,2506249032.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
806,Pharmacy Services,Pharmacies,Save-On-Foods,-122.921773,49.213484,BC,6045206087.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
807,Pharmacy Services,Pharmacies,Save-On-Foods,-122.892862,49.22475,BC,6045232583.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
808,Pharmacy Services,Pharmacies,Save-On-Foods,-122.844932,49.189566,BC,6049308773.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
809,Pharmacy Services,Pharmacies,Save-On-Foods,-122.801691,49.032523,BC,6045364522.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
810,Pharmacy Services,Pharmacies,Save-On-Foods,-122.731919,49.119722,BC,6045757164.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
811,Pharmacy Services,Pharmacies,Save-On-Foods,-122.703395,49.124222,BC,6045741231.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
812,Pharmacy Services,Pharmacies,Save-On-Foods,-123.96811,49.190951,BC,2507291091.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
813,Pharmacy Services,Pharmacies,Save-On-Foods,-122.662128,49.107052,BC,6045330400.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
814,Pharmacy Services,Pharmacies,Save-On-Foods,-122.980042,49.198574,BC,6044336314.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
815,Pharmacy Services,Pharmacies,Save-On-Foods,-123.09753,49.321369,BC,6049832299.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
816,Pharmacy Services,Pharmacies,Save-On-Foods,-123.075831,49.248963,BC,6047083922.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
817,Pharmacy Services,Pharmacies,Save-On-Foods,-122.799243,49.166972,BC,6049301060.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
818,Pharmacy Services,Pharmacies,Save-On-Foods,-119.441256,49.915513,BC,2507129581.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
819,Pharmacy Services,Pharmacies,Save-On-Foods,-118.44102,49.033563,BC,2504423147.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
820,Pharmacy Services,Pharmacies,Save-On-Foods,-115.05899,49.504854,BC,2504237704.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
821,Pharmacy Services,Pharmacies,Save-On-Foods,-123.395887,48.454453,BC,2503861641.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
822,Pharmacy Services,Pharmacies,Save-On-Foods,-123.402107,48.648273,BC,2506566659.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
823,Pharmacy Services,Pharmacies,Save-On-Foods,-123.323728,48.431038,BC,2503700772.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
824,Pharmacy Services,Pharmacies,Save-On-Foods,-122.698102,58.806558,BC,2502338914.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
825,Pharmacy Services,Pharmacies,Save-On-Foods,-122.691143,49.230617,BC,6044650426.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
826,Pharmacy Services,Pharmacies,Save-On-Foods,-124.79852,49.244113,BC,2507236204.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
827,Pharmacy Services,Pharmacies,Save-On-Foods,-124.516375,49.842458,BC,6044852629.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
828,Pharmacy Services,Pharmacies,Save-On-Foods,-116.51736,49.10536,BC,2504280030.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
829,Pharmacy Services,Pharmacies,Save-On-Foods,-123.699921,48.775344,BC,2507463655.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
830,Pharmacy Services,Pharmacies,Save-On-Foods,-122.817244,49.24872,BC,6049310503.0,,https://www.saveonfoods.com/sm/pickup/rsid/987/pharmacy-services,Province of British Columbia
831,Pharmacy Services,Pharmacies,Fraser Pharmacy,-123.090699,49.226066,BC,6043258288.0,,,Province of British Columbia
832,Pharmacy Services,Pharmacies,SRx Pharmacy Solutions,-123.115266,49.258027,BC,6044283025.0,,https://srxhealth.ca/en/pharmacy/,Province of British Columbia
833,Pharmacy Services,Pharmacies,SRx Pharmacy Solutions,-119.49446,49.890264,BC,2507176600.0,,https://srxhealth.ca/en/pharmacy/,Province of British Columbia
834,Pharmacy Services,Pharmacies,SRx Pharmacy Solutions,-123.69859,48.78465,BC,2507480137.0,,https://srxhealth.ca/en/pharmacy/,Province of British Columbia
835,Pharmacy Services,Pharmacies,Langdon Pharmacy,-122.331146,49.050807,BC,6047467088.0,,https://www.pharmachoice.com/locations/langdon-pharmacy/,Province of British Columbia
836,Pharmacy Services,Pharmacies,Viva Care,-122.799227,49.126568,BC,7782184102.0,,https://vivacare.ca/services/pharmacy/,Province of British Columbia
837,Pharmacy Services,Pharmacies,Viva Care,-122.809736,49.191282,BC,7782932273.0,,https://vivacare.ca/services/pharmacy/,Province of British Columbia
838,Pharmacy Services,Pharmacies,Viva Care,-122.890471,49.118166,BC,6045999442.0,,https://vivacare.ca/locations/delta-bc/,Province of British Columbia
839,Pharmacy Services,Pharmacies,Medisave Pharmacy,-122.867242,49.126831,BC,6045017719.0,,http://rx.medisavepharmacy.ca/,Province of British Columbia
840,Pharmacy Services,Pharmacies,Medisave Pharmacy,-122.888768,49.151768,BC,6045011114.0,,http://rx.medisavepharmacy.ca/,Province of British Columbia
841,Pharmacy Services,Pharmacies,Medisave Pharmacy,-123.133093,49.172051,BC,6042320811.0,,http://rx.medisavepharmacy.ca/,Province of British Columbia
842,Pharmacy Services,Pharmacies,Medisave Pharmacy,-122.845728,49.149205,BC,6045995403.0,,http://rx.medisavepharmacy.ca/,Province of British Columbia
843,Pharmacy Services,Pharmacies,Fort Nelson Pharmacy,-122.700345,58.805002,BC,2507742323.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/fort-nelson/fort-nelson-pharmacy-7003591,Province of British Columbia
844,Pharmacy Services,Pharmacies,Glover Remedy'sRx Drug Mart,-122.65072,49.108106,BC,6045348686.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/langley/rx-drug-mart-glover-7041830,Province of British Columbia
845,Pharmacy Services,Pharmacies,Grove Pharmacy,-122.633882,49.162361,BC,7782981000.0,rx@grovepharmacylangley.com,https://grovepharmacy.ca/,Province of British Columbia
846,Pharmacy Services,Pharmacies,All Cure Pharmacy,-122.867882,49.141031,BC,7785922500.0,,,Province of British Columbia
847,Pharmacy Services,Pharmacies,Aldergrove Community Pharmacy,-122.473336,49.058208,BC,6046077404.0,aldergroveida@hotmail.com,https://www.guardian-ida-remedysrx.ca/en/british-columbia/aldergrove/aldergrove-community-pharmacy-ida-7008561,Province of British Columbia
848,Pharmacy Services,Pharmacies,Harvard Pharmacy,-123.093794,49.257973,BC,6048750200.0,,,Province of British Columbia
849,Pharmacy Services,Pharmacies,Hanin Pharmacy,-122.892625,49.243435,BC,6049397880.0,,,Province of British Columbia
850,Pharmacy Services,Pharmacies,Gourlay's Golden Pharmacy,-116.966329,51.296757,BC,2503448600.0,gourlaysgolden@pharmachoice.ca,https://www.pharmachoice.com/locations/gourlays-golden-pharmacy/,Province of British Columbia
851,Pharmacy Services,Pharmacies,Glen Pharmacy,-122.8017,49.282312,BC,6049445500.0,glenpharmacy@gmail.com,http://glenpharmacy.ca/,Province of British Columbia
852,Pharmacy Services,Pharmacies,Pharmasave,-124.994761,49.685858,BC,2503349311.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
853,Pharmacy Services,Pharmacies,Pharmasave,-122.798666,49.104505,BC,6043036343.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
854,Pharmacy Services,Pharmacies,Pharmasave,-120.335085,50.676686,BC,2503742216.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
855,Pharmacy Services,Pharmacies,Pharmasave,-118.212134,49.043346,BC,2504472658.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
856,Pharmacy Services,Pharmacies,Pharmasave,-124.943463,49.688549,BC,2503394563.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
857,Pharmacy Services,Pharmacies,Pharmasave,-122.915892,49.200189,BC,6045255607.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
858,Pharmacy Services,Pharmacies,Pharmasave,-116.511767,49.09551,BC,2504289080.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
859,Pharmacy Services,Pharmacies,Pharmasave,-123.499522,48.8525,BC,2505375534.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
860,Pharmacy Services,Pharmacies,Pharmasave,-123.708333,48.779144,BC,2507485252.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
861,Pharmacy Services,Pharmacies,Pharmasave,-123.136678,49.139728,BC,6042412898.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
862,Pharmacy Services,Pharmacies,Pharmasave,-124.441695,49.34587,BC,2507523011.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
863,Pharmacy Services,Pharmacies,Pharmasave,-123.428259,48.447883,BC,2503885051.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
864,Pharmacy Services,Pharmacies,Pharmasave,-122.779191,49.046463,BC,6045312690.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
865,Pharmacy Services,Pharmacies,Pharmasave,-124.30525,49.32027,BC,2509510227.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
866,Pharmacy Services,Pharmacies,Pharmasave,-121.443345,49.378892,BC,6048692486.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
867,Pharmacy Services,Pharmacies,Pharmasave,-117.708936,49.09587,BC,2503683364.0,,https://pharmasave.com/health/pharmacy-services/,Province of British Columbia
