X,Y,OBJECTID,FOLDERTYPE,DESCRIPTION,STATUS,ISSUEDATE,PROPERTYADDRESS
609819.718999999575317,4815821.5555,1307,RN,Residential Dwelling (New/Add) Building,Issued,2016-05-30T11:05:01.000Z,397 Claremont Cres 
605226.3185,4813233.3055,1225,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-01-12T11:33:12.000Z,1178 Kelsey Crt Unit 35 
607893.532499999739,4811110.705499999225,1688,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-01-26T10:59:55.000Z,215 William St 
603224.085,4807291.1135,1647,CP,Conditional / Part Building,Issued,2018-10-19T15:52:08.000Z,2245 Speers Rd Unit NS 
601325.650000000372529,4814492.992499999702,1240,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-16T18:42:08.000Z,3276 Cloise Way 
606771.980499999597669,4811562.0055,1791,RN,Residential Dwelling (New/Add) Building,Issued,2018-08-16T17:46:23.000Z,49 Glenmanor Dr 
605716.347500000149012,4812747.461,1644,RS,Residential (Secondary) Building,Issued,2012-10-17T14:56:49.000Z,142 Ridge Dr 
607640.310499999672174,4811225.56,1421,CA,Commercial (Alt/Imp) Building,Issued,2018-07-24T16:02:48.000Z,193 Church St 
602321.367499999701977,4815414.14399999939,1471,RN,Residential Dwelling (New/Add) Building,Conditional,2017-10-16T14:20:18.000Z,3188 Daniel Way 
604188.006,4807543.038499999791,1833,RN,Residential Dwelling (New/Add) Building,Conditional,2018-03-15T13:27:31.000Z,461 Seaton Dr 
605181.344499999657273,4813738.812,1296,SA,Institutional (Alt/Imp) Building,Issued,2017-03-02T10:48:32.000Z,1430 Trafalgar Rd 
606003.734000000171363,4812686.20099999942,1722,RN,Residential Dwelling (New/Add) Building,Issued,2018-12-05T17:34:55.000Z,1065 Pearson Dr 
606456.584499999880791,4819130.0535,1467,DA,Industrial (Alt/Imp) Building,Issued,2017-09-13T16:00:28.000Z,2552 Bristol Cir 
601400.008500000461936,4814431.89,1616,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-05T17:12:24.000Z,327 John Cramp Path 
605181.344499999657273,4813738.812,1293,CA,Commercial (Alt/Imp) Building,Issued,2018-03-29T13:22:27.000Z,1430 Trafalgar Rd 
605327.372499999590218,4807834.175499999896,1127,RN,Residential Dwelling (New/Add) Building,Issued,2018-10-18T09:25:04.000Z,265 Savoy Cres 
606038.263500000350177,4809049.920499999076,1597,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-10-29T12:33:37.000Z,574 Rebecca St 
609433.5345,4816092.386499999091,1830,CA,Commercial (Alt/Imp) Building,Issued,2015-08-06T16:36:04.000Z,2360 Cornwall Rd 
598433.588999999687076,4808809.7335,1407,RS,Residential (Secondary) Building,Issued,2019-06-05T09:04:34.000Z,3278 Saltaire Cres 
606944.21100000012666,4811771.639,1242,RN,Residential Dwelling (New/Add) Building,Issued,2016-10-21T15:20:31.000Z,371 River Side Dr 
608350.173000000417233,4811536.6815,1279,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-09-26T09:37:19.000Z,38 Second St 
605018.373499999754131,4806564.232,1506,DP,Demolition,Issued,2016-05-12T15:56:34.000Z,2072 Salvator Blvd 
604846.064000000245869,4805988.582,1140,PS,Plumbing Only,Issued,2017-06-19T08:55:21.000Z,2220 Lakeshore Rd W 
605847.708499999716878,4812570.343499999493,1265,RN,Residential Dwelling (New/Add) Building,Issued,2018-05-29T13:17:40.000Z,1078 Churchill Ave 
605871.088499999605119,4813002.911499999464,1704,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-11-21T14:46:58.000Z,181 Ryerson Rd 
605252.6705,4808973.220499999821,1636,RN,Residential Dwelling (New/Add) Building,Issued,2019-02-19T14:27:16.000Z,471 Willis Dr 
607915.085,4811174.221499999985,1048,DP,Demolition,Issued,2019-04-03T16:23:08.000Z,72 Dunn St 
602284.705500000156462,4815382.793,1310,RN,Residential Dwelling (New/Add) Building,Conditional,2017-10-16T14:32:48.000Z,10 Threshing Mill Blvd 
604526.650999999605119,4808181.19099999964,1438,RN,Residential Dwelling (New/Add) Building,Issued,2018-10-29T10:56:02.000Z,1393 Bridge Rd 
604049.980000000447035,4804986.664,1434,RS,Residential (Secondary) Building,Issued,2017-07-07T16:15:00.000Z,3055 Lakeshore Rd W 
601436.975499999709427,4814606.5225,1404,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-18T10:57:29.000Z,284 Harold Dent Trail 
607835.96,4810921.2025,1183,RA,Residential Dwelling (Alt/Imp) Building,Issued,2012-12-03T14:20:11.000Z,148 William St 
605375.9605,4816540.40599999949,1985,RS,Residential (Secondary) Building,Issued,2018-08-23T12:32:33.000Z,2279 North Ridge Trail 
602177.119,4814406.78299999982,1764,CA,Commercial (Alt/Imp) Building,Issued,2015-10-07T14:44:13.000Z,3064 Preserve Dr  
607484.949,4811863.534,1436,AA,Residential Apartment (Alt/Imp) Building,Issued,2016-02-11T14:56:40.000Z,265 Reynolds St 
602284.014000000432134,4815657.68899999931,1461,RN,Residential Dwelling (New/Add) Building,Conditional,2017-10-20T08:42:02.000Z,81 Threshing Mill Blvd 
602407.418499999679625,4815425.2695,1008,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-31T11:57:44.000Z,3163 Daniel Way 
608128.392,4816946.413499999791,1199,MS,Miscellaneous Building,Issued,2017-06-08T16:03:28.000Z,2728 Guilford Cres 
603862.396499999798834,4806500.025,1269,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-07-31T11:30:16.000Z,2306 Yolanda Dr 
602752.712000000290573,4811909.277499999851,1476,RS,Residential (Secondary) Building,Issued,2019-04-30T15:29:37.000Z,1027 Skyvalley Cres 
607705.042999999597669,4811536.705,1177,RS,Residential (Secondary) Building,Issued,2019-01-28T08:45:15.000Z,167 Trafalgar Rd 
604865.037499999627471,4811209.636,1714,CA,Commercial (Alt/Imp) Building,Issued,2016-10-19T10:28:44.000Z,300 North Service Rd W 
602734.5005,4815240.045499999076,1898,RN,Residential Dwelling (New/Add) Building,Conditional,2017-10-16T14:43:12.000Z,3052 Post Rd 
602352.549999999813735,4815612.00599999912,1228,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-30T10:19:30.000Z,77 Natalie Way 
608310.017,4816507.299499999732,1058,RA,Residential Dwelling (Alt/Imp) Building,Issued,2010-07-16T11:06:26.000Z,1201 Jeff Dr 
608837.319500000216067,4816029.2935,1262,CA,Commercial (Alt/Imp) Building,Issued,2017-08-09T09:00:16.000Z,2257 Royal Windsor Dr 
602320.622000000439584,4815564.9415,1900,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-17T15:22:27.000Z,58 Threshing Mill Blvd 
606501.199500000104308,4809250.092499999329,1814,SA,Institutional (Alt/Imp) Building,Issued,2018-06-27T15:53:49.000Z,540 Lakeshore Rd W 
599091.956500000320375,4809771.571499999613,1669,CA,Commercial (Alt/Imp) Building,Issued,2017-11-27T13:35:21.000Z,2486 Old Bronte Rd 
603933.595499999821186,4815192.924,1248,CP,Conditional / Part Building,Issued,2016-10-19T16:12:19.000Z,2333 Taunton Rd 
603820.859000000171363,4806076.936499999836,1326,RN,Residential Dwelling (New/Add) Building,Issued,2019-06-07T11:10:18.000Z,2395 Rebecca St 
605037.525999999605119,4809483.2495,1459,RN,Residential Dwelling (New/Add) Building,Issued,2017-05-18T11:14:04.000Z,604 Maplehurst Ave 
603884.92,4807808.7375,1915,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-02-28T12:27:36.000Z,2043 Saxon Rd 
608959.525000000372529,4812551.287499999627,1074,RN,Residential Dwelling (New/Add) Building,Issued,2011-02-15T12:12:46.000Z,86 Bel Air Dr 
602214.744,4812622.0315,1867,RS,Residential (Secondary) Building,Issued,2017-12-07T12:34:10.000Z,2400 Neyagawa Blvd Unit 5 
601831.0625,4809991.482,1041,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-01-15T16:04:44.000Z,2104 Lumberman Lane 
606534.863499999978,4815584.820499999449,1408,RN,Residential Dwelling (New/Add) Building,Issued,2016-07-14T10:52:11.000Z,1385 Edgeware Rd 
603438.259999999776483,4813688.580499999225,1047,DP,Demolition,Issued,2018-06-18T14:24:52.000Z,2237 Munn's Ave 
603532.732499999925,4815890.3745,1453,PS,Plumbing Only,Issued,2018-05-23T17:30:23.000Z,325 Dundas St E 
603828.708499999716878,4807079.934,1480,RN,Residential Dwelling (New/Add) Building,Issued,2019-05-13T15:56:18.000Z,475 Southland Cres 
602763.044499999843538,4807322.898499999195,1766,CA,Commercial (Alt/Imp) Building,Issued,2017-06-20T16:57:30.000Z,2330 Wyecroft Rd Unit A2 
602128.450500000268221,4811684.596499999985,1547,TH,Town House (New/Add/Alt) Building,Conditional,2000-01-04T14:23:47.000Z,2162 Oakpoint Rd 
604075.36699999962,4813804.6005,1427,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-02-07T17:15:03.000Z,2097 Nipigon Dr 
605904.096499999985,4808130.705499999225,1490,RN,Residential Dwelling (New/Add) Building,Issued,2018-06-20T11:59:45.000Z,215 Prince George Cres 
609125.631,4813035.5635,1767,RN,Residential Dwelling (New/Add) Building,Conditional,2017-07-19T10:53:13.000Z,1286 Cambridge Dr 
604984.582499999552965,4816664.456499999389,1030,RA,Residential Dwelling (Alt/Imp) Building,Issued,2017-03-08T16:39:56.000Z,2395 North Ridge Trail 
603915.144500000402331,4806085.4535,1731,RN,Residential Dwelling (New/Add) Building,Issued,2018-03-28T10:41:50.000Z,2378 Rebecca St 
607537.44400000013411,4818055.14,1913,CA,Commercial (Alt/Imp) Building,Issued,2014-07-15T12:51:57.000Z,2020 Winston Park Dr 
602306.435499999672174,4815692.377,1559,RN,Residential Dwelling (New/Add) Building,Conditional,2017-10-19T14:58:08.000Z,93 Threshing Mill Blvd 
604642.514499999582767,4812388.3835,1084,RA,Residential Dwelling (Alt/Imp) Building,Issued,2015-11-03T14:40:24.000Z,122 Culham St 
605160.553999999538064,4807269.1005,1263,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-01-08T16:20:03.000Z,222 Walby Dr 
602320.957999999634922,4815712.1005,1435,RN,Residential Dwelling (New/Add) Building,Conditional,2017-10-16T14:27:55.000Z,101 Threshing Mill Blvd 
601411.377999999560416,4814462.000499999151,1175,RN,Residential Dwelling (New/Add) Building,Conditional,2017-11-10T14:27:59.000Z,3246 Daisy Way 
607181.666500000283122,4815551.856,1847,CA,Commercial (Alt/Imp) Building,Issued,2018-11-19T09:48:55.000Z,1465 North Service Rd E 
605778.227,4812644.277,1468,RN,Residential Dwelling (New/Add) Building,Issued,2018-04-20T15:52:53.000Z,131 Leighland Ave 
605497.113499999978,4809950.65799999982,1258,RN,Residential Dwelling (New/Add) Building,Conditional,2015-12-09T09:30:24.000Z,382 Wendall Pl 
604109.428000000305474,4806883.1995,1708,RN,Residential Dwelling (New/Add) Building,Issued,2017-10-13T15:25:56.000Z,372 Stanfield Dr 
599435.0915,4808842.051,1029,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-05-02T16:15:52.000Z,2243 Wuthering Heights Way 
607919.183500000275671,4811430.32499999925,1690,CN,Commercial (New/Add) Building,Issued,2015-07-07T15:54:44.000Z,305 Lakeshore Rd E 
605640.272499999963,4806899.818499999121,1702,RN,Residential Dwelling (New/Add) Building,Issued,2014-04-30T11:00:21.000Z,63 Walby Dr 
606446.151499999687076,4813239.0075,1524,PS,Plumbing Only,Issued,2016-06-08T11:06:27.000Z,360 Oakville Place Dr 
606689.23450000025332,4816366.2105,1950,SA,Institutional (Alt/Imp) Building,Issued,2019-02-15T13:56:58.000Z,1899 Ironoak Way 
602813.899500000290573,4815649.218,1497,TH,Town House (New/Add/Alt) Building,Conditional,2017-05-17T17:03:58.000Z,3110 Ernest Appelbe Blvd 
601793.269999999552965,4813929.8835,1582,TH,Town House (New/Add/Alt) Building,Conditional,2015-10-06T12:25:55.000Z,3061 George Savage Ave 
608967.884499999694526,4817062.285499999,1725,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-12-11T15:22:55.000Z,1110 Privet Pl 
608626.924999999813735,4817544.595,1625,MS,Miscellaneous Building,Issued,2017-08-30T16:11:33.000Z,1296 Greenwood Cres 
601732.152499999850988,4814929.2385,1848,RN,Residential Dwelling (New/Add) Building,Issued,2018-02-26T16:46:40.000Z,187 Polly Dr 
607298.464499999769032,4818033.265,1142,DN,Industrial (New/Add) Building,Issued,2017-05-18T12:48:57.000Z,2964 Bristol Cir 
607336.7335,4810550.63,1073,CA,Commercial (Alt/Imp) Building,Issued,2018-08-24T10:12:11.000Z,60 Lakeshore Rd W 
601473.8015,4814864.300499999896,1595,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-24T17:14:53.000Z,3345 Erasmum St 
607644.46100000012666,4810545.799499999732,1759,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-05-07T12:32:47.000Z,21 Chisholm St 
609068.037999999709427,4813937.05749999918,1253,RN,Residential Dwelling (New/Add) Building,Issued,2019-05-03T09:19:28.000Z,251 Colchester Dr 
601456.515499999747,4814695.390499999747,1823,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T15:50:11.000Z,3306 Carding Mill Trail 
609773.495000000111759,4814732.414499999955,1334,RN,Residential Dwelling (New/Add) Building,Issued,2019-02-26T13:39:26.000Z,2209 Elmhurst Ave 
598801.589499999769032,4809092.15399999917,1932,RN,Residential Dwelling (New/Add) Building,Issued,2018-08-14T16:08:28.000Z,2424 Chateau Common 
608229.029,4811708.37099999934,1206,RN,Residential Dwelling (New/Add) Building,Issued,2019-04-05T12:33:10.000Z,89 Second St 
604364.844499999657273,4807879.7795,1373,RN,Residential Dwelling (New/Add) Building,Issued,2019-01-17T16:02:17.000Z,1478 Bridge Rd 
607857.152499999850988,4813418.543,1952,RN,Residential Dwelling (New/Add) Building,Issued,2019-03-20T09:40:48.000Z,1125 Linbrook Rd 
604845.918999999761581,4805695.4835,1375,AA,Residential Apartment (Alt/Imp) Building,Issued,2017-01-30T09:11:06.000Z,36 East St 
604846.064000000245869,4805988.582,1138,PS,Plumbing Only,Issued,2017-06-19T08:52:03.000Z,2222 Lakeshore Rd W 
605962.088499999605119,4810136.5885,1757,RN,Residential Dwelling (New/Add) Building,Conditional,2015-05-20T11:03:44.000Z,315 Weighton Dr 
605140.873499999754131,4809842.2715,1007,CA,Commercial (Alt/Imp) Building,Issued,2018-10-09T14:24:22.000Z,600 Speers Rd 
606648.941499999724329,4810578.1535,1349,RN,Residential Dwelling (New/Add) Building,Issued,2018-09-12T10:20:35.000Z,236 Felan Ave 
606173.568,4813546.536499999464,1957,MS,Miscellaneous Building,Issued,2012-02-02T08:51:12.000Z,1225 Trafalgar Rd 
604657.251000000163913,4812003.141,1770,RA,Residential Dwelling (Alt/Imp) Building,Issued,2016-02-08T10:35:02.000Z,1221 Richards Cres 
602707.626000000163913,4815412.8175,1185,RN,Residential Dwelling (New/Add) Building,Conditional,2017-03-13T13:15:39.000Z,93 Wheat Boom Dr 
604342.426,4806212.54099999927,1078,MS,Miscellaneous Building,Issued,2017-12-08T16:25:29.000Z,224 Vance Dr 
605008.214499999769032,4817435.456,1622,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-05-17T09:50:35.000Z,2513 Lyndhurst Dr 
601399.434999999590218,4814631.92,1196,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-17T18:16:24.000Z,287 Harold Dent Trail 
600473.4545,4809693.944,1352,RS,Residential (Secondary) Building,Issued,2019-01-18T09:42:33.000Z,2226 Hillmount Dr 
604858.567499999888241,4813293.196,1654,PS,Plumbing Only,Issued,2017-07-26T11:53:39.000Z,1065 McCraney St E  
603942.229500000365078,4811066.561,1390,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-11-05T14:22:46.000Z,1256 Old Bridle Path 
607765.284,4811132.548499999568,1954,CA,Commercial (Alt/Imp) Building,Issued,2016-10-19T12:59:35.000Z,194 Lakeshore Rd E 
601343.218999999575317,4814277.607,1202,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-06T12:48:42.000Z,3225 George Savage Ave 
604865.037499999627471,4811209.636,1715,CA,Commercial (Alt/Imp) Building,Issued,2019-05-29T09:43:49.000Z,320 North Service Rd W 
603657.831000000238419,4806902.831499999389,1117,RA,Residential Dwelling (Alt/Imp) Building,Issued,2019-02-09T12:30:28.000Z,2264 Bridge Rd 
602007.153,4814069.307,1109,TH,Town House (New/Add/Alt) Building,Conditional,2015-11-18T12:17:23.000Z,3002 Preserve Dr Unit 44 
605181.344499999657273,4813738.812,1294,SA,Institutional (Alt/Imp) Building,Issued,2017-08-25T16:22:33.000Z,1430 Trafalgar Rd 
602672.495500000193715,4815370.7245,1128,TH,Town House (New/Add/Alt) Building,Conditional,2017-03-29T17:09:07.000Z,3087 Post Rd 
606146.517,4815067.219499999657,1479,RN,Residential Dwelling (New/Add) Building,Issued,2016-10-24T17:00:51.000Z,1402 Hastings Rd 
602798.616499999538064,4815644.694499999285,1356,TH,Town House (New/Add/Alt) Building,Conditional,2017-05-17T17:07:58.000Z,3122 Ernest Appelbe Blvd 
601263.862499999813735,4814499.62299999967,1323,RN,Residential Dwelling (New/Add) Building,Conditional,2018-01-17T18:05:05.000Z,343 Harold Dent Trail 
604346.868499999866,4807505.24,1515,RN,Residential Dwelling (New/Add) Building,Issued,2017-04-04T16:30:28.000Z,423 Tennyson Dr 
604737.132000000216067,4815486.793,1364,RS,Residential (Secondary) Building,Issued,2015-05-22T16:12:05.000Z,497 Spruce Needle Crt 
601840.17850000038743,4805758.683499999344,1964,DA,Industrial (Alt/Imp) Building,Issued,2019-05-31T10:44:46.000Z,3280 South Service Rd W 
605129.7445,4807463.4755,1100,RN,Residential Dwelling (New/Add) Building,Issued,2016-11-03T15:06:04.000Z,1410 Willowdown Rd 
604395.027499999850988,4805927.70199999958,1237,RN,Residential Dwelling (New/Add) Building,Issued,2018-09-25T14:53:13.000Z,167 Nelson St 
601456.515499999747,4814695.390499999747,1822,TH,Town House (New/Add/Alt) Building,Issued,2018-02-26T15:54:53.000Z,3308 Carding Mill Trail 
604858.567499999888241,4813293.196,1655,SN,Institutional (New/Add) Building,Issued,2018-05-18T14:12:52.000Z,1065 McCraney St E  
602673.151499999687076,4804332.261499999091,1626,TH,Town House (New/Add/Alt) Building,Issued,2013-12-18T11:03:46.000Z,264 Vellwood Common 
606689.23450000025332,4816366.2105,1945,CA,Commercial (Alt/Imp) Building,Issued,2019-03-28T08:44:15.000Z,1915 Ironoak Way 
607207.36699999962,4810486.648,1614,RA,Residential Dwelling (Alt/Imp) Building,Issued,2015-06-19T11:04:30.000Z,109 Lakeshore Rd W 
606542.787499999627471,4810070.71499999985,1118,RA,Residential Dwelling (Alt/Imp) Building,Issued,2017-11-29T14:43:11.000Z,282 Tudor Ave 
603448.229000000283122,4815192.5175,1163,CA,Commercial (Alt/Imp) Building,Issued,2019-01-10T12:10:12.000Z,234 Hays Blvd 
608092.071000000461936,4811423.944499999285,1011,TH,Town House (New/Add/Alt) Building,Issued,2018-10-19T09:18:04.000Z,336 Robinson St 
605050.4435,4809016.66899999976,1482,RS,Residential (Secondary) Building,Issued,2016-04-20T16:31:27.000Z,519 Taplow Cres 
601596.347,4814916.367499999702,1101,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-24T17:33:08.000Z,223 Polly Dr 
598927.74100000038743,4809702.5085,1315,RA,Residential Dwelling (Alt/Imp) Building,Issued,2014-09-04T09:44:05.000Z,3117 Stornoway Cir 
604545.350499999709427,4815615.583,1180,RA,Residential Dwelling (Alt/Imp) Building,Issued,2018-03-08T19:08:56.000Z,300 Ravineview Way Unit 36 
604277.947499999776483,4805447.098,1381,PS,Plumbing Only,Issued,2018-08-03T09:25:34.000Z,2441 Lakeshore Rd W 
599382.881,4810152.06299999915,1592,RA,Residential Dwelling (Alt/Imp) Building,Issued,2012-11-20T15:58:17.000Z,2453 Quetico Cres 
602813.899500000290573,4815649.218,1495,TH,Town House (New/Add/Alt) Building,Conditional,2017-05-17T17:07:16.000Z,3120 Ernest Appelbe Blvd 
604398.264499999582767,4814716.3285,1095,RS,Residential (Secondary) Building,Issued,2015-11-03T16:14:22.000Z,2182 Vineland Cres 
601376.622000000439584,4814308.778,1832,RN,Residential Dwelling (New/Add) Building,Conditional,2018-02-15T08:57:25.000Z,355 North Park Blvd 
602112.453499999828637,4811699.980499999598,1412,TH,Town House (New/Add/Alt) Building,Conditional,2000-02-04T11:01:06.000Z,2170 Oakpoint Rd 
604539.8865,4814590.364,1313,RN,Residential Dwelling (New/Add) Building,Conditional,2015-08-18T11:29:30.000Z,2108 Lillykin St 
604526.650999999605119,4808181.19099999964,1439,DP,Demolition,Issued,2018-09-13T12:52:19.000Z,1393 Bridge Rd 
599252.559500000439584,4809645.878,1984,CA,Commercial (Alt/Imp) Building,Issued,2017-10-03T10:57:53.000Z,2430 Old Bronte Rd 
607861.163499999791384,4810842.0675,1827,RN,Residential Dwelling (New/Add) Building,Issued,2015-01-27T09:36:28.000Z,29 Navy St 
